model,total_f1,count,average_f1
EstBERT,59.07681730185064,1980,0.02983677641507608
est-roberta,44.2251311398048,1980,0.022335924818083233
LaBSE,108.09567719040159,1980,0.05459377635878868
bertMulti,17.30107303840467,1980,0.008737915675961955
distilbertMulti,40.80921708228438,1980,0.020610715698123422
MiniLM_multi,95.83497622701312,1980,0.04840150314495612
MiniLM-L12_multi,87.99712970049725,1980,0.04444299479823094
multi_e5,86.54072258916096,1980,0.0437074356510914
xml_roberta,37.11364662105116,1980,0.01874426597022786
