lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ükskord;ADV;O;1;no;36829;3132;932062935;7.905645906799647
väga;ADV;O;7;yes;2222237;3132;932062935;0.9374396241543685
ammu;ADV;O;2;no;101184;3132;932062935;5.837662608491097
,;PUNCT;O;189;no;1;3132;932062935;60281.1526052141
1900;NUM;O;4;no;1;3132;932062935;1276.7693764504174
viiekümnes;ADJ;O;2;no;1947;3132;932062935;207.05317521027837
mängima;VERB;O;1;no;537718;3132;932062935;0.554210633526855
raadio;NOUN;O;2;no;57204;3132;932062935;10.253861239081054
ikka;ADV;O;8;yes;1123255;3132;932062935;2.118580064660111
aeg-ajalt;ADV;O;1;no;50215;3132;932062935;5.83661261269032
Saksa;PROPN;O;4;no;41368;3132;932062935;28.163224805115682
laager;NOUN;O;7;no;65539;3132;932062935;31.35329388108883
pool;ADV;O;2;yes;616839;3132;932062935;0.9649515137368859
Saksamaa;PROPN;O;12;no;155966;3132;932062935;22.766720967974447
olema;AUX;O;93;yes;44175173;3132;932062935;0.6265181207125285
ju;ADV;O;5;yes;845501;3132;932062935;1.7590282995795141
siis;ADV;O;10;yes;4824773;3132;932062935;0.6168771860374184
oma;PRON;O;22;yes;4535142;3132;932062935;1.443536773285162
armas;ADJ;O;2;no;95137;3132;932062935;6.205110199995449
naiivne;ADJ;O;1;no;9513;3132;932062935;28.580545132779196
see;PRON;O;40;yes;18818291;3132;932062935;0.6325804849043454
mina;PRON;O;11;yes;11780658;3132;932062935;0.277930302452539
lapsepõlv;NOUN;O;1;no;41212;3132;932062935;7.08345545821985
mälu;NOUN;O;1;no;49091;3132;932062935;5.967759171732266
jääma;VERB;O;11;no;1700272;3132;932062935;1.9247901888466532
.;PUNCT;O;214;no;1;3132;932062935;68254.71790639838
ja;CCONJ;O;77;yes;29978049;3132;932062935;0.7643900171665802
tagantjärele;ADV;O;1;no;15608;3132;932062935;18.04863704579892
mõtlema;VERB;O;5;no;868014;3132;932062935;1.7134546951895302
tajuma;VERB;O;1;no;41691;3132;932062935;7.003851250289941
vist;ADV;O;1;yes;352175;3132;932062935;0.845425152777075
isegi;ADV;O;3;yes;696376;3132;932062935;1.2816611473755004
tollal;ADV;O;1;no;19698;3132;932062935;14.470415992867478
et;SCONJ;O;25;yes;12213661;3132;932062935;0.6091705443590316
täiskasvanu;NOUN;O;1;no;86370;3132;932062935;3.4194563403473213
ümber;ADP;O;3;yes;295135;3132;932062935;3.0186155905213603
tähendama;VERB;O;3;no;444609;3132;932062935;2.005904116060888
see;DET;O;20;yes;18818291;3132;932062935;0.31631500603916785
lugu;NOUN;O;2;no;453200;3132;932062935;1.3126558791496206
saksa;ADJ;O;5;no;68213;3132;932062935;21.532986567704434
keel;NOUN;O;2;no;560971;3132;932062935;1.0608931711606122
miski;PRON;O;7;yes;1421694;3132;932062935;1.4649575352849613
enam;ADJ;O;1;yes;916792;3132;932062935;0.3252890543958968
kui;SCONJ;O;11;yes;8878634;3132;932062935;0.3687636159644756
lahe;ADJ;O;1;no;66857;3132;932062935;4.4037427234350455
muusika;NOUN;O;2;no;213744;3132;932062935;2.776830887300496
aga;CCONJ;O;14;yes;4543343;3132;932062935;0.9170310821705248
aeg;NOUN;O;15;no;2435622;3132;932062935;1.8324383096015084
muudkui;ADV;O;2;yes;27176;3132;932062935;21.20811824352681
minema;VERB;O;7;yes;2265871;3132;932062935;0.9193947215207052
kas;ADV;O;2;yes;1985401;3132;932062935;0.30011035583385465
seitsmekümnes;ADJ;O;2;no;1972;3132;932062935;205.27073127014486
käsi;NOUN;O;3;no;694904;3132;932062935;1.2843724256627729
ega;ADV;O;1;yes;707621;3132;932062935;0.4213172001429514
saksa;NOUN;O;1;no;68213;3132;932062935;4.317381168762784
suur;ADJ;O;11;no;1616990;3132;932062935;2.023868123550587
ei;AUX;O;19;yes;10355923;3132;932062935;0.5460353642825462
muutuma;VERB;O;3;no;460296;3132;932062935;1.937680561604095
Liive;PROPN;O;1;no;1236;3132;932062935;137.6923094847736
lõbus;ADJ;O;1;no;56623;3132;932062935;5.186782489763368
kolkamerelaul;NOUN;O;1;no;1;3132;932062935;319.9415403083036
kõik;PRON;O;11;yes;3138760;3132;932062935;1.0429242180210405
Tuss;PROPN;O;1;no;18;3132;932062935;314.21664989855293
sajand;NOUN;O;11;no;175259;3132;932062935;18.584716131551797
jõudma;VERB;O;4;no;869599;3132;932062935;1.368482105270835
kohale;ADV;O;2;yes;127984;3132;932062935;4.624087245222024
ka;ADV;O;21;yes;7941300;3132;932062935;0.7869823164281132
aastatuhat;NOUN;O;2;no;8708;3132;932062935;61.837679519461894
number;NOUN;O;1;no;207888;3132;932062935;1.4295829070859416
vaheldus;NOUN;O;1;no;25683;3132;932062935;11.216415056299269
mis;PRON;O;25;yes;9028438;3132;932062935;0.8240630579331399
