lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;367;932062935;16.780681954816323
hommik;NOUN;O;1;no;258753;367;932062935;9.78343943243778
,;PUNCT;O;29;no;1;367;932062935;78935.38466951062
mina;PRON;O;21;yes;11780658;367;932062935;4.526913025813951
olema;AUX;O;15;yes;44175173;367;932062935;0.8623699924571716
Eesti;PROPN;O;1;no;2594139;367;932062935;0.9790148412583186
Evangeelse;PROPN;O;1;no;1;367;932062935;2722.874298648853
Luterlik;PROPN;O;1;no;1385;367;932062935;1096.4799645087608
kirik;NOUN;O;1;no;225735;367;932062935;11.20856754323376
emeriitõpetaja;NOUN;O;1;no;246;367;932062935;2156.6021723053063
Jüri;PROPN;O;1;no;95487;367;932062935;26.349696910517533
Raudsep;PROPN;O;1;no;359;367;932062935;1967.8460405443868
.;PUNCT;O;30;no;1;367;932062935;81657.26003989854
hommikupalvus;NOUN;O;1;no;406;367;932062935;1898.7246550801176
alus;NOUN;O;1;no;349598;367;932062935;7.247917806138299
panema;VERB;O;1;no;1364289;367;932062935;1.860953624075698
tähele;ADV;O;1;no;57655;367;932062935;43.36474568715065
jumal;NOUN;O;2;no;91929;367;932062935;54.70855002045137
sõna;NOUN;O;1;no;862366;367;932062935;2.942915307948113
Johannes;PROPN;O;1;no;34682;367;932062935;71.33735595880462
evangeelium;NOUN;O;1;no;12273;367;932062935;192.3968933157807
kaheksas;ADJ;O;1;no;18966;367;932062935;127.68142773659214
peatükk;NOUN;O;1;no;41966;367;932062935;59.22442438911409
33.-st;ADJ;O;1;no;1;367;932062935;2722.874298648853
kuni;CCONJ;O;1;yes;831401;367;932062935;3.052399571602469
36.;ADJ;O;1;no;1;367;932062935;2722.874298648853
Salmin;PROPN;O;1;no;57;367;932062935;2568.7072023716723
tema;PRON;O;5;yes;9154483;367;932062935;1.3870848109704088
kostma;VERB;O;2;no;27507;367;932062935;178.63788684399316
jeesus;NOUN;O;1;no;2997;367;932062935;646.6206133023841
naabraam;NOUN;O;1;no;1;367;932062935;2722.874298648853
sugu;NOUN;O;1;no;33395;367;932062935;74.011956383922
ega;CCONJ;O;2;yes;707621;367;932062935;7.169955748251105
veel;ADV;O;1;yes;1875606;367;932062935;1.3538830546073328
iialgi;ADV;O;1;yes;10714;367;932062935;218.15209989103198
keegi;PRON;O;1;yes;909915;367;932062935;2.7892861360795416
orgama;VERB;O;1;no;1;367;932062935;2722.874298648853
kuidas;ADV;O;1;yes;1317035;367;932062935;1.9276757031208631
sina;PRON;O;13;yes;3743020;367;932062935;8.818698741679631
siis;ADV;O;5;yes;4824773;367;932062935;2.631602430382074
ütlema;VERB;O;3;no;1762423;367;932062935;4.321293702271792
saama;VERB;O;3;yes;7285093;367;932062935;1.045834328390379
vabaksJeesus;ADJ;O;1;no;1;367;932062935;2722.874298648853
tõesti;ADV;O;2;yes;299939;367;932062935;16.885286530959192
et;SCONJ;O;3;yes;12213661;367;932062935;0.6238419150821157
igaüks;PRON;O;1;yes;131126;367;932062935;19.238606324127854
kes;PRON;O;7;yes;3572036;367;932062935;4.97589088465552
tegema;VERB;O;4;yes;3824200;367;932062935;2.6560275522443058
padu;NOUN;O;2;no;257;367;932062935;4272.519104745057
patt;NOUN;O;3;no;24591;367;932062935;298.55253453458977
ori;NOUN;O;3;no;11622;367;932062935;606.9728316468803
ent;CCONJ;O;1;yes;212537;367;932062935;11.90155168061503
ei;AUX;O;1;yes;10355923;367;932062935;0.24530739006145633
jääma;VERB;O;1;no;1700272;367;932062935;1.4934205367169038
maja;NOUN;O;1;no;415392;367;932062935;6.102489168708048
igavesti;ADV;O;2;no;16067;367;932062935;298.85730325003533
kui;SCONJ;O;2;yes;8878634;367;932062935;0.5721331504855678
nüüd;ADV;O;2;yes;1119277;367;932062935;4.535130338279108
poeg;NOUN;O;2;no;146285;367;932062935;34.50886741827479
vaba;ADJ;O;4;no;244447;367;932062935;41.403924314519514
õieti;ADV;O;2;no;23352;367;932062935;209.2028059773158
pattuma;VERB;O;1;no;1;367;932062935;2722.874298648853
vaenulik;ADJ;O;1;no;7007;367;932062935;320.0142265572511
jõud;NOUN;O;2;no;199755;367;932062935;25.314507234465697
südamepõhi;NOUN;O;1;no;805;367;932062935;1462.5912703234123
ase;NOUN;O;1;no;67001;367;932062935;37.39877130469276
võtma;VERB;O;2;no;2139597;367;932062935;2.3733824475925838
ning;CCONJ;O;1;yes;5766748;367;932062935;0.4404913339524805
sealt;ADV;O;1;yes;262867;367;932062935;9.630864706139503
nähtamatu;ADJ;O;1;no;18062;367;932062935;133.75827454229528
kanal;NOUN;O;1;no;79009;367;932062935;31.781077101753514
pidama;AUX;O;1;yes;3575612;367;932062935;0.7103541966846273
kogu;DET;O;1;yes;810088;367;932062935;3.1326143468499925
olemus;NOUN;O;1;no;63232;367;932062935;39.5955768466077
meel;NOUN;O;1;no;390199;367;932062935;6.495554369087724
ja;CCONJ;O;15;yes;29978049;367;932062935;1.2707619151543232
mõte;NOUN;O;1;no;596277;367;932062935;4.254143552757646
mürgitama;VERB;O;1;no;4163;367;932062935;498.642139880332
tahtma;NOUN;O;1;no;1254286;367;932062935;2.0240412082605026
käitumine;NOUN;O;1;no;100562;367;932062935;25.032134996511605
