lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kaheportaal;NOUN;O;1;no;1;668;932062935;1496.4005164830382
ja;CCONJ;O;17;yes;29978049;668;932062935;0.7912575990027899
Kristjan;PROPN;O;2;no;45695;668;932062935;59.86951519221526
Port;PROPN;O;2;no;7690;668;932062935;323.7670234838479
tere;PROPN;O;1;yes;150469;668;932062935;9.222100761898984
eeter;NOUN;O;1;no;25968;668;932062935;51.904557294864915
portaal;NOUN;O;1;no;49692;668;932062935;27.58047807498009
tehnolooga;NOUN;O;1;no;1;668;932062935;1496.4005164830382
kommentaar;NOUN;O;1;no;207560;668;932062935;6.696829789057599
esitama;VERB;O;1;no;354189;668;932062935;3.9317179507900417
.;PUNCT;O;46;no;1;668;932062935;68789.4719864778
võõras;ADJ;O;1;no;84151;668;932062935;16.410267915623198
inimene;NOUN;O;9;no;2519709;668;932062935;4.98233024994978
mõjutamine;NOUN;O;1;no;6462;668;932062935;188.83202241031233
palju;PRON;O;2;yes;2032422;668;932062935;1.3728743575164537
võimalik;ADJ;O;1;no;939996;668;932062935;1.4838922472882314
meede;NOUN;O;1;no;156243;668;932062935;8.883316677420993
olema;AUX;O;17;yes;44175173;668;932062935;0.5369666823866445
kaks;NUM;O;2;no;1334057;668;932062935;2.0910580695081533
teine;PRON;O;4;yes;2482902;668;932062935;2.2473913720225034
eespool;ADV;O;1;yes;27921;668;932062935;48.39125263721952
see;PRON;O;8;yes;18818291;668;932062935;0.5931893354408981
apelleerima;VERB;O;1;no;1199;668;932062935;655.1828361864779
ahnus;NOUN;O;3;no;4703;668;932062935;742.9985247654628
hirm;NOUN;O;2;no;107486;668;932062935;25.747920385083564
kolmandaks;ADV;O;1;no;2751;668;932062935;379.0963886543469
võima;AUX;O;3;yes;3045900;668;932062935;1.3741628554454592
pidama;VERB;O;2;yes;3575612;668;932062935;0.7805131444304235
enesekindlus;NOUN;O;2;no;22961;668;932062935;116.83473401252978
näiteks;ADV;O;3;no;259375;668;932062935;16.08424835061435
ise;PRON;O;1;yes;3509459;668;932062935;0.39774367949700795
suhtes;ADP;O;3;yes;247536;668;932062935;16.850630210615154
veenduma;VERB;O;1;no;70594;668;932062935;19.520658632001354
,;PUNCT;O;30;no;1;668;932062935;44863.046574924105
et;SCONJ;O;4;yes;12213661;668;932062935;0.4570064032271907
kui;SCONJ;O;4;yes;8878634;668;932062935;0.6286509051243692
