lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
jätkama;VERB;O;1;no;242503;973;932062935;3.9388698340142327
taas;ADV;O;1;no;242775;973;932062935;3.934473684875388
komme;NOUN;O;1;no;84561;973;932062935;11.21563543307653
ja;CCONJ;O;23;yes;29978049;973;932062935;0.7349566740011656
uskumus;NOUN;O;4;no;15296;973;932062935;236.17359202329905
ning;CCONJ;O;1;yes;5766748;973;932062935;0.16624691651986206
täna;ADV;O;1;no;614088;973;932062935;1.5590695063835134
rääkima;VERB;O;2;no;1111753;973;932062935;1.7226671344729185
mina;PRON;O;6;yes;11780658;973;932062935;0.48792173299476654
usunditeadlane;NOUN;O;1;no;28;973;932062935;998.7460102665328
folklor;NOUN;O;1;no;12;973;932062935;1015.6727802644086
Reet;PROPN;O;1;no;16478;973;932062935;55.07498907476108
Hiiemäe;PROPN;O;1;no;1373;973;932062935;415.97954284750483
ehmatamine;NOUN;O;12;no;236;973;932062935;9841.983059711874
.;PUNCT;O;54;no;1;973;932062935;55439.977438382004
pidama;VERB;O;2;yes;3575612;973;932062935;0.5359324407048109
usundiline;ADJ;O;1;no;596;973;932062935;627.4996951850204
maailmanägemus;NOUN;O;1;no;547;973;932062935;648.2881852056064
kohaselt;ADP;O;2;yes;204509;973;932062935;9.330101594847726
väga;ADV;O;2;yes;2222237;973;932062935;0.8621863361154093
ohtlik;ADJ;O;1;no;89225;973;932062935;10.635428825219503
eematamine;NOUN;O;2;no;1;973;932062935;2054.294428635787
kui;SCONJ;O;15;yes;8878634;973;932062935;1.6183039132883816
maagiline;ADJ;O;6;no;16523;973;932062935;329.3310291889341
terviserisk;NOUN;O;1;no;3306;973;932062935;226.2493598236355
kohta;ADP;O;2;yes;1118768;973;932062935;1.7118745031707008
,;PUNCT;O;61;no;1;973;932062935;62626.511689693994
aga;CCONJ;O;5;yes;4543343;973;932062935;1.0541982629999662
ka;ADV;O;17;yes;7941300;973;932062935;2.050518079162522
muidugi;ADV;O;2;yes;424562;973;932062935;4.504847789685542
see;DET;O;8;yes;18818291;973;932062935;0.40726164631303907
risk;NOUN;O;1;no;95215;973;932062935;9.972837408296726
maandamine;NOUN;O;1;no;5046;973;932062935;160.3962749074049
olema;VERB;O;2;yes;44175173;973;932062935;0.04338965570202098
sada;NUM;O;1;no;119963;973;932062935;7.931333196390032
arhiiv;NOUN;O;1;no;29348;973;932062935;31.666348514345575
järeldama;VERB;O;1;no;19621;973;932062935;46.65285310362077
et;SCONJ;O;18;yes;12213661;973;932062935;1.4117226262149494
seotud;ADJ;O;1;no;464937;973;932062935;2.0582157138642443
reaktsioon;NOUN;O;5;no;38601;973;932062935;121.17874311476339
näiteks;ADV;O;11;no;259375;973;932062935;40.48345264676023
äkiline;ADJ;O;1;no;6318;973;932062935;132.25526930353848
hirmusööstud;ADJ;O;1;no;1;973;932062935;1027.6466784483596
ärevus;NOUN;O;1;no;24926;973;932062935;37.081626274417125
igasugune;DET;O;2;yes;145235;973;932062935;13.113665626499204
vaimne;ADJ;O;2;no;87112;973;932062935;21.770758016382715
tasakaal;NOUN;O;2;no;69875;973;932062935;27.070547901367426
pärssiv;ADJ;O;1;no;1760;973;932062935;356.1800184794074
mõju;NOUN;O;7;no;209400;973;932062935;31.884919067306985
muutma;VERB;O;1;no;493755;973;932062935;1.9383143360310964
inimene;NOUN;O;13;no;2519709;973;932062935;4.940799689840454
vastuvõtlik;ADJ;O;2;no;3912;973;932062935;395.69799456725167
üleloomulik;ADJ;O;2;no;4733;973;932062935;338.35210851670007
arvama;VERB;O;3;no;778296;973;932062935;3.6891804706190103
selline;DET;O;20;yes;1661084;973;932062935;11.5278496701899
aisting;NOUN;O;2;no;2956;973;932062935;492.99253149487805
tagajärg;NOUN;O;1;no;103930;973;932062935;9.144003075071943
nõrgenema;VERB;O;1;no;4266;973;932062935;184.46468192598513
kaitsev;ADJ;O;2;no;16024;973;932062935;113.04428370459192
piir;NOUN;O;1;no;207848;973;932062935;4.592675241383329
seetõttu;ADV;O;1;yes;269688;973;932062935;3.5431926795698634
pääsema;VERB;O;1;no;185619;973;932062935;5.139927968516175
ebasoovitav;ADJ;O;1;no;1805;973;932062935;350.32406952528754
paremini;ADV;O;1;no;214337;973;932062935;4.454235145834926
sisse;ADV;O;1;yes;547615;973;932062935;1.747997739347385
vaatama;VERB;O;1;no;1204574;973;932062935;0.7953995881211331
juba;ADV;O;4;yes;1850492;973;932062935;2.0701037604876737
ammune;ADJ;O;1;no;11155;973;932062935;79.32936488313467
ürik;NOUN;O;1;no;1837;973;932062935;346.2756349147505
1000;NUM;O;1;no;1;973;932062935;1027.6466784483596
aasta;NOUN;O;3;no;4045959;973;932062935;0.7103509600906338
tagune;ADJ;O;1;no;21580;973;932062935;42.59312123924762
sündmus;NOUN;O;1;no;155489;973;932062935;6.129986639551713
kirjeldav;ADJ;O;2;no;6040;973;932062935;274.9237932599149
islandi;ADJ;O;1;no;1794;973;932062935;351.7376703322617
saagas;NOUN;O;1;no;1;973;932062935;1027.6466784483596
samamoodi;ADV;O;2;no;77924;973;932062935;24.30740158200691
see;PRON;O;14;yes;18818291;973;932062935;0.7126707356673256
kuidas;ADV;O;1;yes;1317035;973;932062935;0.7275288229136246
ainult;ADV;O;2;yes;947442;973;932062935;2.021128649390772
vaimselt;ADV;O;2;no;13232;973;932062935;135.32741260282006
tugev;ADJ;O;4;no;251196;973;932062935;15.20116352905621
suutma;VERB;O;1;no;607518;973;932062935;1.575904226734317
säilitama;VERB;O;1;no;95310;973;932062935;9.9629932764806
oma;PRON;O;5;yes;4535142;973;932062935;1.0561042018878484
keha;NOUN;O;4;no;234322;973;932062935;16.291492980497676
kaitsevõime;NOUN;O;1;no;4869;973;932062935;165.29022985613028
panema;VERB;O;1;no;1364289;973;932062935;0.7023470791423617
vastu;ADV;O;3;yes;1054024;973;932062935;2.7249598850025336
ootamatu;ADJ;O;1;no;40766;973;932062935;22.995289431806977
välismõju;NOUN;O;1;no;1374;973;932062935;415.79915768258417
lisa;NOUN;O;3;no;915167;973;932062935;3.13799355140488
siis;ADV;O;28;yes;4824773;973;932062935;5.558335347301574
kes;PRON;O;3;yes;3572036;973;932062935;0.804572809300921
kord;NOUN;O;1;no;1304710;973;932062935;0.7343965495264252
niimoodi;ADV;O;1;yes;68305;973;932062935;13.848926937241806
vaim;NOUN;O;1;no;69666;973;932062935;13.581945255620598
saama;AUX;O;1;yes;7285093;973;932062935;0.13160248800321508
ilma;ADP;O;1;yes;447630;973;932062935;2.137628446913429
kahjustus;NOUN;O;1;no;22631;973;932062935;40.69331005825061
üldse;ADV;O;2;no;442326;973;932062935;4.324311612619522
suhtlema;VERB;O;1;no;96514;973;932062935;9.839894984527193
muu;PRON;O;3;yes;838288;973;932062935;3.42545784938025
maailm;NOUN;O;1;no;664447;973;932062935;1.4410718331089079
esindaja;NOUN;O;1;no;168562;973;932062935;5.657183557537024
pärimuslik;ADJ;O;1;no;1545;973;932062935;387.09514093796236
tõekspidamine;NOUN;O;1;no;7634;973;932062935;111.9369578780742
olema;AUX;O;28;yes;44175173;973;932062935;0.6071808953901854
mõni;DET;O;8;yes;1272983;973;932062935;6.0163726687438395
elujõud;NOUN;O;2;no;10648;973;932062935;165.52466076360363
sünnipäraselt;ADV;O;1;no;407;973;932062935;716.0671846510544
tugevam;ADJ;O;1;no;65733;973;932062935;14.383231391695194
