lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;1590;932062935;3.878012183842168
,;PUNCT;O;116;no;1;1590;932062935;72878.78400257196
eikellegimaa;NOUN;O;3;no;519;1590;932062935;1212.587911809459
avatud;ADJ;O;1;no;208407;1590;932062935;2.804709061351302
muusikasaae;NOUN;O;1;no;1;1590;932062935;629.2556961429241
olema;AUX;O;75;yes;44175173;1590;932062935;0.9952476521711897
algama;VERB;O;1;no;404474;1590;932062935;1.4482643955986472
ehkki;SCONJ;O;1;yes;78607;1590;932062935;7.381720943687718
see;DET;O;14;yes;18818291;1590;932062935;0.43613785161676727
saade;NOUN;O;4;no;133711;1590;932062935;17.42194827491236
peategelane;NOUN;O;1;no;33045;1590;932062935;17.28033902847362
noh;INTJ;O;1;yes;115252;1590;932062935;5.053491433132804
see;PRON;O;38;yes;18818291;1590;932062935;1.1837178363758134
ehk;ADV;O;9;yes;977379;1590;932062935;5.393744583718212
siis;ADV;O;14;yes;4824773;1590;932062935;1.7008448317339164
seesugune;DET;O;9;yes;10521;1590;932062935;460.7291540127439
nimi;NOUN;O;10;no;536165;1590;932062935;10.916021526225308
all;ADP;O;1;yes;466968;1590;932062935;1.2548302794097912
esinev;ADJ;O;1;no;15396;1590;932062935;35.95865406973856
hollandlanna;NOUN;O;1;no;971;1590;932062935;308.5211507776988
Elizabeth;PROPN;O;14;no;9877;1590;932062935;759.3420044940453
Esselink;PROPN;O;1;no;1;1590;932062935;629.2556961429241
olema;VERB;O;4;yes;44175173;1590;932062935;0.053099848315905196
alles;ADV;O;1;yes;354000;1590;932062935;1.6542184491687053
hakkama;VERB;O;3;yes;1534193;1590;932062935;1.1461876408243208
mängima;VERB;O;5;no;537718;1590;932062935;5.443139773951403
mina;PRON;O;17;yes;11780658;1590;932062935;0.8459286712444943
oma;PRON;O;14;yes;4535142;1590;932062935;1.8094447757880012
parem;ADJ;O;1;no;620182;1590;932062935;0.9452936292154588
pala;NOUN;O;8;no;15847;1590;932062935;279.5482030965801
.;PUNCT;O;65;no;1;1590;932062935;40837.68884059039
õieti;ADV;O;2;no;23352;1590;932062935;48.31721420022625
küll;ADV;O;8;yes;1080941;1590;932062935;4.3355889464506365
nii;ADV;O;10;yes;3430987;1590;932062935;1.7083628702061535
nagu;SCONJ;O;11;yes;1699877;1590;932062935;3.791822577259457
nüüd;ADV;O;5;yes;1119277;1590;932062935;2.6173217828831743
alati;ADV;O;2;yes;548446;1590;932062935;2.135757413053084
et;SCONJ;O;10;yes;12213661;1590;932062935;0.47999659673165235
tegelikult;ADV;O;9;no;475760;1590;932062935;11.06953609508028
ära;ADV;O;4;yes;1430862;1590;932062935;1.6383253281696495
valima;VERB;O;2;no;477367;1590;932062935;2.453147750869887
ei;ADV;O;3;yes;10355923;1590;932062935;0.16989147415539124
keegi;PRON;O;10;yes;909915;1590;932062935;6.4368249503695685
muusikalugu;NOUN;O;1;no;773;1590;932062935;344.3480910037992
ja;CCONJ;O;36;yes;29978049;1590;932062935;0.703968015273095
laul;NOUN;O;8;no;158659;1590;932062935;29.391100020645275
sina;PRON;O;5;yes;3743020;1590;932062935;0.7831156843136714
ette;ADV;O;2;yes;724550;1590;932062935;1.6173222336267408
kes;PRON;O;9;yes;3572036;1590;932062935;1.4768561890146565
tiit;NOUN;O;1;no;320;1590;932062935;468.9342287004007
kus;ADV;O;7;yes;1607926;1590;932062935;2.5510975044390327
tema;PRON;O;25;yes;9154483;1590;932062935;1.6008023182486135
muusika;NOUN;O;5;no;213744;1590;932062935;13.65754309874159
täna;ADV;O;2;no;614088;1590;932062935;1.9078048688082836
soolema;VERB;O;6;no;1;1590;932062935;3770.5395355528826
kaks;DET;O;1;no;1334057;1590;932062935;0.43980522613253226
kelmikalt;ADV;O;2;no;671;1590;932062935;731.9352502415446
album;NOUN;O;4;no;51225;1590;932062935;44.97462751981818
aasta;NOUN;O;5;no;4045959;1590;932062935;0.7244938240755447
1990;NUM;O;1;no;1;1590;932062935;629.2556961429241
800;NUM;O;1;no;1;1590;932062935;629.2556961429241
99;X;O;1;no;1;1590;932062935;629.2556961429241
armikas;ADJ;O;1;no;1;1590;932062935;629.2556961429241
pop;NOUN;O;1;no;3007;1590;932062935;149.05452804312327
jääma;VERB;O;6;no;1700272;1590;932062935;2.068035670868799
kõlama;VERB;O;1;no;91397;1590;932062935;6.359158731221287
kuni;ADP;O;1;yes;831401;1590;932062935;0.7054089196435496
tund;NOUN;O;1;no;482079;1590;932062935;1.2155729169863696
lõpp;NOUN;O;1;no;547561;1590;932062935;1.0704513992698652
järgmine;ADJ;O;6;yes;661747;1590;932062935;5.308981198220824
kolm;NUM;O;1;no;673341;1590;932062935;0.870767644421211
minut;NOUN;O;2;no;353185;1590;932062935;3.313419186178956
kallama;VERB;O;1;no;14046;1590;932062935;39.19967283196523
super;NOUN;O;1;no;52431;1590;932062935;11.002651167601778
Luity;PROPN;O;1;no;1;1590;932062935;629.2556961429241
sest;SCONJ;O;5;yes;1380142;1590;932062935;2.122947393257154
andma;VERB;O;4;no;1683851;1590;932062935;1.3923124760898906
sool;ADJ;O;6;no;60079;1590;932062935;57.664143457469
superflööt;NOUN;O;1;no;1;1590;932062935;629.2556961429241
tiitel;NOUN;O;1;no;70343;1590;932062935;8.237595907056983
esimene;ADJ;O;8;no;1420248;1590;932062935;3.300466292382973
tänane;ADJ;O;5;no;180017;1590;932062935;16.2031653231392
madal;ADJ;O;4;no;126046;1590;932062935;18.473619960875645
maaland;NOUN;O;3;no;1;1590;932062935;1885.7692319069074
Esseling;PROPN;O;1;no;1;1590;932062935;629.2556961429241
ehk;CCONJ;O;7;yes;977379;1590;932062935;4.195346393238928
tegemine;NOUN;O;1;no;590180;1590;932062935;0.9932721788713482
balannas;NOUN;O;1;no;1;1590;932062935;629.2556961429241
kelmikas;ADJ;O;2;no;1961;1590;932062935;405.5695630700719
üsna;ADV;O;3;yes;309067;1590;932062935;5.675957074182163
tütarlapselik;ADJ;O;2;no;318;1590;932062935;938.6233585768783
naiivsevõit;NOUN;O;1;no;1;1590;932062935;629.2556961429241
hea;ADJ;O;3;no;1639322;1590;932062935;1.0727248991581873
mõte;NOUN;O;1;no;596277;1590;932062935;0.9831317090586225
muusikaline;ADJ;O;4;no;22148;1590;932062935;101.63509885720941
palet;NOUN;O;1;no;715;1590;932062935;356.4740327961936
näitav;ADJ;O;1;no;2388;1590;932062935;176.84458945612877
daam;NOUN;O;3;no;18856;1590;932062935;88.919333844627
ei;AUX;O;8;yes;10355923;1590;932062935;0.4528939397742654
võima;AUX;O;4;yes;3045900;1590;932062935;0.7698962166525497
teps;ADV;O;4;no;4123;1590;932062935;464.0386298235751
mitte;ADV;O;7;yes;1397004;1590;932062935;2.9360096632265904
päris;ADV;O;4;yes;459040;1590;932062935;5.099754239554379
kindel;ADJ;O;1;no;379090;1590;932062935;1.545002840556155
lugu;NOUN;O;7;no;453200;1590;932062935;9.03779786616289
pealiskiri;NOUN;O;1;no;98;1590;932062935;569.9993143706165
mõni;DET;O;1;yes;1272983;1590;932062935;0.4608903558733906
kummastav;ADJ;O;2;no;2131;1590;932062935;383.06045137860343
väljend;NOUN;O;1;no;25167;1590;932062935;22.496407942723902
tekst;NOUN;O;3;no;179581;1590;932062935;9.74744622714279
või;CCONJ;O;10;yes;4113697;1590;932062935;1.424906841174341
koosnema;VERB;O;1;no;94869;1590;932062935;6.128691568975074
vana;ADJ;O;3;no;443780;1590;932062935;3.9565856672364044
mis;PRON;O;19;yes;9028438;1590;932062935;1.2336177337948695
ka;ADV;O;11;yes;7941300;1590;932062935;0.8120092882379449
