lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;6406;932062935;0.9671695093356135
,;PUNCT;O;605;no;1;6406;932062935;94342.49094575732
mina;PRON;O;113;yes;11780658;6406;932062935;1.3955887474775985
olema;AUX;O;318;yes;44175173;6406;932062935;1.047385964895259
alles;ADV;O;4;yes;354000;6406;932062935;1.6423587471405494
Andrus;PROPN;O;1;no;32415;6406;932062935;4.391106108419689
Russak;PROPN;O;1;no;523;6406;932062935;100.6351603284667
sina;PRON;O;37;yes;3743020;6406;932062935;1.4381524759516264
kuulma;VERB;O;3;no;283532;6406;932062935;1.5377244663947414
saade;NOUN;O;2;no;133711;6406;932062935;2.1681690404607
kunst;NOUN;O;15;no;102435;6406;932062935;21.12286480035716
r;NOUN;O;1;yes;14219;6406;932062935;9.664700911080619
rääkima;VERB;O;15;no;1111753;6406;932062935;1.9622879536341573
kõigepealt;ADV;O;2;yes;78956;6406;932062935;3.654224546738518
Kelly;PROPN;O;1;no;13357;6406;932062935;10.247732298320534
kaetsija;NOUN;O;1;no;1;6406;932062935;156.93527870307514
Daniela;PROPN;O;1;no;681;6406;932062935;90.77791608405799
Moska;PROPN;O;1;no;34;6406;932062935;151.57448489806134
näitus;NOUN;O;46;no;136680;6406;932062935;48.642972467221654
salajane;ADJ;O;4;no;17524;6406;932062935;31.584514002522134
aed;NOUN;O;3;no;125974;6406;932062935;3.44685934831379
süür;ADJ;O;1;no;1;6406;932062935;156.93527870307514
soomlane;NOUN;O;2;no;43947;6406;932062935;6.504790908653329
kirjutama;VERB;O;4;no;789966;6406;932062935;0.7370428700238768
London;PROPN;O;2;no;65725;6406;932062935;4.379564710991546
Tallinn;PROPN;O;9;no;819246;6406;932062935;1.5977236913607393
linnagalerii;NOUN;O;4;no;1616;6406;932062935;228.7721273265714
ning;CCONJ;O;1;yes;5766748;6406;932062935;0.025388109283790646
veel;ADV;O;16;yes;1875606;6406;932062935;1.2410656463638265
rühmitus;NOUN;O;2;no;12170;6406;932062935;22.281141681027087
Infotankist;PROPN;O;6;no;1;6406;932062935;936.6170309137892
väljapanek;NOUN;O;1;no;21810;6406;932062935;6.438751496302387
Eesti;PROPN;O;13;no;2594139;6406;932062935;0.7292330697920261
tervishoid;NOUN;O;3;no;25148;6406;932062935;16.77248059084114
muuseum;NOUN;O;4;no;106013;6406;932062935;5.450703026433608
ja;CCONJ;O;178;yes;29978049;6406;932062935;0.8639270406803506
seejärel;ADV;O;1;yes;213305;6406;932062935;0.6834974758600086
ka;ADV;O;75;yes;7941300;6406;932062935;1.3740865461638412
kokkuvõtlikult;ADV;O;2;no;3346;6406;932062935;68.23857549642818
Elken;PROPN;O;5;no;937;6406;932062935;389.72695535191895
kunstihoone;NOUN;O;6;no;2658;6406;932062935;243.4282216379602
.;PUNCT;O;188;no;1;6406;932062935;29317.03281138378
tee;NOUN;O;1;yes;634224;6406;932062935;0.23054253953759324
