lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;3509;932062935;1.7605737297948412
hommik;NOUN;O;1;no;258753;3509;932062935;1.0264461538671381
,;PUNCT;O;340;no;1;3509;932062935;96790.85607189292
mina;PRON;O;64;yes;11780658;3509;932062935;1.4429847689937305
olema;AUX;O;215;yes;44175173;3509;932062935;1.292766219992023
Sulev;PROPN;O;2;no;8092;3509;932062935;58.97270542448326
Valner;PROPN;O;2;no;2952;3509;932062935;137.01461951150205
ja;CCONJ;O;98;yes;29978049;3509;932062935;0.8683336427999776
sisu;NOUN;O;1;no;195421;3509;932062935;1.3575175761562481
Maaleht;PROPN;O;6;no;6023;3509;932062935;229.2798936007412
poolt;ADP;O;3;yes;608317;3509;932062935;1.3094711586191559
järgmine;ADJ;O;1;yes;661747;3509;932062935;0.40223503197130844
pooltund;NOUN;O;1;no;2973;3509;932062935;68.25824282557342
.;PUNCT;O;152;no;1;3509;932062935;43271.758592472885
kõigepealt;ADV;O;2;yes;78956;3509;932062935;6.661488408233776
võtma;VERB;O;14;no;2139597;3509;932062935;1.7377112617541794
jutt;NOUN;O;2;no;337829;3509;932062935;1.5709402981176264
üks;DET;O;5;yes;3226979;3509;932062935;0.41173235342594844
edukas;ADJ;O;3;no;87699;3509;932062935;9.001291983987752
konkurss;NOUN;O;9;no;91363;3509;932062935;25.91165797028218
mis;PRON;O;29;yes;9028438;3509;932062935;0.853208083404298
toimuma;VERB;O;1;no;894727;3509;932062935;0.2976051324629099
juba;ADV;O;12;yes;1850492;3509;932062935;1.7221230837072983
mõni;DET;O;2;yes;1272983;3509;932062935;0.41774637939492393
aasta;NOUN;O;32;no;4045959;3509;932062935;2.100573849639002
tänavu;ADV;O;5;no;127342;3509;932062935;10.360905300593316
jälle;ADV;O;3;no;307300;3509;932062935;2.5882903573771565
tuur;NOUN;O;1;no;21687;3509;932062935;11.784428684440389
üles;ADV;O;1;yes;452851;3509;932062935;0.5874012404569571
nimelt;ADV;O;4;no;163533;3509;932062935;6.465900589967787
valima;VERB;O;3;no;477367;3509;932062935;1.6679816837474093
taas;ADV;O;1;no;242775;3509;932062935;1.093742343189576
põllumees;NOUN;O;18;no;20972;3509;932062935;218.32041651316487
just;ADV;O;9;yes;809252;3509;932062935;2.9518207189287264
praegu;ADV;O;10;yes;542400;3509;932062935;4.89045089644681
õige;ADJ;O;5;no;397744;3509;932062935;3.333622311828056
aeg;NOUN;O;5;no;2435622;3509;932062935;0.5454569791039097
esitama;VERB;O;8;no;354189;3509;932062935;5.986401973501436
kandidaat;NOUN;O;12;no;87062;3509;932062935;36.23403682208344
see;DET;O;55;yes;18818291;3509;932062935;0.7763375207521535
väärikas;ADJ;O;4;no;22288;3509;932062935;45.79723795053124
tiitel;NOUN;O;3;no;70343;3509;932062935;11.19317252734923
Silja;PROPN;O;1;no;4679;3509;932062935;47.50485552455783
Lättemäe;PROPN;O;1;no;153;3509;932062935;245.65647343430493
üritus;NOUN;O;2;no;215184;3509;932062935;2.462442624442088
