lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;307;932062935;20.059090887171305
mina;PRON;O;2;yes;11780658;307;932062935;0.5154655074806707
olema;AUX;O;17;yes;44175173;307;932062935;1.1683587204117925
Reino;PROPN;O;1;no;1265;307;932062935;1382.2852470211592
ja;CCONJ;O;9;yes;29978049;307;932062935;0.91148036604725
lugema;VERB;O;2;no;754112;307;932062935;8.043243565300145
sina;PRON;O;1;yes;3743020;307;932062935;0.8111662838564058
,;PUNCT;O;16;no;1;307;932062935;52062.406664149756
Jaan;PROPN;O;1;no;84242;307;932062935;35.65601519027159
Kruusvall;PROPN;O;1;no;340;307;932062935;2387.4350853776805
lühijutt;NOUN;O;1;no;2666;307;932062935;844.0562982613611
Himmat;PROPN;O;5;no;18;307;932062935;15979.057384653726
.;PUNCT;O;19;no;1;307;932062935;61823.92061462891
väga;ADV;O;1;yes;2222237;307;932062935;1.3660534110789313
tuim;ADJ;O;1;no;7819;307;932062935;347.0398629726582
näitleja;NOUN;O;2;no;85171;307;932062935;70.5317917122714
tema;PRON;O;9;yes;9154483;307;932062935;2.984600091326474
mängima;VERB;O;1;no;537718;307;932062935;5.638108840607312
aasta;NOUN;O;3;no;4045959;307;932062935;2.2508732698641536
provintsiteater;NOUN;O;1;no;67;307;932062935;3039.8161871829507
nii;ADV;O;3;yes;3430987;307;932062935;2.654211463781554
igavalt;ADV;O;1;no;1046;307;932062935;1535.3240931272535
tüütult;ADV;O;1;no;740;307;932062935;1816.2998642317898
et;SCONJ;O;6;yes;12213661;307;932062935;1.491424698508353
publik;NOUN;O;1;no;79871;307;932062935;37.58480893565286
saal;NOUN;O;1;no;85824;307;932062935;35.005826441235435
magama;VERB;O;1;no;160493;307;932062935;18.813483028037503
jääma;VERB;O;2;no;1700272;307;932062935;3.569826473516984
kogu;DET;O;2;yes;810088;307;932062935;7.48810489193378
trupp;NOUN;O;1;no;7652;307;932062935;353.7914044694161
kui;SCONJ;O;1;yes;8878634;307;932062935;0.34201757837068075
uni;NOUN;O;1;no;84999;307;932062935;35.34190754890035
esinema;VERB;O;1;no;186435;307;932062935;16.208652867025354
