lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;6459;932062935;0.9592838145383816
taas;ADV;O;2;no;242775;6459;932062935;1.1880702673649197
kõik;DET;O;6;yes;3138760;6459;932062935;0.2760650417351641
filmihuviline;NOUN;O;1;no;617;6459;932062935;93.75770725380657
sügishooaeg;NOUN;O;1;no;2137;6459;932062935;47.322779706194716
olema;AUX;O;335;yes;44175173;6459;932062935;1.0943234648071691
hakkama;VERB;O;12;yes;1534193;6459;932062935;1.1286288131677709
ja;CCONJ;O;176;yes;29978049;6459;932062935;0.847211205353757
kõige;ADV;O;11;yes;1010725;6459;932062935;1.569980490220751
huvitavam;ADJ;O;2;no;26275;6459;932062935;10.642130542045031
muidugi;ADV;O;8;yes;424562;6459;932062935;2.7153569779682623
see;PRON;O;146;yes;18818291;6459;932062935;1.1195676263506236
,;PUNCT;O;649;no;1;6459;932062935;100373.26109656965
et;SCONJ;O;211;yes;12213661;6459;932062935;2.4928531751491634
mis;PRON;O;98;yes;9028438;6459;932062935;1.566308118519867
toimuma;VERB;O;10;no;894727;6459;932062935;1.6121952929586072
suur;ADJ;O;12;no;1616990;6459;932062935;1.0708713463622723
ekraan;NOUN;O;9;no;99900;6459;932062935;12.889479410481641
.;PUNCT;O;176;no;1;6459;932062935;27220.595448480246
aga;CCONJ;O;43;yes;4543343;6459;932062935;1.365680247214653
ei;AUX;O;67;yes;10355923;6459;932062935;0.933616938966716
miski;PRON;O;17;yes;1421694;6459;932062935;1.7250555666003
sellepärast;ADV;O;6;yes;114174;6459;932062935;7.530091797850564
see;DET;O;92;yes;18818291;6459;932062935;0.705499288298992
film;NOUN;O;59;no;352457;6459;932062935;24.094970683362277
mina;PRON;O;131;yes;11780658;6459;932062935;1.6046072643599296
Ameerika;PROPN;O;2;no;106208;6459;932062935;2.7024542219614367
manner;NOUN;O;1;no;17638;6459;932062935;7.82100683696215
tulema;VERB;O;18;yes;3338518;6459;932062935;0.7780962392997818
igav;ADJ;O;1;no;46767;6459;932062935;3.044852041965013
nagu;SCONJ;O;73;yes;1699877;6459;932062935;6.194206456340272
ikkagi;ADV;O;19;yes;271404;6459;932062935;10.07107920994002
rohkem;ADV;O;14;yes;1093000;6459;932062935;1.8476425536943333
huvi;NOUN;O;9;no;327194;6459;932062935;3.960894747256117
pakkuma;VERB;O;5;no;862364;6459;932062935;0.8368562364237929
kino;NOUN;O;6;no;48520;6459;932062935;17.52726112819573
Sõprus;PROPN;O;2;no;4938;6459;932062935;49.325044488625196
tegevus;NOUN;O;2;no;515904;6459;932062935;0.5602184835471108
kes;PRON;O;20;yes;3572036;6459;932062935;0.8080180222524896
väärtfilm;NOUN;O;1;no;673;6459;932062935;90.48653857143141
kostitama;VERB;O;1;no;6332;6459;932062935;19.993850614601318
endiselt;ADV;O;1;no;126092;6459;932062935;1.1433785522336188
võimalik;ADJ;O;6;no;939996;6459;932062935;0.9211748002138084
vaatama;VERB;O;22;no;1204574;6459;932062935;2.6342726410992596
king;NOUN;O;1;no;36195;6459;932062935;3.911879305716279
Tucci;PROPN;O;1;no;93;6459;932062935;141.68553385207747
tühi;PROPN;O;1;no;130101;6459;932062935;1.1083965063802115
maja;NOUN;O;1;no;415392;6459;932062935;0.3488546594053776
nüüd;ADV;O;24;yes;1119277;6459;932062935;3.0924947917109193
jõudma;VERB;O;4;no;869599;6459;932062935;0.664135023459787
ka;ADV;O;64;yes;7941300;6459;932062935;1.1629503733033324
Toomas;PROPN;O;1;no;60215;6459;932062935;2.375201394903309
Vinter;PROPN;O;1;no;929;6459;932062935;78.03959041151523
peri;NOUN;O;1;no;46;6459;932062935;148.49411421306175
Diouend;PROPN;O;1;no;1;6459;932062935;155.65572667126938
samas;ADV;O;8;yes;389430;6459;932062935;2.9597350321078766
üks;DET;O;21;yes;3226979;6459;932062935;0.9390987096373855
haruldane;ADJ;O;1;no;26788;6459;932062935;5.239403298542777
lugu;NOUN;O;20;no;453200;6459;932062935;6.357231350558192
nimelt;ADV;O;2;no;163533;6459;932062935;1.7605022626254516
täispikk;ADJ;O;2;no;11476;6459;932062935;23.33491673411671
dokumentaalfilm;NOUN;O;69;no;12369;6459;932062935;748.6577894057768
ehtima;VERB;O;1;no;10480;6459;932062935;12.726585018386285
reklaamplakat;NOUN;O;1;no;947;6459;932062935;77.2920302307237
sõprus;NOUN;O;4;no;20180;6459;932062935;27.38482590189425
sein;NOUN;O;4;no;154226;6459;932062935;3.7262012490257286
tunduma;VERB;O;4;no;476788;6459;932062935;1.2102279405072305
vähemasti;ADV;O;7;no;16171;6459;932062935;59.11594610127457
Eesti;PROPN;O;34;no;2594139;6459;932062935;1.8910025337141594
küll;ADV;O;6;yes;1080941;6459;932062935;0.8011653585664607
olema;VERB;O;26;yes;44175173;6459;932062935;0.08495202870176777
ilma;ADV;O;1;yes;447630;6459;932062935;0.32378259594034875
tegema;VERB;O;58;yes;3824200;6459;932062935;2.1883151868420807
filmielamus;NOUN;O;1;no;833;6459;932062935;82.2840853419498
või;CCONJ;O;51;yes;4113697;6459;932062935;1.788852114909671
mõni;DET;O;7;yes;1272983;6459;932062935;0.7936665293074999
aeg;NOUN;O;23;no;2435622;6459;932062935;1.3625538694234058
tagasi;ADP;O;7;yes;880780;6459;932062935;1.1467051310000085
avalik;ADJ;O;1;no;233717;6459;932062935;0.6189523510591828
seans;NOUN;O;1;no;35;6459;932062935;150.18318241868343
uus;ADJ;O;18;no;1922794;6459;932062935;1.3507190994412077
eesti;ADJ;O;16;no;457012;6459;932062935;5.043857251932731
televisioon;PROPN;O;3;no;17188;6459;932062935;23.94283304747016
käivitunud;VERB;O;1;no;3129;6459;932062935;35.763195868190216
kolmas;ADJ;O;1;no;378836;6459;932062935;0.3824349737442526
hooaeg;NOUN;O;1;no;300034;6459;932062935;0.4825679937502433
kus;ADV;O;15;yes;1607926;6459;932062935;1.3459857065459946
näitama;VERB;O;8;no;578982;6459;932062935;1.9923094587966896
sõidetud;ADJ;O;1;no;1;6459;932062935;155.65572667126938
too;PRON;O;1;yes;163922;6459;932062935;0.8810009689279994
selline;ADJ;O;9;yes;1661084;6459;932062935;0.7819857028469048
väga;ADV;O;42;yes;2222237;6459;932062935;2.726613223519488
hea;ADJ;O;13;no;1639322;6459;932062935;1.144268407254211
mõte;NOUN;O;16;no;596277;6459;932062935;3.867664819858296
kutsuma;VERB;O;1;no;330462;6459;932062935;0.43825947843229546
saatekülaline;NOUN;O;2;no;3730;6459;932062935;62.105792962639356
täna;ADV;O;1;no;614088;6459;932062935;0.23614935175342744
Kristiina;PROPN;O;3;no;17277;6459;932062935;23.825808236867253
David;PROPN;O;1;no;31219;6459;932062935;4.517318431153523
Jants;PROPN;O;1;no;183;6459;932062935;130.24967884655982
sihtasutus;NOUN;O;2;no;35480;6459;932062935;7.95179102971373
eest;ADP;O;3;yes;1110901;6459;932062935;0.3902075375570304
ekspert;NOUN;O;1;no;67153;6459;932062935;2.1331637648056234
samuti;ADV;O;2;yes;745991;6459;932062935;0.38764516693615836
Marie;PROPN;O;3;no;14200;6459;932062935;28.670621020144285
jortšenko;NOUN;O;1;no;1;6459;932062935;155.65572667126938
abi;NOUN;O;1;no;355775;6459;932062935;0.4071592751274391
televisioon;NOUN;O;4;no;17188;6459;932062935;31.90663133890542
käivitunud;ADJ;O;1;no;3129;6459;932062935;35.763195868190216
Lott;PROPN;O;2;no;576;6459;932062935;191.99537943680366
üldse;ADV;O;4;no;442326;6459;932062935;1.3043195741925857
kõvasti;ADV;O;1;no;78015;6459;932062935;1.8396705815013155
võitlema;VERB;O;1;no;91700;6459;932062935;1.5678868048028363
saama;VERB;O;28;yes;7285093;6459;932062935;0.5546863705263817
meeldiv;ADJ;O;1;no;84943;6459;932062935;1.6912545297042045
nägema;VERB;O;19;no;1467770;6459;932062935;1.8674434596085805
sina;PRON;O;44;yes;3743020;6459;932062935;1.6961571918804654
sama;ADV;O;2;yes;1115714;6459;932062935;0.25929533540724
siin;ADV;O;14;yes;842300;6459;932062935;2.396962258875984
Rootsi;PROPN;O;1;no;146579;6459;932062935;0.9845809954026984
sest;SCONJ;O;11;yes;1380142;6459;932062935;1.1500337992204612
repliik;NOUN;O;1;no;4738;6459;932062935;25.614634412775242
ära;ADV;O;13;yes;1430862;6459;932062935;1.310866522409995
teine;PRON;O;4;yes;2482902;6459;932062935;0.23276521428393798
lootma;VERB;O;2;no;292518;6459;932062935;0.9866793434085545
kuulama;VERB;O;2;no;202795;6459;932062935;1.4212206824592772
filmimaastik;NOUN;O;1;no;278;6459;932062935;120.02399625392411
kogu;DET;O;10;yes;810088;6459;932062935;1.7804458747098255
tegija;NOUN;O;13;no;66766;6459;932062935;27.724440297338635
kindlasti;ADV;O;12;no;602222;6459;932062935;2.8725436572764065
klassikaraadiokuulaja;NOUN;O;1;no;1;6459;932062935;155.65572667126938
teadma;VERB;O;8;no;1482699;6459;932062935;0.778743652474495
selline;DET;O;37;yes;1661084;6459;932062935;3.213085392493339
suurepärane;ADJ;O;5;no;186240;6459;932062935;3.8598425577974838
nimi;NOUN;O;8;no;536165;6459;932062935;2.1511349672274096
Mark;PROPN;O;1;no;22774;6459;932062935;6.1265588290927395
Soosaar;PROPN;O;2;no;4397;6459;932062935;54.33246312747943
aadress;NOUN;O;1;no;148178;6459;932062935;0.9740227206581213
söötja;NOUN;O;1;no;703;6459;932062935;88.82629901793499
Peep;PROPN;O;1;no;13980;6459;932062935;9.739537031899765
Puks;PROPN;O;1;no;261;6459;932062935;121.73422282828055
viimane;ADJ;O;6;no;960645;6459;932062935;0.9013934023593748
aasta;NOUN;O;37;no;4045959;6459;932062935;1.3195807475066474
noor;ADJ;O;2;no;546822;6459;932062935;0.5285969288269133
vihane;ADJ;O;3;no;21667;6459;932062935;19.197505795271027
mees;NOUN;O;4;no;1070078;6459;932062935;0.5398176804431181
Jaak;PROPN;O;2;no;36666;6459;932062935;7.700958315870344
Kilm;PROPN;O;2;no;285;6459;932062935;237.90151445200718
Andres;PROPN;O;2;no;69897;6459;932062935;4.087885726874819
Maimik;PROPN;O;3;no;731;6459;932062935;260.87145142366916
kõva;ADJ;O;1;no;74246;6459;932062935;1.931901189087912
tükk;NOUN;O;1;no;113598;6459;932062935;1.2681088742601974
tema;PRON;O;58;yes;9154483;6459;932062935;0.9142780013202191
käest;ADP;O;2;yes;54233;6459;932062935;5.248632014814628
kuulma;VERB;O;6;no;283532;6459;932062935;3.046990229439874
siis;ADV;O;90;yes;4824773;6459;932062935;2.6914905190778877
kas;ADV;O;16;yes;1985401;6459;932062935;1.1628485302466234
vana;ADJ;O;3;no;443780;6459;932062935;0.9755652653068889
eru;NOUN;O;2;no;1812;6459;932062935;105.51547915569392
läinud;ADJ;O;1;yes;1139;6459;932062935;70.12659380022771
