lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Carlos;PROPN;O;1;no;559;6171;932062935;101.92143102808441
Santana;PROPN;O;3;no;22;6171;932062935;475.91166341076536
olema;AUX;O;301;yes;44175173;6171;932062935;1.029147607043659
siis;ADV;O;73;yes;4824773;6171;932062935;2.28501201281609
tänane;ADJ;O;2;no;180017;6171;932062935;1.674562268112534
saade;NOUN;O;10;no;133711;6171;932062935;11.224671227183533
oma;PRON;O;35;yes;4535142;6171;932062935;1.1656124150392895
igihaljas;ADJ;O;1;no;2872;6171;932062935;39.94972498743258
mood;NOUN;O;10;no;113280;6171;932062935;13.232613750497409
lahti;ADV;O;3;no;263519;6171;932062935;1.7169516104611338
lööma;VERB;O;1;no;276199;6171;932062935;0.5483732732038772
ja;CCONJ;O;246;yes;29978049;6171;932062935;1.2394209280363266
valimistepäev;NOUN;O;1;no;150;6171;932062935;140.4458679551163
hommik;NOUN;O;5;no;258753;6171;932062935;2.911711902697844
jutusaa;NOUN;O;1;no;1;6171;932062935;162.87354516781403
stuudio;NOUN;O;5;no;39576;6171;932062935;18.666113210942118
täna;ADV;O;4;no;614088;6171;932062935;0.9838522676153623
Margit;PROPN;O;2;no;13383;6171;932062935;21.167247019251143
Kilumets;PROPN;O;2;no;1560;6171;932062935;121.59021707903666
moekunstnik;NOUN;O;10;no;2252;6171;932062935;474.6527142580982
Liivia;PROPN;O;8;no;419;6171;932062935;895.0328462382732
Reskin;PROPN;O;1;no;1;6171;932062935;162.87354516781403
,;PUNCT;O;681;no;1;6171;932062935;110237.61304184735
tere;INTJ;O;2;yes;150469;6171;932062935;2.001376128854265
.;PUNCT;O;185;no;1;6171;932062935;29947.803056034038
mina;PRON;O;249;yes;11780658;6171;932062935;3.1922426383163884
arutama;VERB;O;1;no;115498;6171;932062935;1.305257974248261
see;DET;O;96;yes;18818291;6171;932062935;0.7705257389820495
kokku;ADV;O;2;yes;901761;6171;932062935;0.33567386931729426
leppima;VERB;O;1;no;119297;6171;932062935;1.2640144103118942
päris;ADV;O;9;yes;459040;6171;932062935;2.9573207134222117
mitu;DET;O;3;yes;814408;6171;932062935;0.5568838071809608
kord;NOUN;O;10;no;1304710;6171;932062935;1.1575332607383957
kas;ADV;O;15;yes;1985401;6171;932062935;1.1410574502963924
haapsalu;ADJ;O;1;no;5412;6171;932062935;23.95488027864838
