lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ei;ADV;O;4;yes;10355923;7200;932062935;0.050087097043401224
kool;NOUN;O;6;no;581408;7200;932062935;1.3353901353027817
.;PUNCT;O;252;no;1;7200;932062935;34963.48806089377
Peeter;PROPN;O;6;no;68583;7200;932062935;11.186800998254753
Tulviste;PROPN;O;3;no;1015;7200;932062935;199.93787164614687
ja;CCONJ;O;265;yes;29978049;7200;932062935;1.1443359641320991
Ingo;PROPN;O;6;no;665;7200;932062935;486.9258176322275
Normet;PROPN;O;4;no;2477;7200;932062935;152.16639131998502
kõnelema;VERB;O;2;no;55963;7200;932062935;4.566976823018665
teema;NOUN;O;4;no;630317;7200;932062935;0.8217751677757057
fantaasia;NOUN;O;4;no;21334;7200;932062935;23.29755404518561
reaalsus;NOUN;O;2;no;52392;7200;932062935;4.872817626163754
,;PUNCT;O;761;no;1;7200;932062935;105582.16650736246
Vaino;PROPN;O;6;no;5920;7200;932062935;113.491540111635
vahing;NOUN;O;15;no;1;7200;932062935;2082.09947187003
looming;NOUN;O;12;no;70552;7200;932062935;21.744291302361745
tere;INTJ;O;1;yes;150469;7200;932062935;0.8611911027840279
õhtu;NOUN;O;4;no;322860;7200;932062935;1.6020924043027043
siia;ADV;O;2;yes;218549;7200;932062935;1.1838763230579272
Karepa;PROPN;O;1;no;794;7200;932062935;75.53910446009702
kogunenud;ADJ;O;1;no;27047;7200;932062935;4.6601006136114425
mina;PRON;O;146;yes;11780658;7200;932062935;1.6042908497751396
nimi;NOUN;O;6;no;536165;7200;932062935;1.4478782869998903
olema;AUX;O;389;yes;44175173;7200;932062935;1.1399425349581194
teater;NOUN;O;5;no;115072;7200;932062935;5.587717995545854
lavastaja;NOUN;O;1;no;32146;7200;932062935;3.941743765585065
pedagoog;NOUN;O;1;no;11273;7200;932062935;10.682882099506902
kõrval;ADP;O;1;yes;166126;7200;932062935;0.7804786315665456
istuma;VERB;O;3;no;226540;7200;932062935;1.7113821106736955
väga-väga;ADV;O;1;no;12345;7200;932062935;9.820338202054826
vana;ADJ;O;3;no;443780;7200;932062935;0.8753790410265971
tuttav;ADJ;O;2;no;147698;7200;932062935;1.748222591293444
kes;PRON;O;32;yes;3572036;7200;932062935;1.1596616379673783
mööp;NOUN;O;1;no;1;7200;932062935;139.73896450153885
tutvuma;VERB;O;2;no;140180;7200;932062935;1.8413623071191432
kui;SCONJ;O;61;yes;8878634;7200;932062935;0.8894101713278147
umbes;ADV;O;2;yes;373181;7200;932062935;0.6945452044091782
kolmeaastane;ADJ;O;1;no;8451;7200;932062935;13.895808783858133
elama;VERB;O;7;no;568247;7200;932062935;1.5937064799505063
lähestikku;ADV;O;1;no;3030;7200;932062935;32.90842434628481
järv;NOUN;O;1;no;83434;7200;932062935;1.5454703445403424
see;PRON;O;245;yes;18818291;7200;932062935;1.6853491976768056
Tallinn;PROPN;O;9;no;819246;7200;932062935;1.4216555945332663
Nõmme;PROPN;O;2;no;39147;7200;932062935;6.48314642958938
vahel;ADP;O;3;yes;555453;7200;932062935;0.6996802127135452
pärast;ADP;O;9;yes;1109488;7200;932062935;1.0500627380624463
igasugune;DET;O;3;yes;145235;7200;932062935;2.663333389671493
asi;NOUN;O;41;no;1422865;7200;932062935;3.7284194519094047
koos;ADV;O;8;yes;875375;7200;932062935;1.1828702404800997
tegema;VERB;O;32;yes;3824200;7200;932062935;1.0832133186766635
käima;VERB;O;18;no;1068258;7200;932062935;2.180238557432904
ka;ADV;O;42;yes;7941300;7200;932062935;0.6846898714799622
üks;DET;O;35;yes;3226979;7200;932062935;1.4039400293754591
sama;DET;O;14;yes;1115714;7200;932062935;1.6238598056776423
aasta;NOUN;O;28;no;4045959;7200;932062935;0.8959028543684572
lõpetamine;NOUN;O;1;no;65673;7200;932062935;1.9575876458357206
minema;VERB;O;27;yes;2265871;7200;932062935;1.542334279652088
Moskva;PROPN;O;4;no;70972;7200;932062935;7.21440184917788
õppima;VERB;O;5;no;353366;7200;932062935;1.8295273325760537
küll;ADV;O;6;yes;1080941;7200;932062935;0.7188007559087568
täiesti;ADV;O;7;yes;326019;7200;932062935;2.774434659146543
erinev;ADJ;O;3;no;934036;7200;932062935;0.4163688949577137
ala;NOUN;O;1;no;238521;7200;932062935;0.54451276067853
aga;CCONJ;O;67;yes;4543343;7200;932062935;1.9088403245223498
seal;ADV;O;37;yes;911658;7200;932062935;5.249563980506424
palju;ADV;O;18;yes;2032422;7200;932062935;1.1464257223703778
tegemine;NOUN;O;6;no;590180;7200;932062935;1.3155731784152616
hiljem;ADV;O;3;no;361314;7200;932062935;1.0746607320749626
ainuke;ADJ;O;2;no;74469;7200;932062935;3.446084493428545
mis;PRON;O;96;yes;9028438;7200;932062935;1.3764457294704269
ei;AUX;O;83;yes;10355923;7200;932062935;1.037529866665256
veel;ADV;O;11;yes;1875606;7200;932062935;0.7593329070499595
kunagi;ADV;O;6;yes;447201;7200;932062935;1.735313101742273
varem;ADV;O;1;no;344486;7200;932062935;0.3774708457449785
meelest;ADP;O;2;yes;91489;7200;932062935;2.8114633776834883
niimoodi;ADV;O;13;yes;68305;7200;932062935;24.31968373546472
kahekesi;ADV;O;1;no;16854;7200;932062935;7.330753794595558
esinema;VERB;O;2;no;186435;7200;932062935;1.3867882097211213
nagu;SCONJ;O;21;yes;1699877;7200;932062935;1.5989149022949023
täna;ADV;O;3;no;614088;7200;932062935;0.6329738534499538
Milingo;PROPN;O;1;no;1;7200;932062935;139.73896450153885
kukkuma;VERB;O;1;no;136126;7200;932062935;0.9513139581835626
välja;ADV;O;16;yes;1817185;7200;932062935;1.1397412586054971
et;SCONJ;O;153;yes;12213661;7200;932062935;1.621606985155311
mõlema;DET;O;4;yes;332283;7200;932062935;1.5567867791824819
eemal;ADV;O;1;yes;46678;7200;932062935;2.7386069312631682
Eesti;PROPN;O;12;no;2594139;7200;932062935;0.5989702209453265
vaimuelu;NOUN;O;3;no;685;7200;932062935;240.73993087040859
aeg;NOUN;O;39;no;2435622;7200;932062935;2.0724376163040668
kujunemine;NOUN;O;1;no;19612;7200;932062935;6.3466145311273925
seisukoht;NOUN;O;2;no;167378;7200;932062935;1.5438080720621017
väga;ADV;O;50;yes;2222237;7200;932062935;2.9118754132094566
oluline;ADJ;O;7;no;606448;7200;932062935;1.4934707544866224
kuigi;SCONJ;O;5;yes;498107;7200;932062935;1.2988922875217113
juba;ADV;O;16;yes;1850492;7200;932062935;1.1192373865535186
10.;ADJ;O;1;no;1;7200;932062935;139.73896450153885
klass;NOUN;O;2;no;252821;7200;932062935;1.023981467506038
talvevaheaeg;NOUN;O;3;no;367;7200;932062935;299.67110037282373
viimane;ADJ;O;4;no;960645;7200;932062935;0.5394729394005235
koolipoiss;NOUN;O;1;no;4306;7200;932062935;24.89188273788212
mõlema;PRON;O;2;yes;332283;7200;932062935;0.7797919802293566
gümnaasium;NOUN;O;1;no;75852;7200;932062935;1.698076962429582
või;CCONJ;O;36;yes;4113697;7200;932062935;1.1328473761885338
kümnes;ADJ;O;1;no;15822;7200;932062935;7.782306229689871
keskkool;NOUN;O;1;no;32881;7200;932062935;3.856061445906591
tollane;ADJ;O;2;no;16364;7200;932062935;15.022981515783513
kaks;NUM;O;5;no;1334057;7200;932062935;0.4855455434168556
koolivaheaeg;NOUN;O;2;no;10144;7200;932062935;23.459458048694568
vähemalt;ADV;O;6;yes;456892;7200;932062935;1.6985808269876976
mõni;DET;O;10;yes;1272983;7200;932062935;1.0169154559779048
päev;NOUN;O;5;no;1360298;7200;932062935;0.47618547934559197
Tartu;PROPN;O;13;no;584074;7200;932062935;2.8783008929922085
Vanemuine;PROPN;O;2;no;21300;7200;932062935;11.687553895831634
