lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
vikerhommik;NOUN;O;1;no;1;495;932062935;2019.0358190333902
olema;AUX;O;36;yes;44175173;495;932062935;1.5344794938143551
jällegi;ADV;O;1;no;51534;495;932062935;35.90678205664803
käsi;NOUN;O;1;no;694904;495;932062935;2.7073725946759435
aeg;NOUN;O;5;no;2435622;495;932062935;3.8643547161047764
rubriik;NOUN;O;1;no;19110;495;932062935;93.99668553517712
vana;ADJ;O;1;no;443780;495;932062935;4.236196056262087
kuld;NOUN;O;1;no;50990;495;932062935;36.2829860888967
,;PUNCT;O;55;no;1;495;932062935;110993.02792074613
kus;ADV;O;3;yes;1607926;495;932062935;3.5116822706879973
järjekordne;ADJ;O;1;no;51577;495;932062935;35.87737776828076
armastatud;ADJ;O;1;no;21127;495;932062935;85.40197254654707
muusik;NOUN;O;1;no;52021;495;932062935;35.57655370171694
olema;VERB;O;1;yes;44175173;495;932062935;0.04264494310880429
valima;VERB;O;2;no;477367;495;932062935;7.8754971592569385
.;PUNCT;O;20;no;1;495;932062935;40361.73674371009
mina;PRON;O;27;yes;11780658;495;932062935;4.315268842821641
hommikulugu;NOUN;O;1;no;1;495;932062935;2019.0358190333902
tänane;ADJ;O;1;no;180017;495;932062935;10.411148069079244
kuni;ADP;O;1;yes;831401;495;932062935;2.263381777163097
neljapäev;NOUN;O;1;no;87207;495;932062935;21.374035807105603
välja;ADV;O;1;yes;1817185;495;932062935;1.0361750217206864
ja;CCONJ;O;15;yes;29978049;495;932062935;0.9421688938418542
väga;ADV;O;2;yes;2222237;495;932062935;1.6943573811912034
hea;ADJ;O;2;no;1639322;495;932062935;2.296499668276768
meel;NOUN;O;1;no;390199;495;932062935;4.8165120740883145
et;SCONJ;O;8;yes;12213661;495;932062935;1.2333260207077732
täna;ADV;O;3;no;614088;495;932062935;9.186364276801466
hommik;NOUN;O;9;no;258753;495;932062935;65.26186254062229
küla;NOUN;O;1;no;269054;495;932062935;6.9777212449332096
tulema;VERB;O;7;yes;3338518;495;932062935;3.947242744826917
Tõnismägi;PROPN;O;1;no;3162;495;932062935;460.15108147755535
tere;INTJ;O;2;yes;150469;495;932062935;24.87989739568104
Tõnis;PROPN;O;1;no;33879;495;932062935;54.117493932749525
hommikuinimene;NOUN;O;2;no;476;495;932062935;2675.1949914936495
nii;ADV;O;9;yes;3430987;495;932062935;4.938208206642023
naa;ADV;O;1;yes;14081;495;932062935;125.48322053493236
tihti;ADV;O;1;no;167348;495;932062935;11.194953545418485
pidama;AUX;O;1;yes;3575612;495;932062935;0.5267340354340441
sest;SCONJ;O;1;yes;1380142;495;932062935;1.3640741924975888
tegemine;NOUN;O;1;no;590180;495;932062935;3.187022572037378
kasvõi;ADV;O;1;yes;69815;495;932062935;26.628490413916914
see;PRON;O;12;yes;18818291;495;932062935;1.2007082905748827
võima;AUX;O;2;yes;3045900;495;932062935;1.2363145830201303
oma;PRON;O;1;yes;4535142;495;932062935;0.4153123297899775
laps;NOUN;O;1;no;1505088;495;932062935;1.250904641672581
Elvas;PROPN;O;1;no;10;495;932062935;1999.7469565846195
Tartu;PROPN;O;1;no;584074;495;932062935;3.2202871158734343
kool;NOUN;O;1;no;581408;495;932062935;3.2350298512566895
seetõttu;ADV;O;3;yes;269688;495;932062935;20.877233839899347
tõusma;VERB;O;2;no;219137;495;932062935;17.11663993649316
vara;NOUN;O;1;no;110991;495;932062935;16.831986525167768
aga;CCONJ;O;6;yes;4543343;495;932062935;2.4863513876055086
tegelikult;ADV;O;1;no;475760;495;932062935;3.9520009533582354
tema;PRON;O;5;yes;9154483;495;932062935;1.0284306194118826
aasta;NOUN;O;5;no;4045959;495;932062935;2.3266524939068645
varem;ADV;O;3;no;344486;495;932062935;16.35640674855339
tõusmine;NOUN;O;1;no;5251;495;932062935;304.68515474967006
justkui;SCONJ;O;2;yes;117450;495;932062935;31.819372107817614
rohkem;ADV;O;1;yes;1093000;495;932062935;1.722124756196457
