lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tähendama;VERB;O;16;no;444609;7818;932062935;4.2834526760750355
,;PUNCT;O;789;no;1;7818;932062935;100813.78965167323
lugupeetud;ADJ;O;4;no;11144;7818;932062935;39.566915505132755
daam;NOUN;O;6;no;18856;7818;932062935;36.19620644835066
ja;CCONJ;O;302;yes;29978049;7818;932062935;1.2010217975865785
härras;NOUN;O;4;no;857;7818;932062935;267.0742054045239
.;PUNCT;O;350;no;1;7818;932062935;44721.50178402051
mina;PRON;O;296;yes;11780658;7818;932062935;2.9953587579634045
pidama;AUX;O;26;yes;3575612;7818;932062935;0.8669417322675996
sina;PRON;O;34;yes;3743020;7818;932062935;1.0829242028199222
rõõmustama;VERB;O;3;no;42541;7818;932062935;8.248612194815157
ettevalmistatud;ADJ;O;1;no;5410;7818;932062935;18.945284661890952
kõne;NOUN;O;2;no;98605;7818;932062935;2.40485609381222
ei;AUX;O;109;yes;10355923;7818;932062935;1.2548138964573097
saama;AUX;O;18;yes;7285093;7818;932062935;0.29465919883753766
see;PRON;O;194;yes;18818291;7818;932062935;1.2290431002253641
õnn;NOUN;O;1;no;253525;7818;932062935;0.47219042089586244
või;CCONJ;O;34;yes;4113697;7818;932062935;0.9853661754524815
kahjuks;ADV;O;3;no;202151;7818;932062935;1.76574270591133
ette;ADV;O;3;yes;724550;7818;932062935;0.4942816030776713
lugema;VERB;O;6;no;754112;7818;932062935;0.9486238570289588
sellepärast;ADV;O;5;yes;114174;7818;932062935;5.186804858690679
et;SCONJ;O;152;yes;12213661;7818;932062935;1.4836671942990816
aeg;NOUN;O;13;no;2435622;7818;932062935;0.6364700491503129
olema;AUX;O;359;yes;44175173;7818;932062935;0.9688712206211895
niivõrd;ADV;O;2;yes;53689;7818;932062935;4.382417688287435
üle;ADV;O;6;yes;1447134;7818;932062935;0.494627164838381
minema;VERB;O;18;yes;2265871;7818;932062935;0.9471022617090088
umbes;ADV;O;2;yes;373181;7818;932062935;0.6398394925894227
30;NUM;O;2;no;1;7818;932062935;256.54465886527277
minut;NOUN;O;1;no;353185;7818;932062935;0.33930075735790555
tegema;VERB;O;44;yes;3824200;7818;932062935;1.3716173622110754
planeeritus;NOUN;O;1;no;13;7818;932062935;127.13670507795611
kauem;ADV;O;1;no;55806;7818;932062935;2.1176646052377714
siin;ADV;O;36;yes;842300;7818;932062935;5.0909550778137405
praegu;ADV;O;16;yes;542400;7818;932062935;3.512500344671458
töö;NOUN;O;3;no;1225560;7818;932062935;0.29237240737905373
aga;CCONJ;O;59;yes;4543343;7818;932062935;1.5480839789683258
nüüd;ADV;O;28;yes;1119277;7818;932062935;2.980778914721585
tahtma;VERB;O;24;no;1254286;7818;932062935;2.2802532408873395
ainult;ADV;O;15;yes;947442;7818;932062935;1.8866331372251692
paar;NUM;O;7;no;440117;7818;932062935;1.8942857068115955
asi;NOUN;O;17;no;1422865;7818;932062935;1.4241314551264899
mis;PRON;O;80;yes;9028438;7818;932062935;1.0563906422515927
ei;ADV;O;13;yes;10355923;7818;932062935;0.14973596470839853
mööda;ADV;O;1;yes;208450;7818;932062935;0.5738418370846902
ega;CCONJ;O;5;yes;707621;7818;932062935;0.8426082924868855
ümber;ADV;O;2;yes;295135;7818;932062935;0.8085070658871574
kui;SCONJ;O;61;yes;8878634;7818;932062935;0.8191120623269811
kuulma;VERB;O;5;no;283532;7818;932062935;2.098798281709261
täna;ADV;O;8;no;614088;7818;932062935;1.5522958000372098
toimuma;VERB;O;2;no;894727;7818;932062935;0.26725829309983434
see;DET;O;102;yes;18818291;7818;932062935;0.6462214057886302
selts;NOUN;O;89;no;74754;7818;932062935;140.20445443746124
koosolek;NOUN;O;6;no;71275;7818;932062935;9.919428683215912
aktiivsem;ADJ;O;2;no;14033;7818;932062935;15.995409668446223
inimene;NOUN;O;11;no;2519709;7818;932062935;0.520642726196463
tulema;VERB;O;32;yes;3338518;7818;932062935;1.1426959474793497
kokku;ADV;O;7;yes;901761;7818;932062935;0.9255337946255803
siis;ADV;O;52;yes;4824773;7818;932062935;1.2848647953214234
Rootsi;PROPN;O;3;no;146579;7818;932062935;2.430952837955074
kaks;NUM;O;11;no;1334057;7818;932062935;0.9830443343737915
telefonikõne;NOUN;O;1;no;11310;7818;932062935;9.814701025893934
kõik;DET;O;19;yes;3138760;7818;932062935;0.7217632771121109
õnnitlema;VERB;O;1;no;10320;7818;932062935;10.678236367969852
proua;NOUN;O;2;no;32613;7818;932062935;7.135843293042408
Niina;PROPN;O;1;no;2050;7818;932062935;40.29163376701257
loona;NOUN;O;1;no;1;7818;932062935;128.7717935631026
vanaaegne;ADJ;O;2;no;5130;7818;932062935;39.48693949997819
Vana-Euroopa;PROPN;O;1;no;11;7818;932062935;127.40633014826588
Estonia;PROPN;O;64;no;68297;7818;932062935;110.22856183508974
ammuaegne;ADJ;O;1;no;52;7818;932062935;122.09807256606265
solist;NOUN;O;2;no;14008;7818;932062935;16.022175636129955
süda;NOUN;O;3;no;193495;7818;932062935;1.8443545443644893
tema;PRON;O;84;yes;9154483;7818;932062935;1.0939342967973888
tundma;VERB;O;4;no;633300;7818;932062935;0.7533718172062512
kahetsus;NOUN;O;1;no;8053;7818;932062935;13.372436956358682
tervislik;ADJ;O;1;no;63861;7818;932062935;1.8543989465004693
seisund;NOUN;O;2;no;66239;7818;932062935;3.5636225169019684
võimaldama;VERB;O;1;no;307486;7818;932062935;0.3895757158442598
koos;ADV;O;2;yes;875375;7818;932062935;0.27316031387180617
Bowniinalona;PROPN;O;1;no;1;7818;932062935;128.7717935631026
tervitama;VERB;O;8;no;39057;7818;932062935;23.87385426321245
kõik;PRON;O;25;yes;3138760;7818;932062935;0.9495947758497706
