lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
see;DET;O;2;yes;18818291;200;932062935;0.49532126707685836
säuts;NOUN;O;1;no;3668;200;932062935;1013.3006447519396
pealkiri;NOUN;O;1;no;91041;200;932062935;50.680564386870934
olema;VERB;O;1;yes;44175173;200;932062935;0.1055151134599668
määrus;NOUN;O;4;no;163600;200;932062935;113.3043033095609
saama;VERB;O;1;yes;7285093;200;932062935;0.6397516749767161
kääne;NOUN;O;4;no;3542;200;932062935;4166.72519671094
kes;PRON;O;2;yes;3572036;200;932062935;2.6089126039592534
olema;AUX;O;11;yes;44175173;200;932062935;1.1604552600303206
lauseliige;NOUN;O;1;no;255;200;932062935;3926.70565350859
ja;CCONJ;O;2;yes;29978049;200;932062935;0.3109365656346427
käändenimetus;NOUN;O;1;no;1;200;932062935;4995.640232922766
võõras;ADJ;O;1;no;84151;200;932062935;54.78466074377227
jääma;VERB;O;1;no;1700272;200;932062935;2.7399692015155375
,;PUNCT;O;16;no;1;200;932062935;79915.25980285027
ütlema;VERB;O;1;no;1762423;200;932062935;2.6433965773045336
see;PRON;O;4;yes;18818291;200;932062935;0.9905930069797264
vist;ADV;O;1;yes;352175;200;932062935;13.200661292898134
küll;ADV;O;1;yes;1080941;200;932062935;4.308496900079536
üsna;ADV;O;1;yes;309067;200;932062935;15.036325251448782
vähe;ADV;O;1;no;199406;200;932062935;23.266905298207604
.;PUNCT;O;14;no;1;200;932062935;69925.9771935266
saabas;NOUN;O;2;no;23842;200;932062935;376.2629261656471
märkima;VERB;O;2;no;271560;200;932062935;34.208561205537045
öeldistäitelaus;NOUN;O;1;no;1;200;932062935;4995.640232922766
kus;ADV;O;2;yes;1607926;200;932062935;5.793899180845019
öeldistäis;NOUN;O;1;no;1;200;932062935;4995.640232922766
saav;ADJ;O;1;yes;12483;200;932062935;347.4636504144734
lauseliigen;NOUN;O;1;no;1;200;932062935;4995.640232922766
roll;NOUN;O;4;no;209164;200;932062935;88.7317472898222
näiteks;ADV;O;2;no;259375;200;932062935;35.80986742285453
kitsam;ADJ;O;2;no;11662;200;932062935;740.1552192525231
Kärner;PROPN;O;2;no;3175;200;932062935;2269.6417270593884
selline;DET;O;2;yes;1661084;200;932062935;5.608586836684236
lausemall;ADJ;O;1;no;149;200;932062935;4311.725605443128
mõningas;DET;O;1;yes;50594;200;932062935;90.46386376958688
juht;NOUN;O;1;no;823361;200;932062935;5.654841642531893
vajalik;ADJ;O;1;no;414357;200;932062935;11.224101846054555
nimelt;ADV;O;1;no;163533;200;932062935;28.341865772290017
omadus;NOUN;O;1;no;109252;200;932062935;42.30418278081442
või;CCONJ;O;3;yes;4113697;200;932062935;3.3980890802247945
seisund;NOUN;O;1;no;66239;200;932062935;69.39367242774748
juhuslik;ADJ;O;2;no;21741;200;932062935;411.1293405596944
ajutine;ADJ;O;3;no;53954;200;932062935;254.74365148932867
iseloomulause;NOUN;O;1;no;1;200;932062935;4995.640232922766
sobima;VERB;O;3;no;496990;200;932062935;28.08045099572185
päris;ADV;O;1;yes;459040;200;932062935;10.133760533612438
hästi;ADV;O;1;no;574210;200;932062935;8.10451371639948
veel;ADV;O;1;yes;1875606;200;932062935;2.48396066672081
üks;DET;O;2;yes;3226979;200;932062935;2.887799952102555
lihtne;ADJ;O;1;no;325570;200;932062935;14.27631634555081
näide;NOUN;O;1;no;796083;200;932062935;5.8483797291986
täpp;NOUN;O;1;no;13512;200;932062935;322.7102207260633
koer;NOUN;O;5;no;178776;200;932062935;129.66866960423175
täpi;NOUN;O;1;no;1;200;932062935;4995.640232922766
esimene;ADJ;O;1;no;1420248;200;932062935;3.279842477038879
lause;NOUN;O;2;no;74030;200;932062935;124.35038535449291
tähendama;VERB;O;1;no;444609;200;932062935;10.461991330785663
räpp;NOUN;O;1;no;4384;200;932062935;876.8230916241025
teine;PRON;O;1;yes;2482902;200;932062935;1.876633712167986
aga;ADV;O;2;yes;4543343;200;932062935;2.05127578851147
et;SCONJ;O;1;yes;12213661;200;932062935;0.3816129374034968
tema;PRON;O;3;yes;9154483;200;932062935;1.5271700946186002
täitma;VERB;O;2;no;261751;200;932062935;35.485962851139696
kuid;CCONJ;O;1;yes;1732128;200;932062935;2.6896048426856076
vaid;CCONJ;O;1;yes;1233871;200;932062935;3.7748908128359315
hoopis;ADV;O;1;yes;292576;200;932062935;15.881153966687707
kass;NOUN;O;1;no;111363;200;932062935;41.508919591888734
jäni;NOUN;O;1;no;1;200;932062935;4995.640232922766
palju;PRON;O;1;yes;2032422;200;932062935;2.292393057806581
asjalik;ADJ;O;1;no;32585;200;932062935;139.07085913149984
tekst;NOUN;O;2;no;179581;200;932062935;51.639262341316275
täitmine;NOUN;O;1;no;123292;200;932062935;37.522897157002404
silm;NOUN;O;1;no;537359;200;932062935;8.659342610148178
ei;AUX;O;1;yes;10355923;200;932062935;0.4500639151180766
mõtlema;VERB;O;2;no;868014;200;932062935;10.727433854122063
kas;ADV;O;2;yes;1985401;200;932062935;4.692849143416808
gümnaasium;NOUN;O;2;no;75852;200;932062935;121.39968968333936
eesmärk;NOUN;O;4;no;595517;200;932062935;31.2552939075815
andma;VERB;O;3;no;1683851;200;932062935;8.298917763084392
õpilane;NOUN;O;3;no;315105;200;932062935;44.24125435822912
üldhariduskool;NOUN;O;1;no;7182;200;932062935;574.4651939817619
haridusasutus;NOUN;O;1;no;11911;200;932062935;362.93886914095384
haridus;NOUN;O;1;no;122846;200;932062935;37.6581005342019
peamine;ADJ;O;1;no;175427;200;932062935;26.43043493405824
kui;SCONJ;O;1;yes;8878634;200;932062935;0.5249408253621686
lõpetama;VERB;O;1;no;317669;200;932062935;14.630355263083265
tulema;VERB;O;1;yes;3338518;200;932062935;1.3958126787613319
keskmine;ADJ;O;1;no;234415;200;932062935;19.805841975696886
ring;NOUN;O;1;no;114583;200;932062935;40.35185212648735
algama;VERB;O;1;no;404474;200;932062935;11.497723305342753
ots;NOUN;O;1;no;139391;200;932062935;33.21796603095934
peale;ADV;O;1;yes;1209468;200;932062935;3.850996774266786
niisiis;ADV;O;1;yes;49824;200;932062935;91.83625498897258
üldharidus;NOUN;O;1;no;2809;200;932062935;1245.9685439467216
iga;DET;O;1;yes;1374684;200;932062935;3.3884794337090054
keelekasutaja;NOUN;O;1;no;722;200;932062935;2818.0588775087936
aga;CCONJ;O;1;yes;4543343;200;932062935;1.025740447789807
ka;ADV;O;1;yes;7941300;200;932062935;0.5868937977383233
toimetaja;NOUN;O;1;no;30405;200;932062935;148.74548861210948
võima;AUX;O;1;yes;3045900;200;932062935;1.5298666423527265
soovima;VERB;O;1;no;580290;200;932062935;8.0197346852201
mis;PRON;O;1;yes;9028438;200;932062935;0.5162316646062748
kõnelema;VERB;O;1;no;55963;200;932062935;81.92708641978761
esitama;VERB;O;1;no;354189;200;932062935;13.125796311293923
mitte;ADV;O;1;yes;1397004;200;932062935;3.334377631083214
vahest;ADV;O;1;no;48283;200;932062935;94.71179065830448
tasuma;VERB;O;1;no;283757;200;932062935;16.373114899040758
pidev;ADJ;O;1;no;75209;200;932062935;61.21856667425574
ajutisus;NOUN;O;1;no;243;200;932062935;3966.8060314871564
loobuma;VERB;O;1;no;103551;200;932062935;44.612462603961085
?;PUNCT;O;1;no;1;200;932062935;4995.640232922766
