lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
olema;AUX;O;105;yes;44175173;2002;932062935;1.1066016721284775
Päevakajaaeg;PROPN;O;1;no;1;2002;932062935;499.9640935618148
,;PUNCT;O;135;no;1;2002;932062935;67361.29624388008
kell;NOUN;O;2;no;863794;2002;932062935;1.0778718325757979
kuus;NUM;O;3;no;172599;2002;932062935;8.054061008395475
ja;CCONJ;O;64;yes;29978049;2002;932062935;0.9939347072096753
Päevakada;PROPN;O;2;no;1;2002;932062935;998.9292588626973
võtma;VERB;O;2;no;2139597;2002;932062935;0.4354362116689964
kokku;ADV;O;5;yes;901761;2002;932062935;2.579793361162336
kaheksas;ADJ;O;1;no;18966;2002;932062935;23.444390846349567
aprillisündmus;NOUN;O;1;no;149;2002;932062935;431.5178602746209
mina;PRON;O;25;yes;11780658;2002;932062935;0.9879888487645523
mujal;ADV;O;1;yes;80759;2002;932062935;5.710514073058212
.;PUNCT;O;102;no;1;2002;932062935;50895.44578895095
toimetaja;NOUN;O;1;no;30405;2002;932062935;14.886460977565816
Tõnu;PROPN;O;1;no;36720;2002;932062935;12.389705322089055
Karjatse;PROPN;O;1;no;897;2002;932062935;255.04751947390022
amet;NOUN;O;2;no;170408;2002;932062935;5.4398478100559196
lahkumine;NOUN;O;3;no;48189;2002;932062935;28.452759045129664
teatama;ADJ;O;2;no;302888;2002;932062935;3.067815394176951
töö;NOUN;O;2;no;1225560;2002;932062935;0.7599428437403589
terviseminister;NOUN;O;2;no;1430;2002;932062935;394.59738871513304
Jevgeni;PROPN;O;3;no;11555;2002;932062935;111.92622116228685
Ossinovski;PROPN;O;4;no;7777;2002;932062935;213.93755944061348
tooma;VERB;O;8;no;815211;2002;932062935;4.564713522559119
põhjus;NOUN;O;2;no;400878;2002;932062935;2.319662826071584
soov;NOUN;O;2;no;307869;2002;932062935;3.0183311458613558
tegelema;VERB;O;4;no;308940;2002;932062935;6.012790090468522
tõsisem;ADV;O;2;no;19427;2002;932062935;45.781275351797184
sotsiaaldemokraatlik;ADJ;O;2;no;5428;2002;932062935;146.54947217622197
erakond;NOUN;O;7;no;119286;2002;932062935;27.116502250467835
juhtimine;NOUN;O;2;no;109312;2002;932062935;8.454549309211771
ei;AUX;O;17;yes;10355923;2002;932062935;0.7642814678787887
suutma;VERB;O;5;no;607518;2002;932062935;3.827366800972436
piisavalt;ADV;O;2;no;200809;2002;932062935;4.620099907137446
laiapõhjaliselt;ADV;O;2;no;274;2002;932062935;772.8152810962581
ühiskond;NOUN;O;2;no;190857;2002;932062935;4.85983846976557
kõnetama;VERB;O;2;no;16386;2002;932062935;53.82033023151172
liiga;ADV;O;2;yes;474419;2002;932062935;1.9607905373701764
palju;ADV;O;9;yes;2032422;2002;932062935;2.0611389101960786
teatud;ADJ;O;3;no;159599;2002;932062935;8.70628862836418
üksikküsimus;NOUN;O;2;no;284;2002;932062935;766.4602211823874
mis;PRON;O;18;yes;9028438;2002;932062935;0.9282063126541015
kuidagi;ADV;O;3;yes;230399;2002;932062935;6.041686533567325
suur;ADJ;O;4;no;1616990;2002;932062935;1.1515979119220776
pilt;NOUN;O;4;no;671722;2002;932062935;2.7699166213296937
tulema;VERB;O;7;yes;3338518;2002;932062935;0.976176709544425
Toomas;PROPN;O;3;no;60215;2002;932062935;22.85685854144623
Sildam;PROPN;O;2;no;2659;2002;932062935;259.5509694490506
leidma;VERB;O;3;no;1279610;2002;932062935;1.0914360474241978
oma;PRON;O;6;yes;4535142;2002;932062935;0.6160233351034354
nädalakommentaar;NOUN;O;2;no;387;2002;932062935;706.6106107604359
et;SCONJ;O;36;yes;12213661;2002;932062935;1.372236015896378
balti;ADJ;O;2;no;47122;2002;932062935;19.396151109897886
president;NOUN;O;10;no;267125;2002;932062935;17.371641052592494
vastuvõtt;NOUN;O;2;no;60050;2002;932062935;15.284229841900858
Washington;PROPN;O;5;no;21411;2002;932062935;104.22749905426107
vaatama;VERB;O;2;no;1204574;2002;932062935;0.7731722757681886
kui;SCONJ;O;17;yes;8878634;2002;932062935;0.8914345964662452
rutiinne;ADJ;O;1;no;5551;2002;932062935;71.95641461614186
töövisiit;NOUN;O;1;no;899;2002;932062935;254.76894082474647
mitte;ADV;O;2;yes;1397004;2002;932062935;0.6667428438571883
miski;PRON;O;3;yes;1421694;2002;932062935;0.9824294690951845
erakorraline;ADJ;O;1;no;30574;2002;932062935;14.806609302337494
USA;PROPN;O;7;no;306631;2002;932062935;10.599105572091254
Donald;PROPN;O;3;no;25551;2002;932062935;52.77447594187068
Trump;PROPN;O;7;no;78108;2002;932062935;41.243557419794094
lubama;VERB;O;2;no;305810;2002;932062935;3.0385916336792445
vastama;VERB;O;3;no;364411;2002;932062935;3.825527044368334
Süüria;PROPN;O;4;no;42401;2002;932062935;42.9970914385493
keemiarelvarünnak;NOUN;O;2;no;101;2002;932062935;902.2333824529318
eest;ADP;O;4;yes;1110901;2002;932062935;1.6757872485012908
tuum;NOUN;O;3;no;13917;2002;932062935;94.12242199040857
Obinitsas;PROPN;O;3;no;1;2002;932062935;1497.8944241635797
peetud;ADJ;O;1;yes;68849;2002;932062935;6.685165643979045
soome-ugri;ADJ;O;14;no;10446;2002;932062935;572.9318533878036
küla;NOUN;O;6;no;269054;2002;932062935;10.349895258105054
foorum;NOUN;O;2;no;126697;2002;932062935;7.302912398616391
valima;VERB;O;4;no;477367;2002;932062935;3.8954616759970766
kultuuripealinn;NOUN;O;7;no;5766;2002;932062935;486.69195941554875
tulev;ADJ;O;1;yes;50772;2002;932062935;9.022462414991674
aasta;NOUN;O;8;no;4045959;2002;932062935;0.9205731554879883
Marimaa;PROPN;O;2;no;597;2002;932062935;609.565404272783
soorunza;NOUN;O;1;no;1;2002;932062935;499.9640935618148
südamekool;NOUN;O;1;no;1;2002;932062935;499.9640935618148
laps;NOUN;O;4;no;1505088;2002;932062935;1.2371652378239413
arvama;VERB;O;3;no;778296;2002;932062935;1.7936081029550772
see;DET;O;13;yes;18818291;2002;932062935;0.3216545530849436
projekt;NOUN;O;4;no;354092;2002;932062935;5.248082774799779
toetama;VERB;O;4;no;333423;2002;932062935;5.572506224291328
see;PRON;O;41;yes;18818291;2002;932062935;1.014342301200843
tema;PRON;O;15;yes;9154483;2002;932062935;0.7628731782119763
uhkus;NOUN;O;2;no;20664;2002;932062935;43.15897156519391
tahe;NOUN;O;2;no;53032;2002;932062935;17.271936459908126
elama;VERB;O;3;no;568247;2002;932062935;2.4555185858792092
maa;NOUN;O;3;no;369601;2002;932062935;3.771943471547588
ilm;NOUN;O;3;no;207337;2002;932062935;6.710693119920551
minema;VERB;O;2;yes;2265871;2002;932062935;0.41117990414438127
tasapisi;ADV;O;2;no;24082;2002;932062935;37.261594350098456
aina;ADV;O;1;yes;76586;2002;932062935;6.01792597584084
soojem;ADJ;O;1;no;21631;2002;932062935;20.675294213258887
homme;ADV;O;3;no;107395;2002;932062935;12.901944628267373
hakkama;VERB;O;2;yes;1534193;2002;932062935;0.607158262630273
sadama;VERB;O;1;no;47024;2002;932062935;9.727611817627656
vihm;NOUN;O;2;no;67674;2002;932062935;13.58573610345307
õhutemperatuur;NOUN;O;4;no;19887;2002;932062935;89.49469412459923
tõusma;VERB;O;2;no;219137;2002;932062935;4.235324373635831
homne;ADJ;O;1;no;31583;2002;932062935;14.347133987283533
päev;NOUN;O;3;no;1360298;2002;932062935;1.0267403033376459
kuni;ADV;O;2;yes;831401;2002;932062935;1.119820787660566
16;NUM;O;1;no;1;2002;932062935;499.9640935618148
Lõuna-Eesti;PROPN;O;2;no;25094;2002;932062935;35.812710837579594
isegi;ADV;O;1;yes;696376;2002;932062935;0.6689983800988781
19;NUM;O;2;no;1;2002;932062935;998.9292588626973
kraad;NOUN;O;5;no;86701;2002;932062935;26.57400635025525
langema;VERB;O;2;no;172488;2002;932062935;5.374602282788654
pluss;NOUN;O;7;no;55879;2002;932062935;57.38131282376457
