lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;4;yes;150469;5376;932062935;4.586700100133519
päev;NOUN;O;3;no;1360298;5376;932062935;0.3827835446886139
,;PUNCT;O;392;no;1;5376;932062935;72839.51795457935
lugupeetud;ADJ;O;1;no;11144;5376;932062935;14.434080525295094
kuulaja;NOUN;O;2;no;29642;5376;932062935;11.37178488409633
kell;NOUN;O;2;no;863794;5376;932062935;0.4020714554960482
olema;AUX;O;281;yes;44175173;5376;932062935;1.1028417133351838
15;NUM;O;2;no;1;5376;932062935;372.62402533398546
ja;CCONJ;O;266;yes;29978049;5376;932062935;1.538365472489057
neli;NUM;O;2;no;337422;5376;932062935;1.0275675832402662
minut;NOUN;O;3;no;353185;5376;932062935;1.4714243485143976
.;PUNCT;O;233;no;1;5376;932062935;43295.32273727162
algama;VERB;O;1;no;404474;5376;932062935;0.4299562359043174
saade;NOUN;O;7;no;133711;5376;932062935;9.02055887426288
kuuspakk;NOUN;O;2;no;353;5376;932062935;270.55613951673337
tänane;ADJ;O;7;no;180017;5376;932062935;6.712141287255735
teema;NOUN;O;9;no;630317;5376;932062935;2.473358570627551
mina;PRON;O;54;yes;11780658;5376;932062935;0.7947290064731575
tegelikult;ADV;O;9;no;475760;5376;932062935;3.2752911185428877
väga;ADV;O;27;yes;2222237;5376;932062935;2.106025939377499
aktuaalne;ADJ;O;1;no;33852;5376;932062935;5.011112852401508
rääkima;VERB;O;17;no;1111753;5376;932062935;2.6497198474225367
täna;ADV;O;3;no;614088;5376;932062935;0.847218651925561
joogivesi;NOUN;O;4;no;10139;5376;932062935;62.72489593830366
joogive;NOUN;O;7;no;1;5376;932062935;1301.686768016618
maailm;NOUN;O;3;no;664447;5376;932062935;0.7830971812196407
ka;ADV;O;64;yes;7941300;5376;932062935;1.3972041230261885
praegu;ADV;O;7;yes;542400;5376;932062935;2.2353837718602483
number;NOUN;O;6;no;207888;5376;932062935;4.986019349314246
üks;NUM;O;3;yes;3226979;5376;932062935;0.16142218867492283
nii;ADV;O;26;yes;3430987;5376;932062935;1.313748031228192
et;SCONJ;O;102;yes;12213661;5376;932062935;1.4478715553878865
ei;AUX;O;30;yes;10355923;5376;932062935;0.5022930308711313
sugugi;ADV;O;2;no;54329;5376;932062935;6.291621048596156
tähtis;ADJ;O;2;no;159720;5376;932062935;2.1641904895445707
mis;PRON;O;57;yes;9028438;5376;932062935;1.0945720135729768
kuidas;ADV;O;10;yes;1317035;5376;932062935;1.3161786289599908
milline;DET;O;2;yes;639709;5376;932062935;0.5427089939205457
vesi;NOUN;O;92;no;438559;5376;932062935;36.295195017077646
jooma;VERB;O;5;no;108889;5376;932062935;7.902000301483489
see;PRON;O;108;yes;18818291;5376;932062935;0.995015076086002
tulema;VERB;O;19;yes;3338518;5376;932062935;0.9867053667178143
tähelepanu;NOUN;O;1;no;235493;5376;932062935;0.7372605199654461
pöörama;VERB;O;1;no;132027;5376;932062935;1.3109814478576405
vähetähtis;ADJ;O;1;no;2334;5376;932062935;53.36910779164806
saatekülaline;NOUN;O;1;no;3730;5376;932062935;37.38835516863769
sõitma;VERB;O;1;no;521363;5376;932062935;0.3337325531143572
kohale;ADV;O;1;yes;127984;5376;932062935;1.3520957812697683
Viljandi;PROPN;O;11;no;112107;5376;932062935;16.879606343717747
Jaak;PROPN;O;6;no;36666;5376;932062935;27.692407348722597
Jaagu;PROPN;O;4;no;1;5376;932062935;744.2491224070386
kõik;PRON;O;8;yes;3138760;5376;932062935;0.4420594282154304
kohe;ADV;O;1;yes;541194;5376;932062935;0.3215245987043064
ütlema;VERB;O;25;no;1762423;5376;932062935;2.4585531306169175
enne;ADV;O;1;yes;841805;5376;932062935;0.2068342220825829
kui;SCONJ;O;31;yes;8878634;5376;932062935;0.605384416721729
asi;NOUN;O;4;no;1422865;5376;932062935;0.4877319167190811
kõnelema;VERB;O;3;no;55963;5376;932062935;9.158201814843714
hakkama;VERB;O;8;yes;1534193;5376;932062935;0.9041155744405555
Kuusback;PROPN;O;1;no;1;5376;932062935;186.8114767974589
mäng;NOUN;O;1;no;728386;5376;932062935;0.238999791299364
võitja;NOUN;O;1;no;115170;5376;932062935;1.5013244418396554
auhind;NOUN;O;2;no;94613;5376;932062935;3.638928648423972
nimelt;ADV;O;4;no;163533;5376;932062935;4.222363449912394
kuus;NUM;O;6;no;172599;5376;932062935;5.999968286421011
küsimus;NOUN;O;15;no;622168;5376;932062935;4.175178668961567
ikka;ADV;O;4;yes;1123255;5376;932062935;0.6177186105587104
seekord;ADV;O;1;yes;141461;5376;932062935;1.2241246956805019
ette;ADV;O;5;yes;724550;5376;932062935;1.1961785366695672
valmistama;VERB;O;2;no;152592;5376;932062935;2.2646721307580724
ise;PRON;O;9;yes;3509459;5376;932062935;0.44476676587294595
õnnelik;ADJ;O;3;no;99103;5376;932062935;5.208738349727758
kes;PRON;O;30;yes;3572036;5376;932062935;1.4559817015496457
vastama;VERB;O;4;no;364411;5376;932062935;1.9007649001066032
õigesti;ADV;O;2;no;53471;5376;932062935;6.390847279041034
tema;PRON;O;28;yes;9154483;5376;932062935;0.530333849714452
naeratama;VERB;O;1;no;36282;5376;932062935;4.683897728038317
loosiõnn;NOUN;O;1;no;3515;5376;932062935;39.19595188556094
ehk;CCONJ;O;1;yes;977379;5376;932062935;0.17817120897047706
siis;ADV;O;223;yes;4824773;5376;932062935;8.011992523745842
lõpp;NOUN;O;4;no;547561;5376;932062935;1.2660712002597931
visatud;ADJ;O;1;no;9083;5376;932062935;17.404470242834417
päring;NOUN;O;1;no;66127;5376;932062935;2.599303616891816
saama;VERB;O;21;yes;7285093;5376;932062935;0.4998339796146319
niisugune;DET;O;8;yes;62699;5376;932062935;21.812152965782786
suurepärane;ADJ;O;1;no;186240;5376;932062935;0.9312653934516588
raamatunägu;NOUN;O;1;no;1;5376;932062935;186.8114767974589
lemmikloom;NOUN;O;3;no;31619;5376;932062935;16.00735649301046
hooldamine;NOUN;O;3;no;20539;5376;932062935;24.267846925155702
entsüklopeedia;NOUN;O;3;no;3389;5376;932062935;120.58525331961275
praktiline;ADJ;O;1;no;93761;5376;932062935;1.8407564337840736
käsiraamat;NOUN;O;1;no;12066;5376;932062935;13.410218561333764
valima;VERB;O;1;no;477367;5376;932062935;0.3644307052636008
hooldama;VERB;O;2;no;30444;5376;932062935;11.081111975390767
andma;VERB;O;7;no;1683851;5376;932062935;0.7208973682940616
välja;ADV;O;12;yes;1817185;5376;932062935;1.1448271005953763
kirjastus;NOUN;O;2;no;22745;5376;932062935;14.68432413615337
Varrak;PROPN;O;2;no;5239;5376;932062935;56.34064510308593
nõnda;ADV;O;7;yes;63184;5376;932062935;18.943079481463954
alustama;VERB;O;3;no;424959;5376;932062935;1.223450111951489
kõigepealt;ADV;O;4;yes;78956;5376;932062935;8.69255361829591
natuke;ADV;O;3;no;311211;5376;932062935;1.6692873573021483
teine;PRON;O;6;yes;2482902;5376;932062935;0.41918294376260656
umbes;ADV;O;2;yes;373181;5376;932062935;0.92934917589352
10;NUM;O;9;no;1;5376;932062935;1673.3118650896713
aasta;NOUN;O;16;no;4045959;5376;932062935;0.6856939932748352
tagasi;ADP;O;1;yes;880780;5376;932062935;0.19769136905317736
lõpetama;VERB;O;1;no;317669;5376;932062935;0.5471007008783363
sina;PRON;O;40;yes;3743020;5376;932062935;1.852567560224201
Tartu;PROPN;O;7;no;584074;5376;932062935;2.076142031969332
riiklik;ADJ;O;1;no;144862;5376;932062935;1.1955690192270272
ülikool;NOUN;O;3;no;193589;5376;932062935;2.67866348643734
