lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
algama;VERB;O;3;no;404474;5051;932062935;1.3678216610268736
kirikuelu;NOUN;O;5;no;1306;5051;932062935;412.67112477343943
.;PUNCT;O;154;no;1;5051;932062935;30457.334739701135
saade;NOUN;O;10;no;133711;5051;932062935;13.712075425353884
juhtima;VERB;O;4;no;208258;5051;932062935;3.532928673465701
Meelis;PROPN;O;2;no;24180;5051;932062935;14.733668763046927
Süld;PROPN;O;2;no;1243;5051;932062935;170.1067179654174
tere;INTJ;O;2;yes;150469;5051;932062935;2.4437927321548893
õhtune;ADJ;O;1;no;27026;5051;932062935;6.633594055468815
,;PUNCT;O;470;no;1;5051;932062935;92952.15367746157
hea;ADJ;O;10;no;1639322;5051;932062935;1.1255791868985316
kuulaja;NOUN;O;1;no;29642;5051;932062935;6.0660057017063576
ja;CCONJ;O;210;yes;29978049;5051;932062935;1.2926493793675076
kirikuaasta;NOUN;O;1;no;1014;5051;932062935;95.30135780939635
algus;NOUN;O;3;no;553351;5051;932062935;1.0004332289315236
see;DET;O;90;yes;18818291;5051;932062935;0.8825372838807439
kirik;NOUN;O;96;no;225735;5051;932062935;78.15801749152683
aasta;NOUN;O;13;no;4045959;5051;932062935;0.5930050818279345
ka;ADV;O;87;yes;7941300;5051;932062935;2.021481461134283
uus;ADJ;O;7;no;1922794;5051;932062935;0.6719484275396802
etapp;NOUN;O;1;no;146862;5051;932062935;1.2548707059336044
Eesti;PROPN;O;14;no;2594139;5051;932062935;0.9958715119556932
Evangeelse;PROPN;O;4;no;1;5051;932062935;792.0725857009378
luterlik;ADJ;O;7;no;10599;5051;932062935;112.1010881904681
elu;NOUN;O;9;no;946740;5051;932062935;1.7534604240267935
sest;SCONJ;O;11;yes;1380142;5051;932062935;1.4704252770504798
laupäev;NOUN;O;1;no;140393;5051;932062935;1.3123110383707328
valima;VERB;O;4;no;477367;5051;932062935;1.5451704358609462
ülem;NOUN;O;1;no;19482;5051;932062935;9.08503322824889
karjane;ADJ;O;1;no;3133;5051;932062935;45.6235101531187
praegune;ADJ;O;5;yes;309258;5051;932062935;2.9774775502519275
konsistoorium;NOUN;O;1;no;3117;5051;932062935;45.80379289363627
kantsler;NOUN;O;4;no;11251;5051;932062935;60.66237821229445
Urmas;PROPN;O;7;no;50235;5051;932062935;25.263218736013485
Viilma;PROPN;O;13;no;6117;5051;932062935;340.446239174414
kas;ADV;O;25;yes;1985401;5051;932062935;2.3229696861326263
olema;AUX;O;314;yes;44175173;5051;932062935;1.3116473352831972
ootama;VERB;O;3;no;587221;5051;932062935;0.9428212302881441
kursimuutus;NOUN;O;1;no;373;5051;932062935;142.10995892549735
naisvaimulik;ADJ;O;1;no;177;5051;932062935;167.2244506918257
küsimus;NOUN;O;25;no;622168;5051;932062935;7.40521750234892
või;CCONJ;O;71;yes;4113697;5051;932062935;3.1843912635601184
homoseksuaal;NOUN;O;3;no;2191;5051;932062935;177.55748312965616
aktsepteerimine;NOUN;O;1;no;3245;5051;932062935;44.40020248055923
osas;ADP;O;1;no;177114;5051;932062935;1.0416542608737522
?;PUNCT;O;20;no;1;5051;932062935;3956.367215460959
kuidas;ADV;O;8;yes;1317035;5051;932062935;1.12079817599521
suhtuma;VERB;O;1;no;50628;5051;932062935;3.597017333393195
valitud;ADJ;O;1;no;127804;5051;932062935;1.4406409195664207
peapiiskop;NOUN;O;7;no;13773;5051;932062935;87.90473789334197
vaimulik;ADJ;O;27;no;32590;5051;932062935;148.65589435022798
osalemine;NOUN;O;1;no;85486;5051;932062935;2.1461073505840553
poliitika;NOUN;O;3;no;103752;5051;932062935;5.297111889308588
milline;ADJ;O;6;yes;639709;5051;932062935;1.7296960653389528
riigiabikirik;NOUN;O;1;no;1;5051;932062935;198.7673426209337
kõige;ADV;O;4;yes;1010725;5051;932062935;0.7305376482056362
enam;ADV;O;5;yes;916792;5051;932062935;1.0063852371337572
vajama;VERB;O;3;no;311350;5051;932062935;1.7757126015577087
otsima;VERB;O;1;no;400788;5051;932062935;0.46167084295724514
vastus;NOUN;O;3;no;294600;5051;932062935;1.8763554413927672
järgnev;ADJ;O;1;no;125183;5051;932062935;1.4705811960275261
pooltund;NOUN;O;1;no;2973;5051;932062935;47.49281719016367
jooksul;ADP;O;2;yes;563392;5051;932062935;0.6556389166125184
tänane;ADJ;O;9;no;180017;5051;932062935;9.183277494558036
mina;PRON;O;211;yes;11780658;5051;932062935;3.3048885111630155
külaline;NOUN;O;2;no;110077;5051;932062935;3.3329964910858028
vastvalitud;ADJ;O;1;no;444;5051;932062935;134.77758565456818
ega;ADV;O;3;yes;707621;5051;932062935;0.7826135026460069
teine;ADJ;O;4;yes;2482902;5051;932062935;0.2975454691501654
ette;ADV;O;2;yes;724550;5051;932062935;0.5099958167735261
ei;AUX;O;86;yes;10355923;5051;932062935;1.5323710143336549
kujutama;VERB;O;2;no;141206;5051;932062935;2.603052339402405
sellepärast;ADV;O;2;yes;114174;5051;932062935;3.2143642811414
et;SCONJ;O;123;yes;12213661;5051;932062935;1.858282820869084
just;ADV;O;6;yes;809252;5051;932062935;1.3677315767468219
nimelt;ADV;O;3;no;163533;5051;932062935;3.371677756346805
see;PRON;O;110;yes;18818291;5051;932062935;1.0786456742600226
lõppenud;ADJ;O;1;no;49435;5051;932062935;3.6822166964030263
nädal;NOUN;O;1;no;629821;5051;932062935;0.29403335629485666
jääma;VERB;O;6;no;1700272;5051;932062935;0.6513706086155597
siis;ADV;O;97;yes;4824773;5051;932062935;3.709380994762401
peapiiskopp;NOUN;O;7;no;1;5051;932062935;1385.3778287809419
valimine;NOUN;O;7;no;162099;5051;932062935;7.928824603944629
evangeelne;ADJ;O;1;no;3383;5051;932062935;42.98023989029931
küsima;VERB;O;7;no;448244;5051;932062935;2.8778129772986834
sina;PRON;O;28;yes;3743020;5051;932062935;1.380301493275239
käest;ADP;O;2;yes;54233;5051;932062935;6.7070134167531705
üks;DET;O;22;yes;3226979;5051;932062935;1.2579653779586262
mis;PRON;O;44;yes;9028438;5051;932062935;0.8993172946806014
võib-olla;ADV;O;12;yes;138681;5051;932062935;15.867401962256562
mitu;DET;O;3;yes;814408;5051;932062935;0.6801127769902364
raadiokuulaja;NOUN;O;2;no;841;5051;932062935;208.67438483850435
kuidagi;ADV;O;5;yes;230399;5051;932062935;3.9924770023630853
sugulane;NOUN;O;3;no;40776;5051;932062935;13.295347598815955
luule;NOUN;O;4;no;25098;5051;932062935;28.392308285717792
viilm;NOUN;O;1;no;1;5051;932062935;198.7673426209337
kadunud;ADJ;O;1;no;695;5051;932062935;113.9860272756069
ravitseja;NOUN;O;2;no;2146;5051;932062935;120.20313588587429
kes;PRON;O;35;yes;3572036;5051;932062935;1.8078793735383234
väga;ADV;O;13;yes;2222237;5051;932062935;1.0794621992248694
Popular;PROPN;O;1;no;463;5051;932062935;132.94198808890226
jah;ADV;O;3;yes;412789;5051;932062935;1.3403310686196281
kõik;DET;O;12;yes;3138760;5051;932062935;0.7055776631484673
kohta;ADP;O;1;yes;1118768;5051;932062935;0.16563582179489916
korduvalt;ADV;O;2;no;57588;5051;932062935;6.3224952039446745
võimalik;ADJ;O;6;no;939996;5051;932062935;1.1776823005966433
veel;ADV;O;4;yes;1875606;5051;932062935;0.3938388387343655
tema;PRON;O;50;yes;9154483;5051;932062935;1.0078681148977704
mitte;ADV;O;13;yes;1397004;5051;932062935;1.716692937219184
kunagi;ADV;O;2;yes;447201;5051;932062935;0.825631598833278
kohtuma;VERB;O;2;no;156435;5051;932062935;2.3511452164161093
täna;ADV;O;25;no;614088;5051;932062935;7.502505641427568
juba;ADV;O;15;yes;1850492;5051;932062935;1.495544848780436
lahkuma;VERB;O;1;no;161484;5051;932062935;1.1418971543612797
siit;ADV;O;2;yes;235682;5051;932062935;1.5636974939343244
maailm;NOUN;O;6;no;664447;5051;932062935;1.665388028540183
kui;SCONJ;O;66;yes;8878634;5051;932062935;1.3716815516331313
hakkama;VERB;O;11;yes;1534193;5051;932062935;1.3228669511367461
kuskilt;ADV;O;3;no;53672;5051;932062935;10.155346774363924
genine;ADJ;O;1;no;1;5051;932062935;198.7673426209337
ots;NOUN;O;1;no;139391;5051;932062935;1.3216818120193707
