lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;150469;2346;932062935;2.6303041338510833
õhtu;NOUN;O;1;no;322860;2346;932062935;1.2298968606507252
,;PUNCT;O;144;no;1;2346;932062935;61316.28860185889
Eesti;PROPN;O;25;no;2594139;2346;932062935;3.8277955752818125
raadiouudis;NOUN;O;1;no;1748;2346;932062935;148.5901082794455
toimetus;NOUN;O;1;no;32271;2346;932062935;11.993798357909792
võtma;VERB;O;5;no;2139597;2346;932062935;0.928474175478758
päev;NOUN;O;2;no;1360298;2346;932062935;0.5844196672856941
kokku;ADV;O;2;yes;901761;2346;932062935;0.881284739126261
stuudio;NOUN;O;2;no;39576;2346;932062935;19.638796892270037
olema;AUX;O;93;yes;44175173;2346;932062935;0.8364186574648488
toimetaja;NOUN;O;2;no;30405;2346;932062935;25.38622148890793
Riina;PROPN;O;2;no;15688;2346;932062935;47.865620220033
Eentalu;PROPN;O;2;no;529;2346;932062935;544.4868947276094
.;PUNCT;O;127;no;1;2346;932062935;54077.67801539247
Tallinn;PROPN;O;14;no;819246;2346;932062935;6.782813656147717
volikogu;NOUN;O;7;no;77422;2346;932062935;35.50579778676603
umbusaldama;VERB;O;1;no;1538;2346;932062935;161.22295349829963
linnapea;NOUN;O;8;no;50475;2346;932062935;61.846020986143856
Edgar;PROPN;O;4;no;20159;2346;932062935;75.39341108246113
Savisaart;PROPN;O;1;no;657;2346;932062935;250.60734407437332
umbusaldamine;NOUN;O;2;no;2567;2346;932062935;227.3550476964362
poolt;ADP;O;2;yes;608317;2346;932062935;1.305754360371714
34;NUM;O;3;no;1;2346;932062935;1278.4007964608898
vastu;ADP;O;3;yes;1054024;2346;932062935;1.1306901217606733
kaks;NUM;O;7;no;1334057;2346;932062935;2.083929817541213
saadik;NOUN;O;2;yes;48359;2346;932062935;16.139429200965292
24;NUM;O;1;no;1;2346;932062935;426.79955099425155
ei;AUX;O;19;yes;10355923;2346;932062935;0.7289480072602975
hääletama;VERB;O;3;no;48819;2346;932062935;23.975937977658315
ja;CCONJ;O;67;yes;29978049;2346;932062935;0.887953802859443
kolm;NUM;O;7;no;673341;2346;932062935;4.125959744308867
puuduma;VERB;O;1;no;211797;2346;932062935;1.8720095703569153
istung;NOUN;O;4;no;56338;2346;932062935;27.765416982853086
uus;ADJ;O;11;no;1922794;2346;932062935;2.2722666774925644
ainus;NOUN;O;1;no;157365;2346;932062935;2.515718449374517
kandideerima;VERB;O;1;no;44505;2346;932062935;8.76444946006012
Tõnis;PROPN;O;5;no;33879;2346;932062935;57.09179178205099
Palts;PROPN;O;5;no;2276;2346;932062935;619.5096533531355
Haigekassa;NOUN;O;1;no;3702;2346;932062935;85.93557042560506
teenus;NOUN;O;2;no;340936;2346;932062935;2.327007716514931
loetelu;NOUN;O;3;no;30697;2346;932062935;37.71304896713139
täienema;VERB;O;2;no;6770;2346;932062935;103.28786290029933
käivituma;VERB;O;1;no;17535;2346;932062935;21.564384282929208
perearst;NOUN;O;5;no;42390;2346;932062935;45.875607534636735
nõuandetelefon;NOUN;O;2;no;967;2346;932062935;418.90640158260845
eelnõu;NOUN;O;1;no;90087;2346;932062935;4.3752465567764585
järgi;ADP;O;1;yes;472793;2346;932062935;0.8406370548353697
hüvitama;VERB;O;1;no;15118;2346;932062935;24.81179315745646
haigekassa;NOUN;O;3;no;18051;2346;932062935;62.83645602063825
kuni;ADV;O;5;yes;831401;2346;932062935;2.3877772556442327
40;NUM;O;2;no;1;2346;932062935;852.6001737275707
aastane;ADJ;O;2;no;91693;2346;932062935;8.588708015648239
naine;NOUN;O;2;no;822988;2346;932062935;0.9655422367624968
viljatus;NOUN;O;1;no;1644;2346;932062935;154.5889412470346
ravi;NOUN;O;1;no;80837;2346;932062935;4.870189622008275
senine;ADJ;O;2;no;107823;2346;932062935;7.314874351690863
hüvitis;NOUN;O;2;no;29845;2346;932062935;25.848133142525192
vaid;ADV;O;1;yes;1233871;2346;932062935;0.3225055506104955
35;NUM;O;2;no;1;2346;932062935;852.6001737275707
juba;ADV;O;1;yes;1850492;2346;932062935;0.21509434260894106
kuu;NOUN;O;1;no;540164;2346;932062935;0.7359706879907878
kehtiv;ADJ;O;1;no;65373;2346;932062935;6.006039721246794
Venemaa;PROPN;O;12;no;293403;2346;932062935;16.20098319464102
impordikeeld;NOUN;O;1;no;303;2346;932062935;322.43769157187
pärit;ADV;O;1;no;120553;2346;932062935;3.278023092603986
taimne;ADJ;O;4;no;23166;2346;932062935;65.98568450557971
toode;NOUN;O;3;no;539006;2346;932062935;2.209194870923062
konflikt;NOUN;O;1;no;54954;2346;932062935;7.125763039893383
põhjustama;VERB;O;1;no;126426;2346;932062935;3.126860070968765
lõuna;NOUN;O;3;no;71877;2346;932062935;16.382965954623373
Ameerika;PROPN;O;1;no;106208;2346;932062935;3.716918123792574
kaudu;ADP;O;3;yes;273892;2346;932062935;4.340334636324248
saadetud;ADJ;O;1;no;44207;2346;932062935;8.822310783917441
lillelaadung;NOUN;O;1;no;1;2346;932062935;426.79955099425155
kust;ADV;O;2;yes;187285;2346;932062935;4.226660474212638
kleit;NOUN;O;1;no;51494;2346;932062935;7.596047069205284
taimekahjur;NOUN;O;2;no;450;2346;932062935;575.6102709459877
keskkriminaalpolitsei;NOUN;O;3;no;1812;2346;932062935;434.69425720446736
avastama;VERB;O;6;no;158103;2346;932062935;14.994962064082333
Pärnu;PROPN;O;2;no;221951;2346;932062935;3.5692690597659253
maakond;NOUN;O;2;no;128421;2346;932062935;6.150064037366562
Põhi;PROPN;O;2;no;11634;2346;932062935;63.3077857873833
Baltimaa;PROPN;O;3;no;16820;2346;932062935;67.19379058195838
seni;ADV;O;2;yes;174482;2346;932062935;4.535153038297403
suurim;ADJ;O;3;no;222206;2346;932062935;5.345696666729628
narkootikum;NOUN;O;2;no;15100;2346;932062935;49.62116377069705
kogus;NOUN;O;4;no;134922;2346;932062935;11.70467149580442
kaheksa;NUM;O;4;no;101270;2346;932062935;15.558660288841988
inimene;NOUN;O;7;no;2519709;2346;932062935;1.1036968155641722
kinni;ADV;O;3;no;325823;2346;932062935;3.6505276721279754
pidama;VERB;O;3;yes;3575612;2346;932062935;0.3335142467875179
akadeemiline;ADJ;O;3;no;32244;2346;932062935;35.954489283106845
raamatukogu;NOUN;O;3;no;73213;2346;932062935;16.08776568573204
esitlema;VERB;O;2;no;41069;2346;932062935;18.940702089156712
tuntuim;ADJ;O;1;no;11942;2346;932062935;30.932802155621783
