lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Glooria;PROPN;O;10;no;1;1873;932062935;5334.305179901972
Stefan;PROPN;O;26;no;6882;1873;932062935;1655.9041269612067
,;PUNCT;O;73;no;1;1873;932062935;38934.13456524052
Kuuba;PROPN;O;10;no;11203;1873;932062935;410.15382235799154
Ameerika;PROPN;O;9;no;106208;1873;932062935;41.81079687830439
päritolu;NOUN;O;2;no;55850;1873;932062935;17.54416955504731
laulja;NOUN;O;3;no;46396;1873;932062935;31.563201314822862
ja;CCONJ;O;58;yes;29978049;1873;932062935;0.9627923054462686
laulukirjutaja;NOUN;O;2;no;2700;1873;932062935;274.2777748197272
kes;PRON;O;10;yes;3572036;1873;932062935;1.3930274101740785
edestama;VERB;O;1;no;17993;1873;932062935;26.34406570209927
latiinopopp;NOUN;O;1;no;1;1873;932062935;534.3295534250364
suur;ADJ;O;1;no;1616990;1873;932062935;0.30815025815989106
tulemine;NOUN;O;1;no;14076;1873;932062935;33.219683548455464
tervelt;ADV;O;2;no;18701;1873;932062935;50.74063803060933
kümnend;NOUN;O;1;no;19109;1873;932062935;24.877078775363056
võrra;ADP;O;1;yes;107134;1873;932062935;4.613502961386512
rajama;VERB;O;2;no;67903;1873;932062935;14.472190441050365
palju;PRON;O;2;yes;2032422;1873;932062935;0.4899265494269468
Ladina-Ameerika;PROPN;O;3;no;5566;1873;932062935;229.88776704699785
artist;NOUN;O;5;no;27606;1873;932062935;87.2199091020758
tee;NOUN;O;2;yes;634224;1873;932062935;1.568424199894562
muusikamaailmakaart;NOUN;O;1;no;1;1873;932062935;534.3295534250364
.;PUNCT;O;114;no;1;1873;932062935;60800.69019696879
Gloria;PROPN;O;5;no;2108;1873;932062935;818.7617520951153
kuuluma;VERB;O;1;no;324317;1873;932062935;1.532865604214331
eksimatult;ADV;O;1;no;1323;1873;932062935;221.08611411149099
see;PRON;O;13;yes;18818291;1873;932062935;0.3438046055902896
ilma;ADP;O;1;yes;447630;1873;932062935;1.1114696105012547
superstaar;NOUN;O;2;no;9459;1873;932062935;95.87028257345526
rida;NOUN;O;1;no;138067;1873;932062935;3.586809082368752
tema;PRON;O;48;yes;9154483;1873;932062935;2.6090812643556465
nimi;NOUN;O;5;no;536165;1873;932062935;4.634334139788901
võima;AUX;O;2;yes;3045900;1873;932062935;0.32696063295900135
leidma;VERB;O;1;no;1279610;1873;932062935;0.3893375436909101
100;NUM;O;2;no;1;1873;932062935;1067.6601785891403
enim;NOUN;O;1;yes;53841;1873;932062935;9.102341089956132
müüma;ADJ;O;1;no;261874;1873;932062935;1.8970761017005673
edetabel;NOUN;O;1;no;37203;1873;932062935;13.073614228086855
pidama;VERB;O;1;yes;3575612;1873;932062935;0.13939800338063515
esimene;ADJ;O;10;no;1420248;1873;932062935;3.5021898893417562
edukas;ADJ;O;2;no;87699;1873;932062935;11.23978554276838
crossover;NOUN;O;1;no;513;1873;932062935;345.01134123684636
lõhkuma;VERB;O;1;no;32442;1873;932062935;14.938639695952372
latiino;NOUN;O;2;no;1022;1873;932062935;509.80657888432205
popmuusika;NOUN;O;2;no;3922;1873;932062935;205.22892948791306
