lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
no;INTJ;O;3;no;315405;3540;932062935;2.4999154345623844
see;PRON;O;50;yes;18818291;3540;932062935;0.6995858829690017
olema;AUX;O;122;yes;44175173;3540;932062935;0.7271549851395596
kaugel;ADV;O;2;no;97460;3540;932062935;5.36142119610859
Šoti;PROPN;O;7;no;376;3540;932062935;1409.7137946825605
mägismaa;NOUN;O;3;no;857;3540;932062935;442.02799727408075
,;PUNCT;O;177;no;1;3540;932062935;49947.41197487927
kui;SCONJ;O;30;yes;8878634;3540;932062935;0.8896572691894864
päike;NOUN;O;2;no;115392;3540;932062935;4.534928358230831
tõusma;VERB;O;2;no;219137;3540;932062935;2.39707155886954
järv;NOUN;O;1;no;83434;3540;932062935;3.1319071691819214
ujuma;VERB;O;1;no;40496;3540;932062935;6.377963598161645
must;ADJ;O;2;yes;217866;3540;932062935;2.4109961700404727
luik;NOUN;O;1;no;6572;3540;932062935;35.21114889767108
ja;CCONJ;O;95;yes;29978049;3540;932062935;0.8343819417700434
ülal;ADV;O;1;yes;12557;3540;932062935;19.588215920928956
sõudma;VERB;O;1;no;3390;3540;932062935;61.13438913674211
suur;ADJ;O;22;no;1616990;3540;932062935;3.580774199577067
madal;ADJ;O;1;no;126046;3540;932062935;2.080884455427842
valge;ADJ;O;1;no;229749;3540;932062935;1.1454198883080053
pilv;NOUN;O;1;no;40390;3540;932062935;6.394324449808103
.;PUNCT;O;195;no;1;3540;932062935;55026.70821690825
mina;PRON;O;9;yes;11780658;3540;932062935;0.20121083656219688
süda;NOUN;O;2;no;193495;3540;932062935;2.7132091787289814
jutustama;VERB;O;2;no;41757;3540;932062935;12.357293776904482
Bob;PROPN;O;1;no;4891;3540;932062935;45.37589242829979
Dylan;PROPN;O;1;no;1847;3540;932062935;95.07761555669111
aga;CCONJ;O;3;yes;4543343;3540;932062935;0.1740246563430024
istuma;VERB;O;1;no;226540;3540;932062935;1.161578586541778
bastion;NOUN;O;1;no;2138;3540;932062935;86.06555726577628
restoran;NOUN;O;1;no;107901;3540;932062935;2.4278162372365437
siin;ADV;O;16;yes;842300;3540;932062935;4.99701811477285
keegi;PRON;O;1;yes;909915;3540;932062935;0.2900889601492138
peale;ADP;O;4;yes;1209468;3540;932062935;0.8708777806951632
tema;PRON;O;43;yes;9154483;3540;932062935;1.2367107776757398
tulema;VERB;O;11;yes;3338518;3540;932062935;0.8675598577040221
taas;ADV;O;1;no;242775;3540;932062935;1.0841978650912243
üks;DET;O;18;yes;3226979;3540;932062935;1.4685147855179574
vestlus;NOUN;O;1;no;57622;3540;932062935;4.512525076784062
mis;PRON;O;27;yes;9028438;3540;932062935;0.7874177935295499
kusagile;ADV;O;1;no;13038;3540;932062935;18.913778597217156
ei;AUX;O;14;yes;10355923;3540;932062935;0.3560015701894983
viima;VERB;O;4;no;561985;3540;932062935;1.872585838961923
iga;DET;O;8;yes;1374684;3540;932062935;1.5318874466274752
päev;NOUN;O;8;no;1360298;3540;932062935;1.548077019137846
ikka;ADV;O;12;yes;1123255;3540;932062935;2.8113358888556186
sama;ADV;O;1;yes;1115714;3540;932062935;0.23662527107943632
mõni;DET;O;3;yes;1272983;3540;932062935;0.6207760071015734
asi;NOUN;O;3;no;1422865;3540;932062935;0.5554274037657864
oma;PRON;O;29;yes;4535142;3540;932062935;1.683498940886018
elu;NOUN;O;9;no;946740;3540;932062935;2.5014809292300657
mõistma;VERB;O;2;no;264853;3540;932062935;1.9847665099131968
liiga;ADV;O;1;yes;474419;3540;932062935;0.5558558672622771
hilja;ADV;O;1;no;26222;3540;932062935;9.730649810095525
kõik;PRON;O;3;yes;3138760;3540;932062935;0.25187690076079633
lõppema;VERB;O;1;no;160244;3540;932062935;1.6393667429904806
annuma;VERB;O;1;no;815;3540;932062935;151.24050316011062
aha;NOUN;O;1;no;1092;3540;932062935;130.54271819951074
elama;VERB;O;5;no;568247;3540;932062935;2.314570617154527
siis;ADV;O;12;yes;4824773;3540;932062935;0.6549234556606233
seal;ADV;O;5;yes;911658;3540;932062935;1.4435891737983253
Šotimaa;PROPN;O;42;no;9922;3540;932062935;1018.9093184965714
küll;ADV;O;4;yes;1080941;3540;932062935;0.9743384475276937
unistamine;NOUN;O;1;no;2235;3540;932062935;83.42956321509907
väärt;ADJ;O;1;yes;62820;3540;932062935;4.144598075378024
paik;NOUN;O;5;no;189335;3540;932062935;6.923978930704139
saama;VERB;O;12;yes;7285093;3540;932062935;0.4337711452427035
aru;NOUN;O;1;no;417387;3540;932062935;0.6316391021913247
kohtuma;VERB;O;1;no;156435;3540;932062935;1.6790468882990954
mees;NOUN;O;1;no;1070078;3540;932062935;0.24670793159281051
kes;PRON;O;14;yes;3572036;3540;932062935;1.031931044354535
kutsuma;VERB;O;3;no;330462;3540;932062935;2.38633094133147
ise;PRON;O;6;yes;3509459;3540;932062935;0.4502916401724405
Robi;PROPN;O;3;no;2585;3540;932062935;224.85122409540818
vepict;PUNCT;O;1;no;1;3540;932062935;283.1820528180981
tähendama;VERB;O;3;no;444609;3540;932062935;1.7749562766355187
kõige;ADV;O;8;yes;1010725;3540;932062935;2.083007231794153
õigem;ADJ;O;1;no;16782;3540;932062935;14.916209697985904
šotla;NOUN;O;1;no;1;3540;932062935;283.1820528180981
pikt;NOUN;O;1;no;58;3540;932062935;266.8786680129377
nimetama;VERB;O;2;no;197986;3540;932062935;2.6519526882831963
kunagi;ADV;O;5;yes;447201;3540;932062935;2.9397633067747626
muistne;ADJ;O;1;no;9072;3540;932062935;26.411936735959735
Kaledoonia;PROPN;O;1;no;35;3540;932062935;273.22593781528775
praegune;ADJ;O;2;yes;309258;3540;932062935;1.7006389139522526
elanik;NOUN;O;2;no;171374;3540;932062935;3.0615364471972133
Eesti;PROPN;O;4;no;2594139;3540;932062935;0.4061971695564784
nüüd;ADV;O;4;yes;1119277;3540;932062935;0.9409944584810802
juba;ADV;O;9;yes;1850492;3540;932062935;1.2804109226267757
enam;ADV;O;3;yes;916792;3540;932062935;0.8617142538751873
15;NUM;O;1;no;1;3540;932062935;283.1820528180981
aasta;NOUN;O;30;no;4045959;3540;932062935;1.9520590923465817
tagasi;ADP;O;3;yes;880780;3540;932062935;0.8969094780476402
käima;VERB;O;4;no;1068258;3540;932062935;0.9858962939372193
uhkelt;ADV;O;1;no;7091;3540;932062935;32.933392082606126
ringi;ADV;O;1;yes;164794;3540;932062935;1.5943580186624777
siniroheruuduline;ADJ;O;1;no;1;3540;932062935;283.1820528180981
kilt;NOUN;O;2;no;2440;3540;932062935;156.43874444726498
kõnelema;VERB;O;2;no;55963;3540;932062935;9.271828952034523
avastus;NOUN;O;1;no;16073;3540;932062935;15.53811816820422
lühidalt;ADV;O;1;no;27127;3540;932062935;9.416803332095299
et;SCONJ;O;21;yes;12213661;3540;932062935;0.4527468853840441
raidkiri;NOUN;O;1;no;836;3540;932062935;149.44415841270927
põhjapoolsem;ADJ;O;1;no;1125;3540;932062935;128.44851406638156
osa;NOUN;O;8;no;998668;3540;932062935;2.1081320983532854
saarestik;NOUN;O;1;no;4487;3540;932062935;48.75873938190011
Shetland;PROPN;O;1;no;576;3540;932062935;175.20931733646756
iidne;ADJ;O;11;no;17564;3540;932062935;156.6372709473902
kivi;NOUN;O;6;no;106472;3540;932062935;14.717318006231324
igivanas;ADJ;O;1;no;1;3540;932062935;283.1820528180981
eesti;ADJ;O;2;no;457012;3540;932062935;1.151933902947957
keel;NOUN;O;1;no;560971;3540;932062935;0.4702353391021557
pidama;AUX;O;10;yes;3575612;3540;932062935;0.736431080019009
inimene;NOUN;O;4;no;2519709;3540;932062935;0.4181914418765863
praegu;ADV;O;7;yes;542400;3540;932062935;3.3938625926500103
