lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
läbine;NOUN;O;1;no;1;77;932062935;12974.093226083878
Walest;PROPN;O;1;no;1;77;932062935;12974.093226083878
läbis;NOUN;O;1;no;1;77;932062935;12974.093226083878
,;PUNCT;O;5;no;1;77;932062935;64866.470417375655
valu;NOUN;O;1;no;78844;77;932062935;151.7453363718499
laiuke;ADJ;O;1;no;26;77;932062935;12635.543096647865
kevadine;ADJ;O;1;no;30767;77;932062935;381.8928505652194
metsaalune;NOUN;O;1;no;2437;77;932062935;3593.178797205652
lihtsalt;ADV;O;1;no;748671;77;932062935;16.14940773733625
niisama;ADV;O;1;yes;87907;77;932062935;136.26489411927568
olema;AUX;O;3;yes;44175173;77;932062935;0.8220523818447656
ja;CCONJ;O;6;yes;29978049;77;932062935;2.42267115616154
võitma;VERB;O;1;no;361078;77;932062935;33.440080108124086
mina;PRON;O;1;yes;11780658;77;932062935;1.027505238242665
jänesekapsas;NOUN;O;1;no;444;77;932062935;8797.305120709063
õis;NOUN;O;1;no;36212;77;932062935;325.9106448768847
kaduma;VERB;O;1;no;240644;77;932062935;50.111113482922626
kodu;NOUN;O;1;no;689127;77;932062935;17.542912128427087
kesk;NOUN;O;1;yes;9738;77;932062935;1134.5430273690736
ruum;NOUN;O;1;no;278787;77;932062935;43.27787093762181
aeg;NOUN;O;2;no;2435622;77;932062935;9.93631100345412
linn;NOUN;O;1;no;624130;77;932062935;19.367109639722777
laulune;ADJ;O;1;no;1;77;932062935;12974.093226083878
lehtiv;ADJ;O;1;no;22;77;932062935;12688.518818198763
homse;ADJ;O;1;no;1;77;932062935;12974.093226083878
hirm;NOUN;O;1;no;107486;77;932062935;111.65709086456519
Tunane;PROPN;O;1;no;1;77;932062935;12974.093226083878
vaev;NOUN;O;1;no;66945;77;932062935;178.34663111581557
.;PUNCT;O;5;no;1;77;932062935;64866.470417375655
kõrs;NOUN;O;1;no;4967;77;932062935;2052.130251513149
kerkima;VERB;O;1;no;62927;77;932062935;189.56816696191382
üles;ADV;O;1;yes;452851;77;932062935;26.677164692300245
vaatama;VERB;O;1;no;1204574;77;932062935;10.041961526946025
taevas;NOUN;O;1;no;75586;77;932062935;158.20637690184157
kõik;PRON;O;1;yes;3138760;77;932062935;3.8556792391853305
mis;PRON;O;1;yes;9028438;77;932062935;1.3406965735280205
muld;NOUN;O;1;no;58422;77;932062935;203.95647586502398
all;ADP;O;1;yes;466968;77;932062935;25.87228868608881
ootama;VERB;O;1;no;587221;77;932062935;20.582474643732837
lamama;VERB;O;1;no;14493;77;932062935;784.8036377877794
avama;VERB;O;1;no;239192;77;932062935;50.41412908197526
silm;NOUN;O;1;no;537359;77;932062935;22.489033049310034
olema;VERB;O;1;yes;44175173;77;932062935;0.27403152648354284
siin;ADV;O;1;yes;842300;77;932062935;14.356244308782406
saama;VERB;O;3;yes;7285093;77;932062935;4.98420909534748
põrm;NOUN;O;2;no;3089;77;932062935;6020.885357282248
puhkev;ADJ;O;1;no;437;77;932062935;8842.285621072228
Lohtu;PROPN;O;1;no;1;77;932062935;12974.093226083878
kannike;NOUN;O;1;no;1216;77;932062935;5635.610254824048
kopsurohi;NOUN;O;1;no;211;77;932062935;10590.532799047885
Savi;NOUN;O;1;no;2310;77;932062935;3733.932914690147
ihu;NOUN;O;1;no;9985;77;932062935;1108.8738405714287
tuul;NOUN;O;1;no;112071;77;932062935;107.12670249882234
hing;NOUN;O;1;no;125012;77;932062935;96.11922326772316
muu;PRON;O;1;yes;838288;77;932062935;14.424876190586328
ei;AUX;O;1;yes;10355923;77;932062935;1.1688534242230533
tõusma;VERB;O;1;no;219137;77;932062935;55.00839301555524
minema;VERB;O;1;yes;2265871;77;932062935;5.340404599956449
