lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
liiblis;2;no;1;3868;932062935;517.5078532518149
liiber;2;no;1;3868;932062935;517.5078532518149
päämine;2;no;21;3868;932062935;506.6479649013816
Kaavi;2;no;41;3868;932062935;496.2344973510761
viitsütik;2;no;302;3868;932062935;391.2826345770508
pääl;3;no;1645;3868;932062935;280.87597449129873
väljarändaja;2;no;789;3868;932062935;280.5634742466217
autorijäri;1;no;1;3868;932062935;259.2533907563736
ühisti;1;no;1;3868;932062935;259.2533907563736
raamatukudu;1;no;1;3868;932062935;259.2533907563736
juhindama;1;no;1;3868;932062935;259.2533907563736
kirve;1;no;1;3868;932062935;259.2533907563736
saamahimus;1;no;1;3868;932062935;259.2533907563736
toede;1;no;1;3868;932062935;259.2533907563736
tardubine;1;no;1;3868;932062935;259.2533907563736
kopl;1;no;1;3868;932062935;259.2533907563736
töösaarlane;1;no;1;3868;932062935;259.2533907563736
Saaremaaolu;1;no;1;3868;932062935;259.2533907563736
soind;1;no;1;3868;932062935;259.2533907563736
60.;1;no;1;3868;932062935;259.2533907563736
fotokoloog;1;no;1;3868;932062935;259.2533907563736
saarem;1;no;1;3868;932062935;259.2533907563736
võtlane;1;no;1;3868;932062935;259.2533907563736
saareotsija;1;no;1;3868;932062935;259.2533907563736
Läänder;1;no;1;3868;932062935;259.2533907563736
Kuuvere;1;no;1;3868;932062935;259.2533907563736
hambrinojess;1;no;1;3868;932062935;259.2533907563736
täheleraamat;1;no;1;3868;932062935;259.2533907563736
Helsingbork;1;no;1;3868;932062935;259.2533907563736
43.;1;no;1;3868;932062935;259.2533907563736
järelne;1;no;1;3868;932062935;259.2533907563736
üksikolek;1;no;1;3868;932062935;259.2533907563736
nädalalõpupidu;1;no;1;3868;932062935;259.2533907563736
viikiant;1;no;1;3868;932062935;259.2533907563736
paree;1;no;1;3868;932062935;259.2533907563736
igasatt;1;no;1;3868;932062935;259.2533907563736
kodanikukalduvus;1;no;1;3868;932062935;259.2533907563736
plahvama;1;no;1;3868;932062935;259.2533907563736
liitris;1;no;1;3868;932062935;259.2533907563736
lõiber;1;no;1;3868;932062935;259.2533907563736
eksliitrine;1;no;1;3868;932062935;259.2533907563736
mumeel;1;no;1;3868;932062935;259.2533907563736
suunius;1;no;1;3868;932062935;259.2533907563736
Saaravad;1;no;1;3868;932062935;259.2533907563736
libi;1;no;1;3868;932062935;259.2533907563736
kliige;1;no;1;3868;932062935;259.2533907563736
kuukia;1;no;1;3868;932062935;259.2533907563736
kopli;1;no;1;3868;932062935;259.2533907563736
Kuusnem;1;no;1;3868;932062935;259.2533907563736
viljapeksutalkud;1;no;1;3868;932062935;259.2533907563736
liibris;1;no;1;3868;932062935;259.2533907563736
eksiolek;1;no;1;3868;932062935;259.2533907563736
Diskreetse;1;no;1;3868;932062935;259.2533907563736
tinapliiats;1;no;1;3868;932062935;259.2533907563736
heinaniidutalk;1;no;1;3868;932062935;259.2533907563736
peateet;1;no;1;3868;932062935;259.2533907563736
lausemünt;1;no;1;3868;932062935;259.2533907563736
sorinema;1;no;1;3868;932062935;259.2533907563736
nentama;1;no;1;3868;932062935;259.2533907563736
võistvalgary;1;no;1;3868;932062935;259.2533907563736
välg;1;no;1;3868;932062935;259.2533907563736
raamatumaa;1;no;1;3868;932062935;259.2533907563736
nisune;1;no;1;3868;932062935;259.2533907563736
ahmin;1;no;1;3868;932062935;259.2533907563736
loal;1;no;1;3868;932062935;259.2533907563736
advus;1;no;1;3868;932062935;259.2533907563736
murema;1;no;1;3868;932062935;259.2533907563736
Pieteet;1;no;1;3868;932062935;259.2533907563736
Madorman;1;no;1;3868;932062935;259.2533907563736
rahvaseadus;1;no;1;3868;932062935;259.2533907563736
täode;1;no;1;3868;932062935;259.2533907563736
haras;1;no;1;3868;932062935;259.2533907563736
väetine;1;no;1;3868;932062935;259.2533907563736
novellik;1;no;1;3868;932062935;259.2533907563736
tuglane;1;no;1;3868;932062935;259.2533907563736
käradlane;1;no;1;3868;932062935;259.2533907563736
jäänodamistegamp;1;no;1;3868;932062935;259.2533907563736
rehkema;1;no;1;3868;932062935;259.2533907563736
loodusteadlama;1;no;1;3868;932062935;259.2533907563736
kogumiskiri;1;no;1;3868;932062935;259.2533907563736
Kümnemeheline;1;no;1;3868;932062935;259.2533907563736
kodamine;1;no;1;3868;932062935;259.2533907563736
pisut-pisu;1;no;1;3868;932062935;259.2533907563736
kiirassaar;1;no;1;3868;932062935;259.2533907563736
paramees;1;no;1;3868;932062935;259.2533907563736
kümnendikku;1;no;1;3868;932062935;259.2533907563736
sõnapüünis;1;no;1;3868;932062935;259.2533907563736
äral;1;no;1;3868;932062935;259.2533907563736
ergi;1;no;1;3868;932062935;259.2533907563736
ühisaitamine;1;no;1;3868;932062935;259.2533907563736
ühistöövorm;1;no;1;3868;932062935;259.2533907563736
salutus;1;no;1;3868;932062935;259.2533907563736
jäski;1;no;1;3868;932062935;259.2533907563736
säkisinuma;1;no;1;3868;932062935;259.2533907563736
vistlik;1;no;1;3868;932062935;259.2533907563736
kaugel-kauge;1;no;10;3868;932062935;256.7766130060556
talg;1;no;10;3868;932062935;256.7766130060556
väliskaup;1;no;10;3868;932062935;256.7766130060556
kire;1;no;12;3868;932062935;256.2326310245872
sõjatorm;1;no;12;3868;932062935;256.2326310245872
nisugune;1;no;13;3868;932062935;255.96150343981463
kesin;1;no;13;3868;932062935;255.96150343981463
toma;1;no;18;3868;932062935;254.6144268725144
tarbematerjal;1;no;23;3868;932062935;253.28145488950827
kivikott;1;no;23;3868;932062935;253.28145488950827
õuemärk;1;no;24;3868;932062935;253.0165335693553
Kaaga;1;no;25;3868;932062935;252.7521658623671
kalama;1;no;29;3868;932062935;251.70019660350735
Koguteos;1;no;33;3868;932062935;250.6569477645972
mans;1;no;43;3868;932062935;248.0862732084508
mannermaa;1;no;50;3868;932062935;246.3179507816817
üri;1;no;52;3868;932062935;245.81733655870684
Lindal;1;no;53;3868;932062935;245.56779175519773
sõits;1;no;57;3868;932062935;244.57465862659575
ärg;1;no;65;3868;932062935;242.612297776212
läht;1;no;68;3868;932062935;241.8845066864156
äkis;1;no;69;3868;932062935;241.64287901423887
mann;2;no;1089;3868;932062935;238.91754585103396
mänguraamat;1;no;90;3868;932062935;236.6779201202946
tükkiv;1;no;94;3868;932062935;235.7552557805276
Hint;3;no;2139;3868;932062935;235.6952880855017
puulõhkumine;1;no;102;3868;932062935;233.93134160431333
vandiraiuja;1;no;102;3868;932062935;233.93134160431333
Annist;1;no;103;3868;932062935;233.7053347271525
südamevärin;1;no;108;3868;932062935;232.5818193760014
transistorraadio;1;no;133;3868;932062935;227.12247486843944
Dostojevski;3;no;2261;3868;932062935;226.68988301463952
Waverly;1;no;136;3868;932062935;226.484527981344
saga;1;no;176;3868;932062935;218.30865562509211
omakirjutatud;1;no;180;3868;932062935;217.52341713272176
Desdemona;1;no;181;3868;932062935;217.32798935384895
kirjutatud;1;no;185;3868;932062935;216.54977719571716
Taali;1;no;197;3868;932062935;214.24822495642715
köss;1;no;201;3868;932062935;213.4918742954414
targutav;1;no;223;3868;932062935;209.42558397291475
pealetükkivus;1;no;229;3868;932062935;208.3433398791977
vark;1;no;232;3868;932062935;207.80640153948715
vaatma;1;no;263;3868;932062935;202.41589175204723
kirjandusteaduslik;1;no;268;3868;932062935;201.57253643355287
viljaait;1;no;284;3868;932062935;198.92040348046945
kirjandusteooria;1;no;287;3868;932062935;198.4308789503504
harakas;2;no;1541;3868;932062935;195.2507514495128
leheküljenumber;1;no;318;3868;932062935;193.51004090673555
tulitama;1;no;322;3868;932062935;192.89281497490705
ene;1;no;325;3868;932062935;192.43247330957527
pidalitõbi;1;no;335;3868;932062935;190.9137446971755
una;1;no;337;3868;932062935;190.61287113222943
rahvakirjanik;1;no;400;3868;932062935;181.59782344506408
intel;1;no;428;3868;932062935;177.85921773380574
neede;1;no;500;3868;932062935;168.91696850449094
üksiolek;1;no;526;3868;932062935;165.9048617732292
tikutoos;1;no;548;3868;932062935;163.4388132879254
son;1;no;649;3868;932062935;152.9981661911794
liiper;1;no;677;3868;932062935;150.33577893449137
marksist;1;no;685;3868;932062935;149.59203160997805
inn;1;no;798;3868;932062935;139.8213468389483
Finlandia;1;no;990;3868;932062935;125.85421907001388
Malcolm;2;no;2946;3868;932062935;124.51252198172172
Simmons;1;no;1040;3868;932062935;122.66329101096558
marksism;1;no;1136;3868;932062935;116.96923028497866
sara;1;no;1149;3868;932062935;116.23854599469088
tsaariaeg;1;no;1189;3868;932062935;114.04646495689384
diskreetne;2;no;3343;3868;932062935;112.94977495826916
kirjandusteadus;1;no;1228;3868;932062935;111.98735266842765
Friedebert;1;no;1266;3868;932062935;110.05132102272762
raamatukauplus;1;no;1267;3868;932062935;110.00127637904272
ühistöö;2;no;3524;3868;932062935;108.36188884318076
muusikateos;1;no;1330;3868;932062935;106.93766559056584
isamaasõda;1;no;1427;3868;932062935;102.54060037946545
pikkamööda;1;no;1475;3868;932062935;100.49580597602608
maailmakirjandus;1;no;1515;3868;932062935;98.85308883068996
hädas;1;no;1642;3868;932062935;93.97584122699156
Okas;1;no;1712;3868;932062935;91.48788649686354
peks;1;no;1790;3868;932062935;88.8663250865814
pära;1;no;1818;3868;932062935;87.96152502882406
sääl;1;no;1936;3868;932062935;84.34254588204979
paisatud;1;no;1961;3868;932062935;83.61371153090516
püssirohi;1;no;1968;3868;932062935;83.41188971053964
auster;1;no;1986;3868;932062935;82.89736550450509
täistera;1;no;2018;3868;932062935;81.99815902837472
Tolstoi;1;no;2057;3868;932062935;80.92828252471836
kära;2;no;5050;3868;932062935;80.71921036061245
Sibelius;1;no;2127;3868;932062935;79.07641484592205
käekiri;3;no;8325;3868;932062935;78.19273437763783
kummuli;1;no;2165;3868;932062935;78.10617180365561
Andersson;1;no;2224;3868;932062935;76.64604118163565
kodanlik;1;no;2337;3868;932062935;73.99665729832267
paukuma;1;no;2362;3868;932062935;73.43506619670697
aer;1;no;2370;3868;932062935;73.25715301299789
kuritöö;1;no;2454;3868;932062935;71.43982091633623
džäss;1;no;2477;3868;932062935;70.95783630285015
kommuun;2;no;5998;3868;932062935;69.67720220865321
külvatud;1;no;2561;3868;932062935;69.25146617429722
selgemini;1;no;2610;3868;932062935;68.29345896075782
