lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Hainsalu;5;no;447;6866;932062935;492.8597144781156
Lehte;5;no;838;6866;932062935;383.98892545108976
üheksavägine;3;no;262;6866;932062935;341.8442628477294
raadiointervju;2;no;1;6866;932062935;291.9771574867893
Edasis;2;no;13;6866;932062935;288.2697579474756
päriselt-päriselt;2;no;111;6866;932062935;261.1856431439402
haritlaskond;3;no;663;6866;932062935;255.90436267574063
häälik;7;no;3354;6866;932062935;221.9252445424096
teisipidi;2;no;871;6866;932062935;151.0945947749632
mitmus;4;no;2743;6866;932062935;148.00673450240157
vabricant;1;no;1;6866;932062935;146.48804287386082
stroo;1;no;1;6866;932062935;146.48804287386082
Lätti;1;no;1;6866;932062935;146.48804287386082
kaseoluline;1;no;1;6866;932062935;146.48804287386082
loitsus;1;no;1;6866;932062935;146.48804287386082
kirjutamisalu;1;no;1;6866;932062935;146.48804287386082
kolmandavältelisem;1;no;1;6866;932062935;146.48804287386082
peatud;1;no;1;6866;932062935;146.48804287386082
Võndus;1;no;1;6866;932062935;146.48804287386082
kaseladev;1;no;1;6866;932062935;146.48804287386082
70;1;no;1;6866;932062935;146.48804287386082
89.;1;no;1;6866;932062935;146.48804287386082
Rošokka;1;no;1;6866;932062935;146.48804287386082
dollama;1;no;1;6866;932062935;146.48804287386082
mahhaal;1;no;1;6866;932062935;146.48804287386082
keele-Aavik;1;no;1;6866;932062935;146.48804287386082
pidevahetus;1;no;1;6866;932062935;146.48804287386082
haper;1;no;1;6866;932062935;146.48804287386082
30.;1;no;1;6866;932062935;146.48804287386082
1994.;1;no;1;6866;932062935;146.48804287386082
värsilv;1;no;1;6866;932062935;146.48804287386082
ahiküs;1;no;1;6866;932062935;146.48804287386082
arvamusartik;1;no;1;6866;932062935;146.48804287386082
kipspuupea;1;no;1;6866;932062935;146.48804287386082
kasvanud;1;no;1;6866;932062935;146.48804287386082
aganapeas;1;no;1;6866;932062935;146.48804287386082
peade;1;no;1;6866;932062935;146.48804287386082
suurvoog;1;no;1;6866;932062935;146.48804287386082
sõnane;1;no;1;6866;932062935;146.48804287386082
klesima;1;no;1;6866;932062935;146.48804287386082
Ennot;1;no;1;6866;932062935;146.48804287386082
eestisügi;1;no;1;6866;932062935;146.48804287386082
sõnareostus;1;no;1;6866;932062935;146.48804287386082
hoopis-hoop;1;no;1;6866;932062935;146.48804287386082
ristikheina;1;no;1;6866;932062935;146.48804287386082
nälema;1;no;1;6866;932062935;146.48804287386082
keri;1;no;1;6866;932062935;146.48804287386082
Relvaär;1;no;1;6866;932062935;146.48804287386082
Cesama;1;no;1;6866;932062935;146.48804287386082
tasaema;1;no;1;6866;932062935;146.48804287386082
murdekeskkond;1;no;1;6866;932062935;146.48804287386082
eksvõim;1;no;1;6866;932062935;146.48804287386082
Tenamis;1;no;1;6866;932062935;146.48804287386082
emaõpe;1;no;1;6866;932062935;146.48804287386082
prosaine;1;no;1;6866;932062935;146.48804287386082
Milagoo;1;no;1;6866;932062935;146.48804287386082
parasiits;1;no;1;6866;932062935;146.48804287386082
kaalema;1;no;1;6866;932062935;146.48804287386082
tänuma;1;no;1;6866;932062935;146.48804287386082
memonteerima;1;no;1;6866;932062935;146.48804287386082
liigovio;1;no;1;6866;932062935;146.48804287386082
murde;1;no;1;6866;932062935;146.48804287386082
kultuuriessents;1;no;1;6866;932062935;146.48804287386082
prosai;1;no;1;6866;932062935;146.48804287386082
puupark;1;no;1;6866;932062935;146.48804287386082
üksillus;1;no;1;6866;932062935;146.48804287386082
Metcat;1;no;1;6866;932062935;146.48804287386082
vägama;1;no;1;6866;932062935;146.48804287386082
lillelet;1;no;1;6866;932062935;146.48804287386082
juurdikatt;1;no;1;6866;932062935;146.48804287386082
vana-vanaem;1;no;1;6866;932062935;146.48804287386082
