lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Antsu;6;no;1;3327;932062935;1802.492635983866
Taaniel;7;no;1420;3327;932062935;834.1572020757421
Signe;20;no;7847;3327;932062935;638.3318423389693
Anzori;3;no;420;3327;932062935;622.2976344595944
signet;2;no;1;3327;932062935;601.4968308352436
kortsu;2;no;1;3327;932062935;601.4968308352436
Paavel;5;no;1716;3327;932062935;529.3257509109493
valveõde;2;no;132;3327;932062935;527.4447402609047
Ansu;2;no;332;3327;932062935;443.9924491357156
rahvakunstnik;2;no;623;3327;932062935;360.9078357798624
ants;3;no;1474;3327;932062935;349.6939144241446
akna-laud;1;no;1;3327;932062935;301.24787954808795
Asimine;1;no;1;3327;932062935;301.24787954808795
ansus;1;no;1;3327;932062935;301.24787954808795
lõud;1;no;1;3327;932062935;301.24787954808795
40.-te;1;no;1;3327;932062935;301.24787954808795
jupijuma;1;no;1;3327;932062935;301.24787954808795
teretulma;1;no;1;3327;932062935;301.24787954808795
näsu;1;no;1;3327;932062935;301.24787954808795
paapel;1;no;1;3327;932062935;301.24787954808795
kuivakas;1;no;1;3327;932062935;301.24787954808795
Badel;1;no;1;3327;932062935;301.24787954808795
rohekollakas;1;no;1;3327;932062935;301.24787954808795
Pjotri;1;no;1;3327;932062935;301.24787954808795
mineroloogia;1;no;1;3327;932062935;301.24787954808795
pikiroobane;1;no;1;3327;932062935;301.24787954808795
Kuim;1;no;1;3327;932062935;301.24787954808795
mõistnud;1;no;1;3327;932062935;301.24787954808795
stanial;1;no;1;3327;932062935;301.24787954808795
evenema;1;no;1;3327;932062935;301.24787954808795
Arnes;1;no;1;3327;932062935;301.24787954808795
killustunud;1;no;1;3327;932062935;301.24787954808795
alembois;1;no;1;3327;932062935;301.24787954808795
väsin;1;no;1;3327;932062935;301.24787954808795
nurmekunne;1;no;1;3327;932062935;301.24787954808795
kümmi;1;no;1;3327;932062935;301.24787954808795
raukama;1;no;1;3327;932062935;301.24787954808795
dett;1;no;1;3327;932062935;301.24787954808795
padjalane;1;no;1;3327;932062935;301.24787954808795
põitlema;1;no;1;3327;932062935;301.24787954808795
käegalöömistunne;1;no;1;3327;932062935;301.24787954808795
tord;1;no;1;3327;932062935;301.24787954808795
Talee;1;no;1;3327;932062935;301.24787954808795
liivasamma;1;no;1;3327;932062935;301.24787954808795
meelgav;1;no;1;3327;932062935;301.24787954808795
pimestatud;1;no;1;3327;932062935;301.24787954808795
Maarjamõisa;1;no;1;3327;932062935;301.24787954808795
maksuma;1;no;1;3327;932062935;301.24787954808795
põsak;1;no;1;3327;932062935;301.24787954808795
tuigama;1;no;1;3327;932062935;301.24787954808795
taama;1;no;1;3327;932062935;301.24787954808795
juttlema;1;no;1;3327;932062935;301.24787954808795
raamatuvirna;1;no;1;3327;932062935;301.24787954808795
Lasydadaniil;1;no;1;3327;932062935;301.24787954808795
silms;1;no;1;3327;932062935;301.24787954808795
krudine;1;no;1;3327;932062935;301.24787954808795
kohakut;1;no;1;3327;932062935;301.24787954808795
Heinküla;1;no;1;3327;932062935;301.24787954808795
antsema;1;no;1;3327;932062935;301.24787954808795
Kõrblanel;1;no;1;3327;932062935;301.24787954808795
Daniilina;1;no;1;3327;932062935;301.24787954808795
eestistunud;1;no;1;3327;932062935;301.24787954808795
venestunud;1;no;1;3327;932062935;301.24787954808795
rohtunud;1;no;1;3327;932062935;301.24787954808795
tuukripaber;1;no;1;3327;932062935;301.24787954808795
murtud;1;no;1;3327;932062935;301.24787954808795
pois;1;no;1;3327;932062935;301.24787954808795
kutsustanielne;1;no;1;3327;932062935;301.24787954808795
metallkaarkeevitus;1;no;1;3327;932062935;301.24787954808795
heinküla;1;no;1;3327;932062935;301.24787954808795
halline;1;no;1;3327;932062935;301.24787954808795
tõrvamus;1;no;1;3327;932062935;301.24787954808795
rauatalus;1;no;1;3327;932062935;301.24787954808795
puhinal;1;no;1;3327;932062935;301.24787954808795
taanieline;1;no;1;3327;932062935;301.24787954808795
kaugei;1;no;1;3327;932062935;301.24787954808795
signetka;1;no;1;3327;932062935;301.24787954808795
70.-te;1;no;1;3327;932062935;301.24787954808795
noomimalt;1;no;1;3327;932062935;301.24787954808795
hallikasmus;1;no;1;3327;932062935;301.24787954808795
Jurnide;1;no;1;3327;932062935;301.24787954808795
lubastama;1;no;1;3327;932062935;301.24787954808795
signelt;1;no;1;3327;932062935;301.24787954808795
ladurent;1;no;1;3327;932062935;301.24787954808795
eksite;1;no;1;3327;932062935;301.24787954808795
plompiir;1;no;1;3327;932062935;301.24787954808795
Vaidiviiv;1;no;1;3327;932062935;301.24787954808795
liukuma;1;no;1;3327;932062935;301.24787954808795
naatriumklori;1;no;1;3327;932062935;301.24787954808795
seisisem;1;no;1;3327;932062935;301.24787954808795
meenutustess;1;no;1;3327;932062935;301.24787954808795
Niitriviaalne;1;no;1;3327;932062935;301.24787954808795
suruss;1;no;1;3327;932062935;301.24787954808795
küsisanud;1;no;1;3327;932062935;301.24787954808795
sõrmenuk;1;no;1;3327;932062935;301.24787954808795
muretud;1;no;1;3327;932062935;301.24787954808795
puhi;1;no;1;3327;932062935;301.24787954808795
küljeline;1;no;1;3327;932062935;301.24787954808795
ikama;1;no;1;3327;932062935;301.24787954808795
retrolug;1;no;1;3327;932062935;301.24787954808795
reege;1;no;10;3327;932062935;298.369907371067
ärganud;1;no;11;3327;932062935;298.05352349434185
kopsatus;1;no;13;3327;932062935;297.42276439363843
kuula;1;no;14;3327;932062935;297.1083849233196
Jaans;1;no;16;3327;932062935;296.4816155940802
lahtimurdumine;1;no;17;3327;932062935;296.16922154236846
kaldpõrand;1;no;22;3327;932062935;294.6170743481041
erivärviline;2;no;977;3327;932062935;293.9842307358667
legomaja;1;no;25;3327;932062935;293.6935705839088
varuvõimalus;1;no;25;3327;932062935;293.6935705839088
toimus;1;no;26;3327;932062935;293.387021233282
sõkuma;1;no;28;3327;932062935;292.7758383398745
Muinas-Eesti;1;no;32;3327;932062935;291.5610801422061
sigaretituhk;1;no;37;3327;932062935;290.05673470904696
ülekuulamismeetod;1;no;39;3327;932062935;289.45933422293115
viigipüks;1;no;41;3327;932062935;288.86438948953025
pisarsilm;1;no;49;3327;932062935;286.50886770446124
põime;1;no;52;3327;932062935;285.63542092322115
juhuots;1;no;52;3327;932062935;285.63542092322115
vinüülpõrand;1;no;54;3327;932062935;285.0560757094733
jäädvustamata;1;no;60;3327;932062935;283.3320555955106
sakus;1;no;76;3327;932062935;278.83500215556035
idealiseeriv;1;no;81;3327;932062935;277.4588043275569
merebriis;1;no;83;3327;932062935;276.91212136877544
õtlema;1;no;89;3327;932062935;275.28492223024966
üldpalat;1;no;92;3327;932062935;274.4784729989915
puhv;1;no;92;3327;932062935;274.4784729989915
äraolevalt;1;no;96;3327;932062935;273.4105287568465
konjakiklaas;1;no;98;3327;932062935;272.879666962937
kummardumine;1;no;108;3327;932062935;270.25598278210487
toodud;1;no;111;3327;932062935;269.4786874520332
lõikeline;1;no;112;3327;932062935;269.2205816631786
täidistraat;1;no;113;3327;932062935;268.9629698269468
avasilmi;1;no;113;3327;932062935;268.9629698269468
Kess;1;no;114;3327;932062935;268.70585052673283
kurdistama;1;no;121;3327;932062935;266.919688568913
