lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Paulson;11;no;444;7776;932062935;958.8491163130298
Steinway;6;no;168;7776;932062935;654.61384385333
muusikael;4;no;1;7776;932062935;514.8509143372528
Bachi;4;no;1;7776;932062935;514.8509143372528
Kerri;5;no;456;7776;932062935;432.4388690559901
kirjutatud;4;no;185;7776;932062935;430.0458731261642
Kotta;5;no;539;7776;932062935;408.0398951727639
Tamberg;10;no;2033;7776;932062935;404.5690411778314
kõrvutus;4;no;272;7776;932062935;398.97275404374994
klaveripala;5;no;633;7776;932062935;383.5324141708962
mammutkontsert;3;no;28;7776;932062935;375.5214700044252
helt;3;no;32;7776;932062935;373.963391350548
ens;3;no;94;7776;932062935;351.36659979630093
elanud;3;no;110;7776;932062935;345.9716611530406
muusikauudis;4;no;496;7776;932062935;336.39155071197945
helilooming;9;no;2332;7776;932062935;330.7867003715996
Tulve;7;no;1761;7776;932062935;311.9052570273162
eespere;3;no;242;7776;932062935;307.07403657876563
orkestrant;5;no;1171;7776;932062935;285.41816595228914
dominant;4;no;875;7776;932062935;265.83927760045094
välisheliluga;2;no;1;7776;932062935;257.92492129909255
Haimal;2;no;1;7776;932062935;257.92492129909255
Kauman;2;no;1;7776;932062935;257.92492129909255
sülgaja;2;no;1;7776;932062935;257.92492129909255
noodipood;2;no;10;7776;932062935;255.46083508420315
müüdud;2;no;15;7776;932062935;254.1121346671384
välishelilooja;2;no;20;7776;932062935;252.77760033476707
kontserdivorm;2;no;29;7776;932062935;250.41043131787757
suurvorm;4;no;1065;7776;932062935;240.54740429046652
Metropolitan;4;no;1144;7776;932062935;231.39390291120952
tavapublik;2;no;117;7776;932062935;229.4049060812308
uudisteos;4;no;1215;7776;932062935;223.7420698704161
Eino;9;no;4289;7776;932062935;206.79861965193663
Filharmoonik;2;no;438;7776;932062935;175.65629864804373
muusikaelu;4;no;1871;7776;932062935;171.37977860598792
sisemaine;2;no;508;7776;932062935;167.11782396994707
Eespere;2;no;510;7776;932062935;166.88604792201758
müügisaal;4;no;2128;7776;932062935;156.98641348987505
interpretatsioon;4;no;2275;7776;932062935;149.79073219183667
väikevorm;2;no;697;7776;932062935;147.7292122400264
mängulisus;4;no;2433;7776;932062935;142.75759903995694
Boot;2;no;796;7776;932062935;139.26586769652306
