lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Buratino;17;no;937;1777;932062935;4771.206357620165
Sepling;5;no;169;1777;932062935;2382.703440938349
kuuldemängujuht;2;no;1;1777;932062935;1125.285097008672
puupoiss;2;no;27;1777;932062935;1094.7788481958917
puupea;3;no;543;1777;932062935;1067.396281313588
nukuteater;8;no;3000;1777;932062935;1067.3916317928122
Ferdinand;8;no;3679;1777;932062935;910.2133568041802
jaapan;2;no;437;1777;932062935;766.9200505575525
suulagi;2;no;503;1777;932062935;731.6486195266908
kuuldemäng;4;no;2228;1777;932062935;664.2246090957498
põratiin;1;no;1;1777;932062935;563.1420126348022
liiklusteadlik;1;no;1;1777;932062935;563.1420126348022
filmijoonis;1;no;1;1777;932062935;563.1420126348022
šenkov;1;no;1;1777;932062935;563.1420126348022
10.;1;no;1;1777;932062935;563.1420126348022
tuligal;1;no;1;1777;932062935;563.1420126348022
juubeliking;1;no;1;1777;932062935;563.1420126348022
võõratii;1;no;1;1777;932062935;563.1420126348022
upd;1;no;1;1777;932062935;563.1420126348022
pinnakiva;1;no;1;1777;932062935;563.1420126348022
fatas;1;no;1;1777;932062935;563.1420126348022
massiit;1;no;1;1777;932062935;563.1420126348022
hätsima;1;no;1;1777;932062935;563.1420126348022
puunupuratiinus;1;no;1;1777;932062935;563.1420126348022
Oslos;1;no;1;1777;932062935;563.1420126348022
kuratiin;1;no;1;1777;932062935;563.1420126348022
kanu;1;no;1;1777;932062935;563.1420126348022
kõrvalmajja;1;no;1;1777;932062935;563.1420126348022
suukoob;1;no;1;1777;932062935;563.1420126348022
Moap;1;no;1;1777;932062935;563.1420126348022
tossafiaal;1;no;1;1777;932062935;563.1420126348022
1954.;1;no;1;1777;932062935;563.1420126348022
triola;1;no;1;1777;932062935;563.1420126348022
100.;1;no;1;1777;932062935;563.1420126348022
nukuteatrimaja;1;no;1;1777;932062935;563.1420126348022
tähtma;1;no;1;1777;932062935;563.1420126348022
Lutsu;1;no;1;1777;932062935;563.1420126348022
käpiknuk;1;no;1;1777;932062935;563.1420126348022
käte;1;no;10;1777;932062935;557.7620343707034
eeshammas;1;no;18;1777;932062935;553.065402062902
nukuteatrimuuseum;1;no;31;1777;932062935;545.5997941929264
madalalt;2;no;994;1777;932062935;545.1337005904593
näge;1;no;97;1777;932062935;510.60719540038207
Meissner;1;no;161;1777;932062935;480.7105998254672
kam;1;no;183;1777;932062935;471.2262623372336
pingutatult;1;no;231;1777;932062935;451.7785953954724
sordiin;1;no;237;1777;932062935;449.4599250388823
Veike;1;no;295;1777;932062935;428.2151502936854
artikulatsioon;1;no;309;1777;932062935;423.3846038846012
Pinocchio;1;no;337;1777;932062935;414.0432476903407
bee;1;no;346;1777;932062935;411.12759375252176
pida;1;no;350;1777;932062935;409.84488731891753
hääleke;1;no;376;1777;932062935;401.6985154700034
spordiasutus;1;no;396;1777;932062935;395.6491257177023
aeglustus;1;no;400;1777;932062935;394.4610463400032
hüppetorn;1;no;407;1777;932062935;392.3989869309882
sõnapidaja;1;no;416;1777;932062935;389.7792346993322
fonoteek;1;no;435;1777;932062935;384.3619234185701
Nunne;1;no;512;1777;932062935;363.8670631282671
alma;1;no;545;1777;932062935;355.7376782532531
kardetav;1;no;555;1777;932062935;353.3454615562963
kaastundlikult;1;no;562;1777;932062935;351.6899635361316
Tolstoi;2;no;2057;1777;932062935;351.26788500579744
muusikamuuseum;1;no;606;1777;932062935;341.6290238675023
kriuksuma;1;no;650;1777;932062935;332.127709654506
nukitsamees;1;no;658;1777;932062935;330.45669298041696
sõnakas;1;no;658;1777;932062935;330.45669298041696
kadunud;1;no;695;1777;932062935;322.9419881848858
raadiomaja;1;no;729;1777;932062935;316.33174641323006
väikesem;1;no;839;1777;932062935;296.6845100458475
raadiokuulaja;1;no;841;1777;932062935;296.3498524268884
emad-isa;1;no;864;1777;932062935;292.5548592376222
konsonant;1;no;883;1777;932062935;289.49240767281475
vinguv;1;no;985;1777;932062935;274.0895614524182
saalitäis;1;no;1133;1777;932062935;254.4459688008664
häälepael;1;no;1137;1777;932062935;253.9540630893548
hüppemägi;1;no;1223;1777;932062935;243.81976535215924
