lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Smuuli;4;no;1;3786;932062935;1056.3906460975586
näitering;10;no;2615;3786;932062935;694.3207218519048
lavakunstikateeder;4;no;738;3786;932062935;590.2046779777999
Üksküla;4;no;873;3786;932062935;546.0634849024443
õnneks;2;no;1;3786;932062935;528.6947871792454
1983.;2;no;1;3786;932062935;528.6947871792454
biorütm;2;no;218;3786;932062935;428.93783881894007
päevatee;2;no;423;3786;932062935;364.0461982267024
teatritöö;2;no;626;3786;932062935;316.61462368634494
draamateater;3;no;1520;3786;932062935;301.579630255086
tähestikuline;2;no;916;3786;932062935;266.9311204191578
näitlejaväline;1;no;1;3786;932062935;264.8468577200889
kariderohk;1;no;1;3786;932062935;264.8468577200889
Orgulane;1;no;1;3786;932062935;264.8468577200889
57.;1;no;1;3786;932062935;264.8468577200889
kaluripoog;1;no;1;3786;932062935;264.8468577200889
afiš;1;no;1;3786;932062935;264.8468577200889
siseseadus;1;no;1;3786;932062935;264.8468577200889
korpanson;1;no;1;3786;932062935;264.8468577200889
järvet;1;no;1;3786;932062935;264.8468577200889
Miinov;1;no;1;3786;932062935;264.8468577200889
rupi;1;no;1;3786;932062935;264.8468577200889
puhtvedamine;1;no;1;3786;932062935;264.8468577200889
Judel;1;no;1;3786;932062935;264.8468577200889
jahis;1;no;1;3786;932062935;264.8468577200889
teatriafiss;1;no;1;3786;932062935;264.8468577200889
enesesuunamine;1;no;1;3786;932062935;264.8468577200889
Järvitsus;1;no;1;3786;932062935;264.8468577200889
algtuumik;1;no;1;3786;932062935;264.8468577200889
lootmis;1;no;1;3786;932062935;264.8468577200889
tühja-tähja;1;no;1;3786;932062935;264.8468577200889
seesmane;1;no;1;3786;932062935;264.8468577200889
kuulikovi;1;no;1;3786;932062935;264.8468577200889
Mikivad;1;no;1;3786;932062935;264.8468577200889
näidelenk;1;no;1;3786;932062935;264.8468577200889
viiendane;1;no;1;3786;932062935;264.8468577200889
Kehras;1;no;1;3786;932062935;264.8468577200889
läbi-lõhk;1;no;1;3786;932062935;264.8468577200889
trafaret;1;no;1;3786;932062935;264.8468577200889
Mikiveri;1;no;1;3786;932062935;264.8468577200889
Moktonovski;1;no;1;3786;932062935;264.8468577200889
teatriteadlased-kriitik;1;no;1;3786;932062935;264.8468577200889
Veeveea;1;no;1;3786;932062935;264.8468577200889
misjao;1;no;1;3786;932062935;264.8468577200889
hiliaad;1;no;1;3786;932062935;264.8468577200889
smuhtonovskiga;1;no;1;3786;932062935;264.8468577200889
smunktonovskiga;1;no;1;3786;932062935;264.8468577200889
libl;1;no;1;3786;932062935;264.8468577200889
teatrikunstipidupäev;1;no;1;3786;932062935;264.8468577200889
vanathayron;1;no;1;3786;932062935;264.8468577200889
piinane;1;no;1;3786;932062935;264.8468577200889
grammatikatund;1;no;1;3786;932062935;264.8468577200889
Arnot;1;no;1;3786;932062935;264.8468577200889
närveer;1;no;1;3786;932062935;264.8468577200889
Ojamaakiirt;1;no;1;3786;932062935;264.8468577200889
Teelet;1;no;1;3786;932062935;264.8468577200889
vanatreial;1;no;1;3786;932062935;264.8468577200889
lukkseba;1;no;1;3786;932062935;264.8468577200889
tuge;1;no;1;3786;932062935;264.8468577200889
veegema;1;no;1;3786;932062935;264.8468577200889
Lutsu;1;no;1;3786;932062935;264.8468577200889
varajas;1;no;1;3786;932062935;264.8468577200889
vard;1;no;1;3786;932062935;264.8468577200889
puhkuseliikumine;1;no;1;3786;932062935;264.8468577200889
sööbinud;1;no;1;3786;932062935;264.8468577200889
Yenn;1;no;1;3786;932062935;264.8468577200889
