lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
soolema;6;no;1;1590;932062935;3770.5395355528826
sooleks;3;no;1;1590;932062935;1885.7692319069076
maaland;3;no;1;1590;932062935;1885.7692319069076
Liisabe;2;no;1;1590;932062935;1257.5124640249155
Esselling;2;no;1;1590;932062935;1257.5124640249155
sooleks;2;no;1;1590;932062935;1257.5124640249155
sooloettevõtmine;2;no;1;1590;932062935;1257.5124640249155
esse;2;no;24;1590;932062935;1227.2604946055876
eikellegimaa;3;no;519;1590;932062935;1212.587911809459
leet;2;no;69;1590;932062935;1172.0924124337596
Solex;2;no;105;1590;932062935;1131.4050776312529
heliplaat;5;no;2144;1590;932062935;953.1494133109876
tütarlapselik;2;no;318;1590;932062935;938.6233585768784
Elizabeth;14;no;9877;1590;932062935;759.3420044940453
kelmikalt;2;no;671;1590;932062935;731.9352502415446
pikap;2;no;819;1590;932062935;670.0720157052322
süntesaator;3;no;1821;1590;932062935;639.121377098397
Cybans;1;no;1;1590;932062935;629.2556961429241
eikeek;1;no;1;1590;932062935;629.2556961429241
eesnimekaim;1;no;1;1590;932062935;629.2556961429241
sooleksima;1;no;1;1590;932062935;629.2556961429241
ülisensitiivne;1;no;1;1590;932062935;629.2556961429241
nurgerist;1;no;1;1590;932062935;629.2556961429241
jumalann;1;no;1;1590;932062935;629.2556961429241
fenonüüm;1;no;1;1590;932062935;629.2556961429241
soolodaam;1;no;1;1590;932062935;629.2556961429241
võhivõõrane;1;no;1;1590;932062935;629.2556961429241
näpatud;1;no;1;1590;932062935;629.2556961429241
Esselink;1;no;1;1590;932062935;629.2556961429241
sketi;1;no;1;1590;932062935;629.2556961429241
Liisab;1;no;1;1590;932062935;629.2556961429241
nutama;1;no;1;1590;932062935;629.2556961429241
1998.;1;no;1;1590;932062935;629.2556961429241
bootišee;1;no;1;1590;932062935;629.2556961429241
soolotegija;1;no;1;1590;932062935;629.2556961429241
portišee;1;no;1;1590;932062935;629.2556961429241
nauditama;1;no;1;1590;932062935;629.2556961429241
laading;1;no;1;1590;932062935;629.2556961429241
vanamuusikatehnika;1;no;1;1590;932062935;629.2556961429241
Peppis;1;no;1;1590;932062935;629.2556961429241
bränt;1;no;1;1590;932062935;629.2556961429241
muusikasaae;1;no;1;1590;932062935;629.2556961429241
sonkraita;1;no;1;1590;932062935;629.2556961429241
Singrad;1;no;1;1590;932062935;629.2556961429241
Raiter;1;no;1;1590;932062935;629.2556961429241
siivselt;1;no;1;1590;932062935;629.2556961429241
vanakraamioksjon;1;no;1;1590;932062935;629.2556961429241
sirema;1;no;1;1590;932062935;629.2556961429241
kitarripill;1;no;1;1590;932062935;629.2556961429241
mänginud;1;no;1;1590;932062935;629.2556961429241
itess;1;no;1;1590;932062935;629.2556961429241
ühisev;1;no;1;1590;932062935;629.2556961429241
sinikelle;1;no;1;1590;932062935;629.2556961429241
hipmeister;1;no;1;1590;932062935;629.2556961429241
toorkuulema;1;no;1;1590;932062935;629.2556961429241
fantaasiamänguline;1;no;1;1590;932062935;629.2556961429241
lõbune;1;no;1;1590;932062935;629.2556961429241
suureks;1;no;1;1590;932062935;629.2556961429241
piinampemm;1;no;1;1590;932062935;629.2556961429241
Luity;1;no;1;1590;932062935;629.2556961429241
Slitz;1;no;1;1590;932062935;629.2556961429241
superflööt;1;no;1;1590;932062935;629.2556961429241
ülinenud;1;no;1;1590;932062935;629.2556961429241
hittmaine;1;no;1;1590;932062935;629.2556961429241
erksakas;1;no;1;1590;932062935;629.2556961429241
