lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
sporditähendus;2;no;1;1305;932062935;1531.9234660883144
gladiaator;3;no;1022;1305;932062935;1096.999200145057
sõjaväli;2;no;386;1305;932062935;1084.4558082226442
missivõistlus;2;no;696;1305;932062935;877.9642203842296
dopingutähendus;1;no;1;1305;932062935;766.4611971746234
kasespordiajastu;1;no;1;1305;932062935;766.4611971746234
kõnelemisharjumus;1;no;1;1305;932062935;766.4611971746234
šõutasand;1;no;1;1305;932062935;766.4611971746234
meelelahutustasand;1;no;1;1305;932062935;766.4611971746234
pustuma;1;no;1;1305;932062935;766.4611971746234
viiskus;1;no;1;1305;932062935;766.4611971746234
eluvahe;1;no;1;1305;932062935;766.4611971746234
poolelunaine;1;no;1;1305;932062935;766.4611971746234
tilline;1;no;1;1305;932062935;766.4611971746234
20;1;no;1;1305;932062935;766.4611971746234
kinglik;1;no;1;1305;932062935;766.4611971746234
play-off'is;1;no;1;1305;932062935;766.4611971746234
keelus;1;no;1;1305;932062935;766.4611971746234
äriseal;1;no;1;1305;932062935;766.4611971746234
äripalju;1;no;1;1305;932062935;766.4611971746234
Fresling;1;no;1;1305;932062935;766.4611971746234
femiinne;1;no;11;1305;932062935;758.3338371784995
kapitaliseerumine;1;no;13;1305;932062935;756.7290047190008
naastu;1;no;17;1305;932062935;753.5396313832103
resting;1;no;37;1305;932062935;737.9877078874839
rivistumine;1;no;71;1305;932062935;712.972745024586
mängutaktika;1;no;116;1305;932062935;682.3602956623668
utreeritult;1;no;142;1305;932062935;665.8422992684016
petukaup;1;no;299;1305;932062935;580.9260549294077
võitlusväli;1;no;360;1305;932062935;553.4997675630775
rahamaailm;1;no;416;1305;932062935;530.5067854264296
kain;1;no;426;1305;932062935;526.600436377691
MBA;1;no;427;1305;932062935;526.2129631983289
labasem;1;no;498;1305;932062935;500.087455381373
meelelahutusmaailm;1;no;561;1305;932062935;478.9861950456682
profiliiga;1;no;641;1305;932062935;454.6267782982045
ling;1;no;654;1305;932062935;450.90047716131
imiteerimine;1;no;815;1305;932062935;409.347894613406
iludusvõistlus;1;no;952;1305;932062935;379.5820834399928
maskuliinsus;1;no;975;1305;932062935;375.0041601009711
pesapall;1;no;1318;1305;932062935;317.8384582382216
Priske;1;no;1408;1305;932062935;305.61423092638654
kulminatsioon;2;no;3998;1305;932062935;289.93159404033764
kõnnak;1;no;1564;1305;932062935;286.51382309772083
lahterdama;1;no;1657;1305;932062935;276.22215147094056
imiteerima;2;no;4288;1305;932062935;273.824477455986
patustama;1;no;2284;1305;932062935;222.3701925781399
hoki;1;no;2368;1305;932062935;216.7099683507605
hullusti;1;no;2431;1305;932062935;212.65035713623
rooma;1;no;2913;1305;932062935;185.99345349840624
osavam;1;no;2982;1305;932062935;182.7146231616145
järjestama;1;no;3397;1305;932062935;165.1989229395132
sümbioos;1;no;3897;1305;932062935;148.09426669842478
kaasasündinud;1;no;4163;1305;932062935;140.36264974995206
spiraal;1;no;4231;1305;932062935;138.51400674420947
viljelema;1;no;4643;1305;932062935;128.27775085903454
nii-öelda;3;no;15927;1305;932062935;127.14855416298994
instinkt;1;no;4912;1305;932062935;122.3731746481214
positiivsem;1;no;4980;1305;932062935;120.96564973379598
võimsalt;1;no;5039;1305;932062935;119.77038962483616
maandamine;1;no;5046;1305;932062935;119.63014474342732
hukkamine;1;no;5324;1305;932062935;114.31415278743002
elukutse;2;no;11797;1305;932062935;112.2927125714408
konkureerima;2;no;11799;1305;932062935;112.27507182720056
kabe;1;no;5733;1305;932062935;107.29929202076887
show;2;no;12459;1305;932062935;106.74141495726872
sport;11;no;81784;1305;932062935;94.99244727130636
naabrimees;1;no;6809;1305;932062935;92.38479782484391
toredam;1;no;7210;1305;932062935;87.83480794838242
piltlikult;1;no;7480;1305;932062935;85.01559483391665
hukkama;1;no;7519;1305;932062935;84.62326451712406
ajaviide;1;no;7658;1305;932062935;83.25393418079396
areen;1;no;7896;1305;932062935;81.00945127656908
analoog;1;no;8411;1305;932062935;76.54412039978064
näiliselt;1;no;8664;1305;932062935;74.52603625503086
muistne;1;no;9072;1305;932062935;71.48660887541365
Põhja-Ameerika;1;no;9194;1305;932062935;70.62532978414359
edukus;1;no;9323;1305;932062935;69.73692299425834
modell;2;no;19700;1305;932062935;69.27959700234095
press;1;no;9844;1305;932062935;66.36528930028635
tähendus;8;no;87307;1305;932062935;64.76414915307535
üleüldine;1;no;10747;1305;932062935;61.23406802237322
ajastu;4;no;46189;1305;932062935;60.64867322570026
jalgpall;6;no;69803;1305;932062935;60.5962405725144
sponsor;1;no;11130;1305;932062935;59.289736594246
liigitama;1;no;11361;1305;932062935;58.175618068562976
analoogne;1;no;11373;1305;932062935;58.11888472063047
pistmine;1;no;11750;1305;932062935;56.39118319036853
kopeerima;1;no;13237;1305;932062935;50.47310026641277
võitlus;5;no;70719;1305;932062935;49.85347422546006
kõikuma;1;no;14857;1305;932062935;45.29442546042824
stimuleerima;1;no;15545;1305;932062935;43.40315607341994
Rooma;2;no;32042;1305;932062935;43.34864673126262
ehtne;1;no;15763;1305;932062935;42.836408403115
vabatahtlikult;1;no;16281;1305;932062935;41.547314205492846
äri;3;no;57793;1305;932062935;36.50239556321564
NBA;1;no;19015;1305;932062935;35.8527236079715
tollal;1;no;19698;1305;932062935;34.66574660739724
maailmasõda;2;no;40766;1305;932062935;34.27931430992109
kujund;1;no;21236;1305;932062935;32.26066870598082
realiseerima;1;no;21664;1305;932062935;31.64960799837531
peegeldama;1;no;22441;1305;932062935;30.5974675286762
elustiil;1;no;22769;1305;932062935;30.1740278974272
arust;2;no;47573;1305;932062935;29.468697059092595
treenima;2;no;48053;1305;932062935;29.17993608297353
sportlane;3;no;73289;1305;932062935;28.88136321363913
olümpiamängud;1;no;24836;1305;932062935;27.753600881965863
samamoodi;3;no;77924;1305;932062935;27.18377505728442
meedia;4;no;105170;1305;932062935;26.934725574027983
kirg;1;no;27348;1305;932062935;25.288364309623763
edukas;3;no;87699;1305;932062935;24.185713289935094
valdavalt;1;no;29969;1305;932062935;23.143428292537724
põhjendus;1;no;30674;1305;932062935;22.627194524991467
korvpall;1;no;30770;1305;932062935;22.5586749879868
peksma;1;no;31101;1305;932062935;22.32557453686306
populaarsus;1;no;31602;1305;932062935;21.981777548908767
ilusam;1;no;32410;1305;932062935;21.44907876856804
sisuliselt;2;no;66198;1305;932062935;21.292710642141984
teistmoodi;1;no;34506;1305;932062935;20.18046346130989
Ameerika;3;no;106208;1305;932062935;20.00750623068601
hirmus;1;no;35092;1305;932062935;19.85218978463812
kuskile;1;no;35991;1305;932062935;19.36883013899312
loomulik;2;no;74844;1305;932062935;18.863226065068137
maine;1;no;37480;1305;932062935;18.61801943336236
edu;3;no;119738;1305;932062935;17.76418628274666
kunagine;1;no;41064;1305;932062935;17.029132833386345
tajuma;1;no;41691;1305;932062935;16.77862839866714
näpp;1;no;42077;1305;932062935;16.628042682078206
sarnane;4;no;171830;1305;932062935;16.541999438080925
tegelikult;11;no;475760;1305;932062935;16.48318035434639
kahtlemata;1;no;42482;1305;932062935;16.472923422765287
loogiline;1;no;42734;1305;932062935;16.37785699305954
järgnema;2;no;86620;1305;932062935;16.32606882746932
praktiliselt;1;no;43084;1305;932062935;16.247626128112902
vaimne;2;no;87112;1305;932062935;16.234836942032082
selgelt;2;no;90806;1305;932062935;15.58111169707723
Ühendriik;1;no;44979;1305;932062935;15.576997971314077
las;1;no;46598;1305;932062935;15.046404108014418
tasand;2;no;97794;1305;932062935;14.478253897401157
näiteks;5;no;259375;1305;932062935;13.722464457865284
täpselt;5;no;264891;1305;932062935;13.437714469982954
osaline;1;no;54132;1305;932062935;12.987718233643047
omadus;2;no;109252;1305;932062935;12.97266562322138
kauem;1;no;55806;1305;932062935;12.604528551118536
määr;2;no;112695;1305;932062935;12.579582438748844
ilu;1;no;55992;1305;932062935;12.563343115827571
vägi;1;no;56127;1305;932062935;12.533618629770576
sõda;2;no;113932;1305;932062935;12.44410974973611
füüsiline;2;no;115432;1305;932062935;12.283697985538508
tõenäoliselt;2;no;119865;1305;932062935;11.832911916350772
siduma;1;no;61677;1305;932062935;11.422572079410212
olemus;1;no;63232;1305;932062935;11.145748905019332
algne;1;no;64350;1305;932062935;10.954870328032287
