lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Obinitsas;3;no;1;2002;932062935;1497.8944241635795
Päevakada;2;no;1;2002;932062935;998.9292588626972
Deckarty;2;no;1;2002;932062935;998.9292588626972
keemiarelvarünnak;2;no;101;2002;932062935;902.2333824529318
Kivisikk;2;no;123;2002;932062935;883.4201593213994
Nutov;2;no;184;2002;932062935;835.1355796362891
edendus;2;no;197;2002;932062935;825.5198512311479
laiapõhjaliselt;2;no;274;2002;932062935;772.8152810962581
üksikküsimus;2;no;284;2002;932062935;766.4602211823874
nädalakommentaar;2;no;387;2002;932062935;706.6106107604359
Marimaa;2;no;597;2002;932062935;609.565404272783
soome-ugri;14;no;10446;2002;932062935;572.9318533878036
keemiarünnak;2;no;884;2002;932062935;513.2332410780704
Päevakajaaeg;1;no;1;2002;932062935;499.9640935618148
vahetunne;1;no;1;2002;932062935;499.9640935618148
Mattis;1;no;1;2002;932062935;499.9640935618148
soorunza;1;no;1;2002;932062935;499.9640935618148
kestantne;1;no;1;2002;932062935;499.9640935618148
seitsmekümneprotsendiline;1;no;1;2002;932062935;499.9640935618148
südamekool;1;no;1;2002;932062935;499.9640935618148
droomik;1;no;1;2002;932062935;499.9640935618148
valitsuslaud;1;no;1;2002;932062935;499.9640935618148
2015.;1;no;1;2002;932062935;499.9640935618148
1993.;1;no;1;2002;932062935;499.9640935618148
valeuut;1;no;1;2002;932062935;499.9640935618148
tegeletama;1;no;1;2002;932062935;499.9640935618148
aprillikriisijärgne;1;no;1;2002;932062935;499.9640935618148
100.;1;no;1;2002;932062935;499.9640935618148
Soronsa;1;no;1;2002;932062935;499.9640935618148
Permi-Komi;1;no;1;2002;932062935;499.9640935618148
2019.;1;no;1;2002;932062935;499.9640935618148
niidu;1;no;1;2002;932062935;499.9640935618148
küllatama;1;no;1;2002;932062935;499.9640935618148
Soome-ugri;1;no;1;2002;932062935;499.9640935618148
Loode-rääkima;1;no;1;2002;932062935;499.9640935618148
lipulaevaüritus;1;no;1;2002;932062935;499.9640935618148
loode-sõna;1;no;1;2002;932062935;499.9640935618148
sotse;1;no;1;2002;932062935;499.9640935618148
julgeolekupiirkond;1;no;1;2002;932062935;499.9640935618148
kiusakain;1;no;1;2002;932062935;499.9640935618148
Nigaja;1;no;1;2002;932062935;499.9640935618148
luikistuma;1;no;1;2002;932062935;499.9640935618148
tervisetendus;1;no;1;2002;932062935;499.9640935618148
saju;1;no;1;2002;932062935;499.9640935618148
hollistlikumalt;1;no;1;2002;932062935;499.9640935618148
promic;1;no;1;2002;932062935;499.9640935618148
piiramisrõnk;1;no;1;2002;932062935;499.9640935618148
terviseetendus;1;no;1;2002;932062935;499.9640935618148
soojanev;1;no;1;2002;932062935;499.9640935618148
tuumalinn;1;no;10;2002;932062935;495.1876856649727
alkoteema;1;no;11;2002;932062935;494.6626012116589
mõeldud;1;no;15;2002;932062935;492.5733520902722
Deckard;1;no;20;2002;932062935;489.9864781873917
kultuuripealinn;7;no;5766;2002;932062935;486.6919594155488
kokkukäimine;1;no;34;2002;932062935;482.88568749757655
sildam;1;no;36;2002;932062935;481.888054657729
saim;1;no;50;2002;932062935;475.018400458624
liikumisvahetund;1;no;57;2002;932062935;471.6565023573567
usaldustase;1;no;61;2002;932062935;469.75669727659465
Kivisik;1;no;74;2002;932062935;463.686662438669
Al-Assad;1;no;80;2002;932062935;460.9377029832652
sattunud;1;no;82;2002;932062935;460.028612063808
USA-poolne;1;no;83;2002;932062935;459.57541000489937
tervisekomisjon;1;no;90;2002;932062935;456.42782705294127
õppimiskeskkond;1;no;93;2002;932062935;455.09202274824383
Silve;1;no;94;2002;932062935;454.6484904782196
viisavabastus;1;no;99;2002;932062935;452.44373422598255
õuesõppetund;1;no;99;2002;932062935;452.44373422598255
tavalisemalt;1;no;102;2002;932062935;451.1311146970001
riidevalik;1;no;109;2002;932062935;448.0977555246471
aprillisündmus;1;no;149;2002;932062935;431.5178602746209
kultuurimaailm;1;no;160;2002;932062935;427.1713191450835
ovaalkabinet;1;no;161;2002;932062935;426.7805170188133
edendav;4;no;3483;2002;932062935;422.0088584826948
valimisosalus;1;no;222;2002;932062935;404.2222918574207
jõukasutus;1;no;242;2002;932062935;397.3364209248302
tervisespetsialist;1;no;247;2002;932062935;395.6514539517787
terviseminister;2;no;1430;2002;932062935;394.597388715133
auvahtkond;1;no;265;2002;932062935;389.7021208274247
küberkaitsekeskus;1;no;266;2002;932062935;389.3768439914232
katastroofipiirkond;1;no;267;2002;932062935;389.0521097071536
Rahulik;1;no;333;2002;932062935;368.7547485796835
pulmakomme;1;no;343;2002;932062935;365.86269722709926
Grabbi;1;no;356;2002;932062935;362.170164094817
liikluskasvatus;1;no;368;2002;932062935;358.82721672501305
kaugenev;1;no;378;2002;932062935;356.08820925339865
valitsuspartner;1;no;478;2002;932062935;330.834853504891
osalusprotsent;1;no;552;2002;932062935;314.3383973358256
noarünnak;1;no;601;2002;932062935;304.29146376394624
rahvusteater;1;no;668;2002;932062935;291.5497599057887
uneprobleem;1;no;744;2002;932062935;278.32962282732035
Kaiv;1;no;745;2002;932062935;278.16366028827747
koostöövõime;1;no;768;2002;932062935;274.4004089080394
Fidesz;1;no;784;2002;932062935;271.8419907678978
Sildam;2;no;2659;2002;932062935;259.5509694490506
Karjatse;1;no;897;2002;932062935;255.04751947390025
töövisiit;1;no;899;2002;932062935;254.7689408247465
madalrõhuala;1;no;959;2002;932062935;246.6855840170129
nimekam;1;no;1086;2002;932062935;231.1612568878589
spordinädal;1;no;1120;2002;932062935;227.33121707760955
liitlassuhe;1;no;1247;2002;932062935;214.08191431304465
Ossinovski;4;no;7777;2002;932062935;213.93755944061348
vanemspetsialist;1;no;1257;2002;932062935;213.1039528716892
turbulents;1;no;1261;2002;932062935;212.71526552583933
lõunakaar;1;no;1354;2002;932062935;204.06173311820987
pidulikkus;1;no;1548;2002;932062935;188.09924455945367
Obinitsa;1;no;1694;2002;932062935;177.64157831708687
mõjusam;1;no;1735;2002;932062935;174.91074485402106
raadiouudis;1;no;1748;2002;932062935;174.06231713487784
võimupartei;1;no;1806;2002;932062935;170.37517968278607
kimbatus;1;no;1893;2002;932062935;165.12834413488972
Sharon;1;no;1965;2002;932062935;161.0244495891152
liikumisvõimalus;1;no;1988;2002;932062935;159.75613365792117
kõrgrõhkkond;1;no;2048;2002;932062935;156.53963513807523
hõimurahvas;1;no;2089;2002;932062935;154.41517590675468
edelatuul;1;no;2112;2002;932062935;153.24846249717947
Bashar;1;no;2115;2002;932062935;153.09758100989194
Marii;1;no;2194;2002;932062935;149.22859015741523
siin-seal;2;no;5410;2002;932062935;146.96540789401723
sotsiaaldemokraatlik;2;no;5428;2002;932062935;146.54947217622197
kius;1;no;2282;2002;932062935;145.14275979272372
rahulolematus;3;no;8720;2002;932062935;144.80114532429795
front;1;no;2402;2002;932062935;139.918763871025
setomaa;1;no;2415;2002;932062935;139.37531907609667
parlamendivalimine;2;no;5935;2002;932062935;135.72962341458475
jõuluturg;1;no;2505;2002;932062935;135.72575578497563
Mirjam;2;no;6137;2002;932062935;131.8511201133907
ülene;1;no;2639;2002;932062935;130.63280402068904
jess;1;no;2740;2002;932062935;127.03975198437104
Hanno;2;no;6568;2002;932062935;124.27413932517928
eripärane;1;no;2935;2002;932062935;120.63366238786118
motivaator;1;no;3109;2002;932062935;115.43942077541575
PL;1;no;3196;2002;932062935;113.00650495857847
Jevgeni;3;no;11555;2002;932062935;111.92622116228684
piirimaa;1;no;3338;2002;932062935;109.2484985899632
põhjendamatult;1;no;3348;2002;932062935;108.99324884188918
tegevusaasta;1;no;3369;2002;932062935;108.46108777838693
