lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
padu;2;no;257;367;932062935;4272.519104745057
stamitee;1;no;1;367;932062935;2722.874298648853
patusulane;1;no;1;367;932062935;2722.874298648853
orgama;1;no;1;367;932062935;2722.874298648853
meelelaga;1;no;1;367;932062935;2722.874298648853
naabraam;1;no;1;367;932062935;2722.874298648853
päevasus;1;no;1;367;932062935;2722.874298648853
36.;1;no;1;367;932062935;2722.874298648853
33.-st;1;no;1;367;932062935;2722.874298648853
kylev;1;no;1;367;932062935;2722.874298648853
pattuma;1;no;1;367;932062935;2722.874298648853
vabaksJeesus;1;no;1;367;932062935;2722.874298648853
pühitsetud;1;no;1;367;932062935;2722.874298648853
Evangeelse;1;no;1;367;932062935;2722.874298648853
Salmin;1;no;57;367;932062935;2568.7072023716723
emeriitõpetaja;1;no;246;367;932062935;2156.6021723053063
Raudsep;1;no;359;367;932062935;1967.8460405443868
hommikupalvus;1;no;406;367;932062935;1898.7246550801176
enesevalitsemine;1;no;446;367;932062935;1843.6117975507157
kangekaelsus;1;no;711;367;932062935;1546.266445803164
südamepõhi;1;no;805;367;932062935;1462.5912703234123
Luterlik;1;no;1385;367;932062935;1096.4799645087608
õnnistamine;1;no;1408;367;932062935;1085.7028871889572
võlglane;1;no;2003;367;932062935;865.6077027981565
patune;2;no;5185;367;932062935;830.5119892528505
vangistama;1;no;2857;367;932062935;670.5122422922661
jeesus;1;no;2997;367;932062935;646.6206133023841
orjus;1;no;3221;367;932062935;611.7444220077452
ori;3;no;11622;367;932062935;606.9728316468803
mürgitama;1;no;4163;367;932062935;498.642139880332
armuline;1;no;4208;367;932062935;494.2766493059224
viletsus;1;no;4222;367;932062935;492.934043835723
aamen;1;no;6076;367;932062935;362.52715026928695
ilmnemine;1;no;6240;367;932062935;354.2374220302858
kannatlikkus;1;no;6528;367;932062935;340.56188357523087
vaenulik;1;no;7007;367;932062935;320.0142265572511
igavesti;2;no;16067;367;932062935;298.85730325003533
patt;3;no;24591;367;932062935;298.55253453458977
tige;1;no;7586;367;932062935;298.2618353633196
andeks;2;no;17557;367;932062935;274.77293599962155
kiusatus;1;no;9682;367;932062935;239.36291882683892
õieti;2;no;23352;367;932062935;209.2028059773158
igavene;2;no;24419;367;932062935;200.3976764034541
evangeelium;1;no;12273;367;932062935;192.3968933157807
halvim;1;no;12354;367;932062935;191.22392368325515
kostma;2;no;27507;367;932062935;178.63788684399316
vilets;1;no;13471;367;932062935;176.39394455186175
vääriline;1;no;15126;367;932062935;158.21416910727564
nähtamatu;1;no;18062;367;932062935;133.75827454229528
kaheksas;1;no;18966;367;932062935;127.68142773659214
meelepärane;1;no;19378;367;932062935;125.09134476167318
koorem;1;no;19656;367;932062935;123.40224006282236
viimaks;1;no;28439;367;932062935;86.50054954959924
sugu;1;no;33395;367;932062935;74.011956383922
võlg;1;no;33976;367;932062935;72.78012215871368
vaenlane;1;no;34299;367;932062935;72.11287066248049
Johannes;1;no;34682;367;932062935;71.33735595880462
tunnus;1;no;35820;367;932062935;69.12844836021081
king;1;no;36195;367;932062935;68.43022000370267
taevas;2;no;75586;367;932062935;66.39339669180205
põgenema;1;no;38038;367;932062935;65.19396925201207
Kristus;1;no;38509;367;932062935;64.41543142283889
palve;1;no;39219;367;932062935;63.27635930451775
peatükk;1;no;41966;367;932062935;59.22442438911409
tahtmine;1;no;45207;367;932062935;55.06425408579584
leib;1;no;45399;367;932062935;54.83606297351108
jumal;2;no;91929;367;932062935;54.70855002045137
kuri;1;no;50360;367;932062935;49.53228510136088
valitsema;1;no;53352;367;932062935;46.80219105514463
vägi;1;no;56127;367;932062935;44.52602188065297
au;1;no;57334;367;932062935;43.603651195166606
tähele;1;no;57655;367;932062935;43.36474568715065
murdma;1;no;58575;367;932062935;42.69431155606681
vaba;4;no;244447;367;932062935;41.40392431451952
olemus;1;no;63232;367;932062935;39.5955768466077
rahulik;1;no;64845;367;932062935;38.62460516432551
tugevam;1;no;65733;367;932062935;38.11011304692718
ase;1;no;67001;367;932062935;37.39877130469276
poeg;2;no;146285;367;932062935;34.50886741827479
päästma;1;no;74373;367;932062935;33.737613192439795
