lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Aesma;6;no;465;1192;932062935;3358.8494119149946
10.;4;no;1;1192;932062935;3353.1071864232367
stuudioukse;2;no;1;1192;932062935;1677.053057342085
üheksateistkilone;2;no;1;1192;932062935;1677.053057342085
Ränk;2;no;147;1192;932062935;1450.1434504692063
raadiomaja;2;no;729;1192;932062935;942.0450091701848
plaadivõtmine;1;no;1;1192;932062935;839.0259928015086
surnaline;1;no;1;1192;932062935;839.0259928015086
19;1;no;1;1192;932062935;839.0259928015086
tiiteš;1;no;1;1192;932062935;839.0259928015086
voivas;1;no;1;1192;932062935;839.0259928015086
jõuakas;1;no;1;1192;932062935;839.0259928015086
spordis;1;no;1;1192;932062935;839.0259928015086
umbas;1;no;1;1192;932062935;839.0259928015086
kõnev;1;no;1;1192;932062935;839.0259928015086
kolleegimine;1;no;1;1192;932062935;839.0259928015086
manis;1;no;1;1192;932062935;839.0259928015086
liitšeil;1;no;1;1192;932062935;839.0259928015086
16.;1;no;1;1192;932062935;839.0259928015086
Tiitsei;1;no;1;1192;932062935;839.0259928015086
joobinud;1;no;1;1192;932062935;839.0259928015086
spordiiidne;1;no;1;1192;932062935;839.0259928015086
telefonisild;1;no;13;1192;932062935;828.3724039866872
hilinenud;1;no;37;1192;932062935;807.8567728778775
higilaik;1;no;42;1192;932062935;803.7099321356114
Talon;1;no;82;1192;932062935;772.007365977403
kila;1;no;84;1192;932062935;770.4877605683594
VII;1;no;117;1192;932062935;746.2508008489161
loetud;1;no;187;1192;932062935;699.5710704909233
vägisõna;1;no;224;1192;932062935;677.1811738646085
plaadimasin;1;no;247;1192;932062935;663.9713896058181
paiskuv;1;no;253;1192;932062935;660.6096876911135
sangpomm;2;no;1472;1192;932062935;650.896457431689
sinupoolne;1;no;361;1192;932062935;605.4338379010643
Vaheoja;1;no;381;1192;932062935;596.2121346336415
telefoniühendus;1;no;388;1192;932062935;593.0505543545653
haigelt;1;no;564;1192;932062935;523.2828359487861
Romney;1;no;651;1192;932062935;494.5249099554367
spordireporter;1;no;651;1192;932062935;494.5249099554367
Morna;1;no;748;1192;932062935;465.9730531967628
jooksutoss;1;no;751;1192;932062935;465.14247275290654
tuletõrje;3;no;5006;1192;932062935;395.20093774216514
spordiuudis;1;no;1166;1192;932062935;373.1365929614807
halo;1;no;1255;1192;932062935;357.9522302976912
CD-plaat;1;no;1418;1192;932062935;333.12471922572763
skepsis;1;no;1475;1192;932062935;325.236222120077
ahhaa;2;no;3891;1192;932062935;324.4403129137955
Läte;1;no;1714;1192;932062935;295.8599529246134
seljakott;7;no;17819;1192;932062935;291.9544363463388
kompaktsem;1;no;2293;1192;932062935;242.74380722578505
kilone;1;no;2543;1192;932062935;225.28054024571628
kilone;1;no;2543;1192;932062935;225.28054024571628
helehall;1;no;2601;1192;932062935;221.58225590302555
murdumine;1;no;2702;1192;932062935;215.42391240526612
Madis;8;no;30753;1192;932062935;197.4554387146688
haakima;1;no;3099;1192;932062935;194.2078474110116
korrus;23;no;94385;1192;932062935;188.68990855857703
kihla;1;no;3259;1192;932062935;186.79367681331763
katkenud;1;no;3685;1192;932062935;169.558887631811
Teppan;1;no;4175;1192;932062935;153.290465645038
lahjem;1;no;4191;1192;932062935;152.8117193400562
räigelt;1;no;4212;1192;932062935;152.18788441682713
kaenal;1;no;4395;1192;932062935;146.95979096493713
kilogramm;2;no;10169;1192;932062935;140.95911868950492
raadiosaade;1;no;5047;1192;932062935;130.93423900958896
madis;1;no;5545;1192;932062935;120.8671373492937
kurnav;1;no;5944;1192;932062935;113.85353257891094
ränk;2;no;12997;1192;932062935;112.34036741282976
Madison;1;no;6385;1192;932062935;106.99157057129568
