EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,3,0,0,4,2,1,0,13,lauljatar; emilio; gloria; stefan; kuuba; crossover
1,0,3,0,0,4,2,0,0,13,lauljatar; emilio; gloria; stefan; kuuba; crossover
1,0,3,0,0,4,2,0,0,13,lauljatar; emilio; gloria; stefan; kuuba; crossover
1,0,1,0,0,4,2,0,0,13,kuuba; lauljatar; emilio; gloria; stefan; crossover
1,0,2,0,0,4,1,0,0,13,kuuba; emilio; gloria; stefan; crossover
1,0,2,0,0,3,1,0,0,13,lauljatar; kuuba; emilio; gloria; stefan; crossover
0,0,1,0,0,4,1,0,0,13,grammy; emilio; gloria; stefan
0,1,1,1,1,3,1,0,0,13,kuuba; emilio; gloria; stefan; crossover
0,2,2,1,1,3,1,0,0,13,kuuba; gloria; stefan; crossover
0,0,1,0,1,3,0,0,0,13,kuuba; gloria; stefan; crossover
0,0,0,0,1,3,0,0,0,13,gloria; stefan; kuuba; crossover
