word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;149143;6406;932062911;0.9757149864936938
,;PUNCT;O;605;no;1;6406;932062911;94342.49094315381
mina;PRON;O;10;yes;1;6406;932062911;1560.3624326392996
olen;AUX;O;11;yes;1162614;6406;932062911;1.3763225966982673
alles;ADV;O;4;yes;353389;6406;932062911;1.6451908289132915
Andrus;PROPN;O;1;no;1;6406;932062911;156.93527869874427
Russak;PROPN;O;1;no;421;6406;932062911;108.2214927264728
te;PRON;O;15;yes;1;6406;932062911;2340.0441848284972
kuulete;VERB;O;1;no;2797;6406;932062911;39.26736863282879
saadet;NOUN;O;1;no;16311;6406;932062911;8.49213905540141
kunst;NOUN;O;2;no;24785;6406;932062911;11.35156507031081
r;NOUN;O;1;yes;1;6406;932062911;156.93527869874427
räägime;VERB;O;4;no;1;6406;932062911;624.7443300122627
kõigepealt;ADV;O;2;yes;78869;6406;932062911;3.658208329594229
Kelly;PROPN;O;1;no;12348;6406;932062911;11.026339932468007
kaetsija;NOUN;O;1;no;1;6406;932062911;156.93527869874427
Daniela;PROPN;O;1;no;636;6406;932062911;93.38304410749923
Moska;PROPN;O;1;no;27;6406;932062911;152.68079528648005
näitusest;NOUN;O;5;no;2009;6406;932062911;247.6737867584612
salajased;ADJ;O;3;no;1783;6406;932062911;161.1113084523808
aiad;NOUN;O;2;no;3685;6406;932062911;63.228272752355664
süürel;ADJ;O;1;no;1;6406;932062911;156.93527869874427
soomlane;NOUN;O;1;no;9479;6406;932062911;14.064893203798894
kirjutab;VERB;O;3;no;123893;6406;932062911;3.504322993481082
Londoni;PROPN;O;2;no;23481;6406;932062911;11.957897872780084
Tallinna;PROPN;O;5;no;457387;6406;932062911;1.589338622826789
linnagaleriis;NOUN;O;2;no;938;6406;932062911;156.10646643721032
ning;CCONJ;O;1;yes;5765046;6406;932062911;0.025395602685890212
veel;ADV;O;16;yes;3;6406;932062911;2490.641898676426
rühmituse;NOUN;O;2;no;3198;6406;932062911;70.68389013493486
Infotankistid;PROPN;O;6;no;1;6406;932062911;936.6170308879418
väljapanekust;NOUN;O;1;no;424;6406;932062911;107.98207575286057
Eesti;PROPN;O;6;no;1;6406;932062911;936.6170308879418
tervishoiu;NOUN;O;3;no;11964;6406;932062911;33.919448217690224
muuseumis;NOUN;O;3;no;14551;6406;932062911;28.251989973570932
ja;CCONJ;O;178;yes;1;6406;932062911;27757.669306196334
seejärel;ADV;O;1;yes;213239;6406;932062911;0.683708088249516
ka;ADV;O;75;yes;3;6406;932062911;11671.208230800525
kokkuvõtlikult;ADV;O;2;no;3336;6406;932062911;68.39845595975407
Elkeni;PROPN;O;2;no;237;6406;932062911;249.71189343589847
kunstihoones;NOUN;O;2;no;966;6406;932062911;153.80360227242926
.;PUNCT;O;188;no;1;6406;932062911;29317.032810574732
tee;NOUN;O;1;yes;1;6406;932062911;156.93527869874427
näitas;VERB;O;3;no;75323;6406;932062911;5.73637108702247
salajase;ADJ;O;1;no;2920;6406;932062911;38.01352453593057
täied;NOUN;O;1;no;113;6406;932062911;140.11643360410733
seatud;ADJ;O;1;no;36651;6406;932062911;3.8961829249523094
ühe;DET;O;4;yes;2;6406;932062911;624.0754839177921
mänguga;NOUN;O;1;no;22517;6406;932062911;6.244620031811839
mis;PRON;O;59;yes;1;6406;932062911;9201.243604093434
mäng;NOUN;O;5;no;140428;6406;932062911;5.152970176030889
see;PRON;O;50;yes;1;6406;932062911;7797.816450152879
on;AUX;O;191;yes;1;6406;932062911;29784.84186188825
kuidas;ADV;O;11;yes;2;6406;932062911;1714.461327844879
seal;ADV;O;24;yes;1;6406;932062911;3743.4713387690526
näitusel;NOUN;O;4;no;17725;6406;932062911;31.244240638128517
siis;ADV;O;117;yes;1;6406;932062911;18245.551929488127
avaldub;VERB;O;1;no;8787;6406;932062911;15.066317537210006
?;PUNCT;O;20;no;1;6406;932062911;3119.725937017695
arvutiajastu;NOUN;O;1;no;74;6406;932062911;145.54804314940762
lapsele;NOUN;O;1;no;65488;6406;932062911;2.204612304831104
need;PRON;O;11;yes;1283582;6406;932062911;1.2467086074982663
võib-olla;ADV;O;34;yes;1;6406;932062911;5302.834843147448
tundmatud;ADJ;O;1;no;3533;6406;932062911;32.794720007304875
mängud;NOUN;O;1;no;45453;6406;932062911;3.156845734201243
nagu;SCONJ;O;66;yes;1;6406;932062911;10292.79805715831
rohkem;ADV;O;12;yes;2;6406;932062911;1870.2307341201772
seotud;VERB;O;5;no;459660;6406;932062911;1.5814953120522754
õues;NOUN;O;1;no;47956;6406;932062911;2.9952196765869243
olemise;NOUN;O;1;no;21987;6406;932062911;6.389025962792194
loodusega;NOUN;O;1;no;7904;6406;932062911;16.571915507635822
aga;CCONJ;O;64;yes;1;6406;932062911;9980.925356282632
meie;PRON;O;8;yes;3;6406;932062911;1245.819345168074
Real;PROPN;O;1;no;12884;6406;932062911;10.598568414498343
