word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
1000;NUM;O;1;no;1;378;932062911;2643.6662851519095
952.;ADJ;O;1;no;1;378;932062911;2643.6662851519095
aastal;NOUN;O;1;no;1128701;378;932062911;2.1836355899320385
,;PUNCT;O;30;no;1;378;932062911;79281.01963499104
detsembrikuu;NOUN;O;1;no;2420;378;932062911;735.8772866827011
algul;ADP;O;1;yes;80524;378;932062911;30.282668614017773
ma;PRON;O;6;yes;2;378;932062911;15840.026693730248
sõitsin;VERB;O;1;no;20433;378;932062911;115.4551694985363
Kanadasse;PROPN;O;1;no;2540;378;932062911;710.4442007434574
ja;CCONJ;O;11;yes;1;378;932062911;29070.339854061956
Ameerikasse;PROPN;O;1;no;4379;378;932062911;464.44694801627753
reisisin;VERB;O;1;no;500;378;932062911;1722.4850534072639
rändasin;VERB;O;1;no;246;378;932062911;2093.866920606583
seal;ADV;O;4;yes;1;378;932062911;10571.668355824924
ringi;ADV;O;1;yes;1;378;932062911;2643.6662851519095
möödanuid;NOUN;O;1;no;1;378;932062911;2643.6662851519095
mõlemaid;DET;O;1;yes;6026;378;932062911;354.51058596161585
suurimaid;ADJ;O;1;no;12729;378;932062911;180.56479029535717
riiki;NOUN;O;1;no;67513;378;932062911;36.03922408463394
.;PUNCT;O;34;no;1;378;932062911;89851.68906255506
rääkisin;VERB;O;1;no;19860;378;932062911;118.63695152785394
rahvahulkadele;NOUN;O;1;no;135;378;932062911;2311.6790343923753
rahvakoosolekutel;NOUN;O;1;no;102;378;932062911;2385.4515363586006
olin;AUX;O;1;yes;257637;378;932062911;9.539837952637987
kogusummas;NOUN;O;1;no;3214;378;932062911;594.9516475478287
ühe;DET;O;1;yes;2;378;932062911;2640.8359979688744
terve;ADJ;O;1;no;1;378;932062911;2643.6662851519095
aasta;NOUN;O;1;no;2;378;932062911;2640.8359979688744
jõudis;VERB;O;1;no;116422;378;932062911;21.019357136421597
kohale;ADV;O;1;yes;1;378;932062911;2643.6662851519095
Oktoobri;PROPN;O;1;no;400;378;932062911;1851.7946407535678
kuu;NOUN;O;1;no;240549;378;932062911;10.214908490134995
1953;NUM;O;1;no;1;378;932062911;2643.6662851519095
hakati;VERB;O;1;yes;34587;378;932062911;69.447410983708
juba;ADV;O;1;yes;1;378;932062911;2643.6662851519095
varakult;ADV;O;1;no;27275;378;932062911;87.4499754731446
seletama;VERB;O;1;no;5338;378;932062911;393.41024081415264
et;SCONJ;O;2;yes;1;378;932062911;5286.333642042914
minul;PRON;O;1;yes;1;378;932062911;2643.6662851519095
tulevad;VERB;O;1;yes;141880;378;932062911;17.27239918993146
varsti;ADV;O;1;no;1;378;932062911;2643.6662851519095
üks;DET;O;1;yes;2;378;932062911;2640.8359979688744
tähtsam;ADJ;O;1;no;34798;378;932062911;69.0372968522534
sünnipäev;NOUN;O;1;no;1;378;932062911;2643.6662851519095
75;NUM;O;1;no;1;378;932062911;2643.6662851519095
aastat;NOUN;O;1;no;581405;378;932062911;4.235874919940292
tuli;VERB;O;1;yes;1;378;932062911;2643.6662851519095
mul;PRON;O;2;yes;1;378;932062911;5286.333642042914
siis;ADV;O;2;yes;1;378;932062911;5286.333642042914
pidada;VERB;O;1;yes;1;378;932062911;2643.6662851519095
lahkumise;NOUN;O;1;no;11589;378;932062911;197.0045975545212
jumalateenistusi;NOUN;O;2;no;1481;378;932062911;2044.0751188363001
Ameerikas;PROPN;O;1;no;1;378;932062911;2643.6662851519095
Kanadas;PROPN;O;1;no;10880;378;932062911;208.82948036445626
mõlemates;DET;O;1;yes;121;378;932062911;2342.4117723356003
kohtades;NOUN;O;1;no;35300;378;932062911;68.08077601862156
malepetasin;VERB;O;1;no;1;378;932062911;2643.6662851519095
jutluse;NOUN;O;1;no;1660;378;932062911;951.6385382732699
järgmise;ADJ;O;1;yes;110338;378;932062911;22.168648917808255
pildi;NOUN;O;1;no;89399;378;932062911;27.307405451065662
sõnadega;NOUN;O;1;no;22386;378;932062911;105.78524336053485
kui;SCONJ;O;4;yes;1;378;932062911;10571.668355824924
nüüd;ADV;O;1;yes;1116542;378;932062911;2.2073952690326153
astu;VERB;O;1;no;7090;378;932062911;307.4903534294156
üle;ADP;O;1;yes;2;378;932062911;2640.8359979688744
pikkade;ADJ;O;1;no;16358;378;932062911;142.66616451505618
