word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Aa;NOUN;O;1;yes;809;928;932062911;577.4117600305646
nüüd;ADV;O;8;yes;1116542;928;932062911;7.19118002327952
oma;PRON;O;1;yes;1;928;932062911;1077.430243891077
kõrvu;NOUN;O;1;no;8155;928;932062911;110.63092768374125
kikki;NOUN;O;1;no;432;928;932062911;736.9969461507104
ja;CCONJ;O;33;yes;1;928;932062911;35523.23234405659
tule;VERB;O;1;yes;184375;928;932062911;5.425104601907605
,;PUNCT;O;87;no;1;928;932062911;93650.52338808589
kuula;VERB;O;1;no;24591;928;932062911;39.38830552077576
muu;PRON;O;1;yes;1;928;932062911;1077.430243891077
uudistasime;VERB;O;2;no;562;928;932062911;1345.1162744363826
.;PUNCT;O;44;no;1;928;932062911;47363.976815988484
Peri;PROPN;O;1;no;892;928;932062911;551.1378986447952
Muhu;PROPN;O;4;no;20669;928;932062911;186.02994801142233
saare;NOUN;O;1;no;37519;928;932062911;26.145186209582025
pealt;ADP;O;1;yes;173407;928;932062911;5.766408187462029
ma;PRON;O;11;yes;2;928;932062911;11829.065727992416
olen;AUX;O;3;yes;1162614;928;932062911;2.5904143974589617
metsavahi;NOUN;O;1;no;730;928;932062911;604.8568878536561
Reena;PROPN;O;1;no;828;928;932062911;571.1785604261552
ja.;CCONJ;O;1;no;1;928;932062911;1077.430243891077
10.;ADJ;O;1;no;1;928;932062911;1077.430243891077
märtsi;NOUN;O;1;no;33696;928;932062911;29.031661469146165
keskKomingu;NOUN;O;1;no;1;928;932062911;1077.430243891077
mul;PRON;O;3;yes;1;928;932062911;3230.2928751514214
oli;AUX;O;8;yes;1;928;932062911;8612.44945330228
veel;ADV;O;3;yes;3;928;932062911;3223.3836226569624
põrm;NOUN;O;1;no;860;928;932062911;560.9793013368426
aega;NOUN;O;1;no;1;928;932062911;1077.430243891077
tagasi;ADV;O;4;yes;2;928;932062911;4302.113447607805
niuke;ADJ;O;1;no;343;928;932062911;788.439684890535
mõte;NOUN;O;2;no;1;928;932062911;2153.861559521249
et;SCONJ;O;22;yes;1;928;932062911;23682.487872124693
lähen;VERB;O;1;yes;63868;928;932062911;15.514031230883171
täna;ADV;O;4;no;603123;928;932062911;6.652447528474503
ühiku;NOUN;O;1;no;2723;928;932062911;275.0459360737521
mitte;ADV;O;5;yes;1;928;932062911;5383.1555064117665
sinna;ADV;O;1;yes;1;928;932062911;1077.430243891077
Asseni;PROPN;O;1;no;74;928;932062911;999.2518248835914
rangest;ADJ;O;1;no;460;928;932062911;722.172964900182
oleks;AUX;O;1;yes;1;928;932062911;1077.430243891077
aga;CCONJ;O;12;yes;1;928;932062911;12918.174715822972
lihtsalt;ADV;O;2;no;1;928;932062911;2153.861559521249
niisama;ADV;O;1;yes;86318;928;932062911;11.522171632012707
tunnustama;VERB;O;1;no;2223;928;932062911;318.6339632910249
läinud;VERB;O;1;yes;5;928;932062911;1072.8310639161004
nüüdseks;ADJ;O;1;no;57803;928;932062911;17.116014692753005
asi;NOUN;O;3;no;431981;928;932062911;6.962290426636973
nõuke;NOUN;O;1;no;428;928;932062911;739.1644839614689
maale;NOUN;O;1;no;31244;928;932062911;31.244040097297418
nõmmküla;NOUN;O;1;no;96;928;932062911;977.8683668167542
külavahele;NOUN;O;1;no;78;928;932062911;995.2946383994573
jõudu;NOUN;O;1;no;1;928;932062911;1077.430243891077
pean;AUX;O;1;yes;155345;928;932062911;6.432871088298951
ütlema;VERB;O;1;no;1;928;932062911;1077.430243891077
Mapsasid;PROPN;O;1;no;1;928;932062911;1077.430243891077
edasi;ADV;O;1;yes;1;928;932062911;1077.430243891077
ega;CCONJ;O;1;yes;706448;928;932062911;1.4211740653636893
enam;ADV;O;1;yes;4;928;932062911;1073.9771739171579
kõik;DET;O;1;yes;1;928;932062911;1077.430243891077
silla;NOUN;O;1;no;20475;928;932062911;46.96161280713901
roolid;NOUN;O;1;no;256;928;932062911;846.1758973001457
Anzori;PROPN;O;1;no;494;928;932062911;704.9550142633561
tasast;ADJ;O;1;no;685;928;932062911;621.6889849651917
panetega;NOUN;O;1;no;1;928;932062911;1077.430243891077
poisse;NOUN;O;1;no;7459;928;932062911;119.80725331549695
täis;ADV;O;1;no;213770;928;932062911;4.682349979008713
lapilised;ADJ;O;1;no;55;928;932062911;1018.4864496083251
riided;NOUN;O;1;no;37766;928;932062911;25.978308063546166
selgas;VERB;O;1;no;302;928;932062911;814.6344816001429
karjuvad;VERB;O;1;no;2358;928;932062911;305.55956738799523
ühe;DET;O;1;yes;2;928;932062911;1076.276756014401
teisele;DET;O;1;yes;1;928;932062911;1077.430243891077
sorry;NOUN;O;1;no;5378;928;932062911;159.3185700275577
võõramaa;ADV;O;1;no;411;928;932062911;748.5205581441659
keeli;NOUN;O;1;no;8458;928;932062911;107.06107182591677
maksa;VERB;O;1;no;1;928;932062911;1077.430243891077
märki;NOUN;O;1;no;11672;928;932062911;79.76080465982753
aru;NOUN;O;1;no;1;928;932062911;1077.430243891077
vaala;NOUN;O;1;no;1162;928;932062911;480.07640767792014
sihuke;DET;O;3;yes;5667;928;932062911;456.74158802868624
tunne;NOUN;O;1;no;173963;928;932062911;5.748076492450945
keskele;ADV;O;1;yes;15708;928;932062911;60.41504801642803
lahinguvälja;NOUN;O;1;no;453;928;932062911;725.8227707784229
