word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;149143;457;932062911;13.596243057958885
hommikust;NOUN;O;1;no;14286;457;932062911;134.08125884415506
,;PUNCT;O;26;no;1;457;932062911;56832.80370621451
mina;PRON;O;1;yes;1;457;932062911;2186.837573566813
olen;AUX;O;2;yes;1162614;457;932062911;3.5065066452413696
Ants;PROPN;O;1;no;19897;457;932062911;97.96201783032903
Tooming;PROPN;O;1;no;2378;457;932062911;616.4405593306341
Kolga-Jaani;PROPN;O;1;no;1815;457;932062911;742.7776859808606
kiriku;NOUN;O;1;no;1;457;932062911;2186.837573566813
õpetaja;NOUN;O;1;no;145546;457;932062911;13.930120263238377
.;PUNCT;O;35;no;1;457;932062911;76505.35151396766
me;PRON;O;4;yes;1;457;932062911;8744.353509484536
kuuleme;VERB;O;1;no;7085;457;932062911;254.51428471102176
tänase;ADJ;O;1;no;39179;457;932062911;50.87018104715582
hommiku;NOUN;O;1;no;6064;457;932062911;291.657902199277
mõtiskluse;NOUN;O;1;no;484;457;932062911;1440.9367101038542
aluseks;NOUN;O;1;no;58415;457;932062911;34.3817694118478
apostel;NOUN;O;1;no;2614;457;932062911;575.4147863386361
Pauluse;PROPN;O;1;no;7892;457;932062911;231.23781560224495
esimest;ADJ;O;1;no;171652;457;932062911;11.82297483243671
kirja;NOUN;O;1;no;148395;457;932062911;13.66434852798621
korintlastele;NOUN;O;1;no;429;457;932062911;1499.1643779178896
13.;ADJ;O;1;no;1;457;932062911;2186.837573566813
peatüki;NOUN;O;1;no;8600;457;932062911;214.06248063278514
kaheteistkümnendat;ADJ;O;1;no;293;457;932062911;1665.5936719289243
salmi;NOUN;O;1;no;2181;457;932062911;655.44998305896
praegu;ADV;O;2;yes;1;457;932062911;4372.676218872721
näeme;VERB;O;1;no;54038;457;932062911;37.1194232682625
aimamisi;NOUN;O;2;no;198;457;932062911;3610.4025377060216
nagu;SCONJ;O;2;yes;1;457;932062911;4372.676218872721
peeglist;NOUN;O;1;no;4422;457;932062911;381.1044184939027
siis;ADV;O;5;yes;1;457;932062911;10930.192154790442
aga;ADV;O;6;yes;1;457;932062911;13116.03080009635
valgest;ADJ;O;1;no;5537;457;932062911;315.417713562011
valgesse;ADJ;O;1;no;2438;457;932062911;605.4655613746277
ma;PRON;O;1;yes;2;457;932062911;2184.4963634108226
tunnetan;VERB;O;2;no;1589;457;932062911;1618.357869547768
poolikult;NOUN;O;1;no;1191;457;932062911;961.0911771405472
täiesti;ADV;O;2;yes;1;457;932062911;4372.676218872721
minagi;PRON;O;1;no;15500;457;932062911;124.17534203270962
tunnetatud;VERB;O;1;no;949;457;932062911;1084.7361990629495
aamen;INTJ;O;2;no;5982;457;932062911;590.0990566850012
inimese;NOUN;O;1;no;1;457;932062911;2186.837573566813
omapäraks;NOUN;O;1;no;604;457;932062911;1328.3681401747137
on;AUX;O;7;yes;1;457;932062911;15301.869445402257
see;PRON;O;5;yes;1;457;932062911;10930.192154790442
ta;PRON;O;7;yes;1;457;932062911;15301.869445402257
tahab;VERB;O;1;no;150780;457;932062911;13.449537189890009
õppida;VERB;O;1;no;2;457;932062911;2184.4963634108226
ennast;PRON;O;1;yes;2;457;932062911;2184.4963634108226
tundma;VERB;O;2;no;54833;457;932062911;73.16376578205299
eriti;ADV;O;1;no;3;457;932062911;2182.1601608540614
hoolsalt;ADV;O;1;no;2196;457;932062911;652.3069037713567
teeb;VERB;O;1;yes;1;457;932062911;2186.837573566813
seda;PRON;O;1;yes;2;457;932062911;2184.4963634108226
kasvades;VERB;O;1;no;7840;457;932062911;232.6085725762104
ja;CCONJ;O;9;yes;1;457;932062911;19673.546736014072
arenedes;VERB;O;1;no;2443;457;932062911;604.5685920775499
teel;NOUN;O;1;yes;159929;457;932062911;12.684592500830083
lapsest;NOUN;O;1;no;13493;457;932062911;141.4522102860607
täiskasvanu;ADJ;O;1;no;12422;457;932062911;152.7967215577263
poole;ADP;O;2;yes;1;457;932062911;4372.676218872721
iga;DET;O;2;yes;2;457;932062911;4367.994868005046
päev;NOUN;O;1;no;1;457;932062911;2186.837573566813
kogemus;NOUN;O;1;no;84137;457;932062911;23.985888200169445
rikastab;VERB;O;1;no;3567;457;932062911;453.52933991823147
last;NOUN;O;1;no;100092;457;932062911;20.1977328319692
uute;ADJ;O;1;no;137907;457;932062911;14.69656298086959
õppimistega;NOUN;O;1;no;21;457;932062911;2140.9468448787707
enesest;PRON;O;2;yes;6810;457;932062911;526.9890013222412
väga;ADV;O;1;yes;2;457;932062911;2184.4963634108226
intensiivselt;ADV;O;1;no;7923;457;932062911;230.4282931453503
jälgib;VERB;O;1;no;16898;457;932062911;114.43913812651756
enesearengut;NOUN;O;1;no;441;457;932062911;1486.0623034310677
muutusi;NOUN;O;1;no;29622;457;932062911;66.78185608964712
nooruk;NOUN;O;1;no;3219;457;932062911;491.55049586682276
teismelises;ADJ;O;1;no;42;457;932062911;2094.7897812695046
eas;NOUN;O;1;yes;19391;457;932062911;100.40105869927781
paljudega;PRON;O;1;no;1210;457;932062911;952.5663423787402
võib;AUX;O;3;yes;1;457;932062911;6558.514864178628
juhtuda;VERB;O;1;no;39909;457;932062911;49.96091890955308
et;SCONJ;O;6;yes;1;457;932062911;13116.03080009635
nad;PRON;O;2;yes;1174316;457;932062911;3.471592194362821
enamuse;NOUN;O;1;no;18063;457;932062911;107.42038822597436
oma;PRON;O;3;yes;1;457;932062911;6558.514864178628
vabast;ADJ;O;1;no;4993;457;932062911;344.37727715739135
ajast;NOUN;O;1;no;83984;457;932062911;24.029105475780447
