word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
jäid;VERB;O;1;no;78191;69;932062911;170.7351775365574
üksi;ADV;O;1;yes;85043;69;932062911;157.128005911786
kaardilauda;NOUN;O;1;no;29;69;932062911;14056.405713637809
,;PUNCT;O;8;no;1;69;932062911;115818.76830852755
jääkjadusid;NOUN;O;1;no;1;69;932062911;14478.220100794235
.;PUNCT;O;6;no;1;69;932062911;86864.32596346088
kui;SCONJ;O;1;yes;1;69;932062911;14478.220100794235
vaikselt;ADV;O;1;no;73598;69;932062911;181.2569272815139
mängusõbrad;NOUN;O;1;no;82;69;932062911;13321.747641893377
su;PRON;O;4;yes;217135;69;932062911;247.7841626486386
ümbert;ADP;O;1;yes;1;69;932062911;14478.220100794235
kadusid;VERB;O;1;no;10013;69;932062911;1234.263366341082
käi;VERB;O;1;no;1;69;932062911;14478.220100794235
välja;ADV;O;1;yes;1;69;932062911;14478.220100794235
viimsed;ADJ;O;1;no;572;69;932062911;8981.732143347683
kaardid;NOUN;O;1;no;17145;69;932062911;747.3055916138578
ja;CCONJ;O;2;yes;1;69;932062911;28955.441273327568
tee;VERB;O;1;yes;1;69;932062911;14478.220100794235
nüüd;ADV;O;1;yes;1116542;69;932062911;12.088951897599165
eluga;NOUN;O;2;no;25551;69;932062911;1020.1708319983898
suvastas;NOUN;O;1;no;1;69;932062911;14478.220100794235
istub;VERB;O;1;no;29685;69;932062911;441.2275022138809
saatus;NOUN;O;1;no;18291;69;932062911;702.7543038219724
sa;PRON;O;1;yes;1;69;932062911;14478.220100794235
mängid;VERB;O;1;no;6068;69;932062911;1929.8526834833733
sublaan;NOUN;O;1;no;1;69;932062911;14478.220100794235
võib-olla;ADV;O;1;yes;1;69;932062911;14478.220100794235
õige;ADJ;O;1;no;1;69;932062911;14478.220100794235
mõte;NOUN;O;1;no;1;69;932062911;14478.220100794235
arukas;ADJ;O;1;no;5576;69;932062911;2075.746712668153
kuid;CCONJ;O;1;yes;1;69;932062911;14478.220100794235
tea;VERB;O;1;no;1;69;932062911;14478.220100794235
et;SCONJ;O;1;yes;1;69;932062911;14478.220100794235
elul;NOUN;O;1;no;3990;69;932062911;2744.599253933791
varuks;NOUN;O;1;no;6822;69;932062911;1742.195072235181
üks;DET;O;1;yes;2;69;932062911;14462.719838520366
trump;NOUN;O;1;no;3673;69;932062911;2933.5299982714573
on;AUX;O;4;yes;1;69;932062911;57909.883618394226
varrukas;ADJ;O;1;no;946;69;932062911;7193.097799984073
saatusel;NOUN;O;1;no;509;69;932062911;9374.393088759316
ikka;ADV;O;1;yes;1;69;932062911;14478.220100794235
kõik;DET;O;1;yes;1;69;932062911;14478.220100794235
lehed;NOUN;O;1;no;27837;69;932062911;469.57004596004805
märgitud;VERB;O;1;no;49501;69;932062911;267.86178379023863
ahne;ADJ;O;1;no;1308;69;932062911;6030.674463207423
laul;NOUN;O;1;no;35410;69;932062911;371.7205109250102
lauldud;VERB;O;1;no;2699;69;932062911;3720.4230619142204
mäng;NOUN;O;1;no;140428;69;932062911;95.56511163871707
mängitud;VERB;O;1;no;18987;69;932062911;678.1990826428683
