word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;149143;3058;932062911;2.037160550897751
õhtust;NOUN;O;1;no;10221;3058;932062911;27.4119316169423
,;PUNCT;O;230;no;1;3058;932062911;75132.94791717653
kell;NOUN;O;1;no;675076;3058;932062911;0.4522534783376363
sai;VERB;O;3;yes;1;3058;932062911;980.9808715945868
kuus;NOUN;O;1;no;154867;3058;932062911;1.9623160250356162
.;PUNCT;O;173;no;1;3058;932062911;56513.29099383656
Eesti;PROPN;O;8;no;1;3058;932062911;2614.2841104840563
raadio;NOUN;O;2;no;31472;3058;932062911;18.840906908415022
uudistetoimetus;NOUN;O;1;no;147;3058;932062911;283.32638877603625
teeb;VERB;O;3;yes;1;3058;932062911;980.9808715945868
kokkuvõtte;NOUN;O;2;no;9261;3058;932062911;59.89582700423841
reedest;NOUN;O;1;no;4730;3058;932062911;53.99569072993428
11.-st;ADJ;O;1;no;1;3058;932062911;327.6595760387988
veebruarist;NOUN;O;1;no;9120;3058;932062911;30.414353804056432
toimetaja;NOUN;O;2;no;22523;3058;932062911;26.029430621320188
Mall;PROPN;O;2;no;4969;3058;932062911;103.45965497546528
Mälberg;PROPN;O;2;no;1352;3058;932062911;267.296460977635
peaminister;NOUN;O;8;no;62055;3058;932062911;38.726865955886694
Juhan;PROPN;O;4;no;24915;3058;932062911;47.205046345551864
Parts;PROPN;O;3;yes;4523;3058;932062911;167.7921744659715
soovitab;VERB;O;1;no;44553;3058;932062911;6.721481257132682
reformierakonnal;NOUN;O;1;no;207;3058;932062911;268.4022057810531
kibestumisest;NOUN;O;1;no;136;3058;932062911;286.2443725805843
tema;PRON;O;6;yes;1;3058;932062911;1960.9628149282687
vastu;ADP;O;2;yes;1;3058;932062911;654.3202238166928
üle;ADV;O;4;yes;2;3058;932062911;1306.2415692149773
saada;VERB;O;3;yes;1;3058;932062911;980.9808715945868
jätkata;VERB;O;4;no;63673;3058;932062911;18.885699473599722
koalitsioonis;NOUN;O;3;no;2706;3058;932062911;251.59456833960238
kinnitas;VERB;O;3;no;89392;3058;932062911;10.13369901869075
