word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
järgnevalt;ADV;O;1;no;19326;4536;932062911;10.18919258074943
kuuleme;VERB;O;1;no;7085;4536;932062911;25.746748728877026
ehk;ADV;O;1;yes;1;4536;932062911;221.22120800182185
kirjutamata;ADJ;O;1;no;3953;4536;932062911;42.253970537067744
memuaare;NOUN;O;1;no;721;4536;932062911;124.86718015362717
.;PUNCT;O;164;no;1;4536;932062911;36117.4528057713
tänane;ADJ;O;1;no;36646;4536;932062911;5.492920292405341
moto;NOUN;O;1;no;6141;4536;932062911;29.18301546450311
inimeselt;NOUN;O;1;no;7304;4536;932062911;25.062133029294
võib;AUX;O;1;yes;1;4536;932062911;221.22120800182185
võtta;VERB;O;5;no;507404;4536;932062911;2.0229496684393697
vabaduse;NOUN;O;1;no;23887;4536;932062911;8.316724328122495
aga;ADV;O;5;yes;1;4536;932062911;1102.11032696549
temalt;PRON;O;1;yes;24112;4536;932062911;8.242005502328231
ei;AUX;O;70;yes;13;4536;932062911;15220.805719524365
saa;AUX;O;3;yes;3;4536;932062911;660.2505348619791
melu;NOUN;O;1;no;1;4536;932062911;221.22120800182185
me;PRON;O;10;yes;1;4536;932062911;2203.221725670075
olime;AUX;O;5;yes;77532;4536;932062911;13.105850395333245
viskas;VERB;O;1;no;33243;4536;932062911;6.0398807414244065
,;PUNCT;O;439;no;1;4536;932062911;96678.5797345235
see;PRON;O;38;yes;1;4536;932062911;8369.445558415753
oli;AUX;O;121;yes;1;4536;932062911;26647.894776911868
siis;ADV;O;131;yes;1;4536;932062911;28850.11757432104
võib-olla;ADV;O;4;yes;1;4536;932062911;881.888047224573
isegi;ADV;O;5;yes;2;4536;932062911;1100.9304167967139
41.;ADJ;O;2;no;1;4536;932062911;441.4434877427389
aasta;NOUN;O;2;no;2;4536;932062911;440.97088200864533
varakevadel;NOUN;O;1;no;3268;4536;932062911;49.14528869853787
Kadriorus;PROPN;O;3;no;4553;4536;932062911;112.555826092575
jalutamas;VERB;O;2;no;6987;4536;932062911;52.01304123283189
ja;CCONJ;O;282;yes;1;4536;932062911;62103.68181519952
tütarlapsi;NOUN;O;1;no;799;4536;932062911;119.24078726513504
ka;ADV;O;33;yes;3;4536;932062911;7252.787966884553
või;CCONJ;O;23;yes;1;4536;932062911;5066.111362301996
40.;ADJ;O;2;no;1;4536;932062911;441.4434877427389
kevadel;NOUN;O;1;no;90704;4536;932062911;2.2525335305336274
ma;PRON;O;25;yes;2;4536;932062911;5500.660648717172
tõesti;ADV;O;2;yes;1;4536;932062911;441.4434877427389
tea;VERB;O;10;no;1;4536;932062911;2203.221725670075
kumb;ADJ;O;1;yes;20193;4536;932062911;9.771014892724189
