word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
nii;ADV;O;11;yes;1;1369;932062911;8027.449527203781
et;SCONJ;O;15;yes;1;1369;932062911;10946.15883591028
väliseestlased;NOUN;O;1;no;507;1369;932062911;473.75754644622424
,;PUNCT;O;139;no;1;1369;932062911;101426.1474058118
kes;PRON;O;4;yes;1;1369;932062911;2919.7082369674054
elavad;VERB;O;2;no;65245;1369;932062911;20.590242373188637
neile;PRON;O;1;yes;1;1369;932062911;730.6762554375299
lähemal;ADV;O;1;no;22299;1369;932062911;29.347211382837845
asuvates;ADJ;O;1;no;2955;1369;932062911;175.39384607534623
riikides;NOUN;O;1;no;53171;1369;932062911;12.601262797609696
nagu;SCONJ;O;8;yes;1;1369;932062911;5838.417545673906
Rootsis;PROPN;O;1;no;33586;1369;932062911;19.75101892753837
teised;DET;O;1;yes;2;1369;932062911;729.8939995029106
läänemeremaad;NOUN;O;1;no;2;1369;932062911;729.8939995029106
Inglismaa;PROPN;O;2;no;28943;1369;932062911;45.61000487070213
ja;CCONJ;O;70;yes;1;1369;932062911;51078.41183062466
edasi;ADV;O;1;yes;1;1369;932062911;730.6762554375299
tulevad;VERB;O;1;yes;141880;1369;932062911;4.773874839424426
siia;ADV;O;6;yes;1;1369;932062911;4379.062891320656
sagedamini;ADV;O;1;no;23582;1369;932062911;27.811257414665334
ka;ADV;O;13;yes;3;1369;932062911;9466.512917579057
nemad;PRON;O;1;yes;2;1369;932062911;729.8939995029106
veedavad;VERB;O;1;no;5387;1369;932062911;107.89050900416352
tihti;ADV;O;1;no;167105;1369;932062911;4.05724131382977
kodumaal;NOUN;O;1;no;14652;1369;932062911;43.74770031349761
kogu;DET;O;2;yes;1;1369;932062911;1460.353582614155
oma;PRON;O;5;yes;1;1369;932062911;3649.3855641440305
puhkuse;NOUN;O;1;no;21665;1369;932062911;30.170598567712297
või;CCONJ;O;4;yes;1;1369;932062911;2919.7082369674054
rohkemgi;ADV;O;1;no;10697;1369;932062911;58.62612655162729
.;PUNCT;O;49;no;1;1369;932062911;35755.187959915536
need;PRON;O;5;yes;1283582;1369;932062911;2.6508906489702913
aga;ADV;O;1;yes;1;1369;932062911;730.6762554375299
saabuvad;VERB;O;1;no;10363;1369;932062911;60.35972701251307
kaugelt;ADV;O;1;no;21362;1369;932062911;30.5806490552574
maalt;NOUN;O;1;no;10432;1369;932062911;59.993236506742285
seda;PRON;O;7;yes;2;1369;932062911;5103.270843620778
on;AUX;O;41;yes;1;1369;932062911;29917.769342502535
Austraalia;PROPN;O;8;no;28693;1369;932062911;183.88520851975076
võtavad;VERB;O;1;no;56280;1369;932062911;11.916488922234613
reisi;NOUN;O;2;no;45216;1369;932062911;29.526738045562652
ette;ADV;O;4;yes;1;1369;932062911;2919.7082369674054
harvem;ADV;O;1;no;6262;1369;932062911;94.76799443255817
siis;ADV;O;20;yes;1;1369;932062911;14594.545471793408
juba;ADV;O;6;yes;1;1369;932062911;4379.062891320656
sedavõrd;ADV;O;1;no;24228;1369;932062911;27.097186374643453
kaugel;ADV;O;3;no;1;1369;932062911;2190.0309097907802
sest;SCONJ;O;2;yes;1;1369;932062911;1460.353582614155
teel;NOUN;O;1;yes;159929;1369;932062911;4.2382345457603
ise;ADV;O;2;yes;1;1369;932062911;1460.353582614155
tuleb;VERB;O;1;yes;1;1369;932062911;730.6762554375299
olla;AUX;O;4;yes;4;1369;932062911;2910.350826682294
mitu;DET;O;1;yes;284945;1369;932062911;2.3848255153977522
kuud;NOUN;O;1;no;144637;1369;932062911;4.683460209632242
kui;SCONJ;O;9;yes;1;1369;932062911;6568.094872850531
sõita;VERB;O;1;no;119810;1369;932062911;5.64647395828956
laevaga;NOUN;O;1;no;6231;1369;932062911;95.17812734133072
ühega;NUM;O;1;yes;1;1369;932062911;730.6762554375299
neist;PRON;O;1;yes;1;1369;932062911;730.6762554375299
austraalia;ADJ;O;1;no;4862;1369;932062911;117.66646727338602
kanakasvataja;NOUN;O;4;no;41;1369;932062911;2799.686881556094
