word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;6;yes;149143;7442;932062911;5.013449139417288
taas;ADV;O;2;no;1;7442;932062911;269.45586481150946
kõikidele;DET;O;3;yes;59518;7442;932062911;6.230975797488102
kuulajatele;NOUN;O;2;no;2824;7442;932062911;66.9369176087928
,;PUNCT;O;768;no;1;7442;932062911;103088.46256369309
Kärdla;PROPN;O;9;no;19765;7442;932062911;54.506502487541404
keskväljakult;NOUN;O;2;no;338;7442;932062911;197.95812587668695
pühapäeva;NOUN;O;9;no;21965;7442;932062911;49.26939823802725
südame;NOUN;O;2;no;33222;7442;932062911;7.361328409513318
teine;ADJ;O;2;yes;446264;7442;932062911;0.56221262765698
saatetund;NOUN;O;1;no;47;7442;932062911;128.87391284197543
on;AUX;O;237;yes;1;7442;932062911;31813.14590950755
alanud;VERB;O;1;no;40879;7442;932062911;3.0177579682105953
.;PUNCT;O;254;no;1;7442;932062911;34095.02987018769
nendele;PRON;O;2;yes;44908;7442;932062911;5.484706120390547
kes;PRON;O;41;yes;1;7442;932062911;5504.366127548299
esimest;ADJ;O;2;no;171652;7442;932062911;1.4567931092032758
tundi;NOUN;O;2;no;179391;7442;932062911;1.3942713125449717
kuulnud;VERB;O;1;no;69232;7442;932062911;1.7982947826022129
ei;AUX;O;92;yes;13;7442;932062911;12193.202823647021
ole;AUX;O;39;yes;1;7442;932062911;5235.909190997695
ja;CCONJ;O;283;yes;1;7442;932062911;37987.655450171456
tea;VERB;O;5;no;1;7442;932062911;672.1412696374164
mis;PRON;O;41;yes;1;7442;932062911;5504.366127548299
nüüd;ADV;O;49;yes;1116542;7442;932062911;5.492627461057282
juhtuma;VERB;O;1;no;13771;7442;932062911;8.581590721796289
hakkab;VERB;O;6;yes;2;7442;932062911;805.5064451640008
siis;ADV;O;106;yes;1;7442;932062911;14229.216565442948
väike;ADJ;O;4;no;261928;7442;932062911;1.909405631060189
informatsiooniline;ADJ;O;1;no;128;7442;932062911;119.02658507314264
teadaanne;ADJ;O;1;no;2011;7442;932062911;42.87222940000032
juhtub;VERB;O;1;no;79552;7442;932062911;1.5677099750611612
see;PRON;O;77;yes;1;7442;932062911;10336.590985459183
et;SCONJ;O;188;yes;1;7442;932062911;25235.95096401774
me;PRON;O;30;yes;1;7442;932062911;4027.852976519974
räägime;VERB;O;6;no;1;7442;932062911;806.3697379127187
noh;INTJ;O;23;yes;114943;7442;932062911;24.86760234278177
eeloleva;ADJ;O;1;no;1341;7442;932062911;55.509096403986305
55;NUM;O;1;no;1;7442;932062911;135.22739653620712
minuti;NOUN;O;5;no;62376;7442;932062911;9.906322525343832
jooksul;ADP;O;9;yes;563172;7442;932062911;1.9998517741950907
jutte;NOUN;O;2;no;9961;7442;932062911;23.080677644224565
Hiiumaast;PROPN;O;5;no;600;7442;932062911;409.3500894436336
sest;SCONJ;O;13;yes;1;7442;932062911;1745.9690158398348
süda;NOUN;O;4;no;1;7442;932062911;537.9128013621141
juba;ADV;O;22;yes;1;7442;932062911;2954.0252303175557
selline;DET;O;12;yes;532929;7442;932062911;2.816941394615259
programm;NOUN;O;1;no;51154;7442;932062911;2.4224458752934046
kus;ADV;O;21;yes;1;7442;932062911;2819.7967620422532
minnakse;VERB;O;2;yes;18372;7442;932062911;13.02416360567203
stuudiost;NOUN;O;2;no;1272;7442;932062911;114.07082454510277
välja;ADV;O;15;yes;1;7442;932062911;2014.4259523904395
vaadatakse;VERB;O;1;no;15910;7442;932062911;7.4916991419510754
ringi;ADV;O;1;yes;1;7442;932062911;135.22739653620712
mujal;ADV;O;6;yes;75996;7442;932062911;9.780484085107037
ilmas;NOUN;O;1;no;8799;7442;932062911;12.96627813559767
toimub;VERB;O;3;no;1;7442;932062911;403.68433308681176
muidu;ADV;O;2;yes;235884;7442;932062911;1.0616647811662068
võivad;AUX;O;3;yes;1;7442;932062911;403.68433308681176
raadiojutud;VERB;O;1;no;1;7442;932062911;135.22739653620712
jääda;VERB;O;1;no;137444;7442;932062911;0.9118316102126547
Tallinna-keskseks;ADJ;O;1;no;1;7442;932062911;135.22739653620712
neid;DET;O;8;yes;1;7442;932062911;1074.8266744633233
Tallinna;PROPN;O;5;no;457387;7442;932062911;1.368370073170857
keskseid;ADJ;O;1;no;1150;7442;932062911;60.60127558702031
ikka;ADV;O;27;yes;1;7442;932062911;3625.167571694067
lõpmatuseni;NOUN;O;1;no;2933;7442;932062911;32.64517840057086
kuulata;VERB;O;1;no;1;7442;932062911;135.22739653620712
jõuab;VERB;O;2;no;100808;7442;932062911;2.471192433082979
tegelikult;ADV;O;9;no;1;7442;932062911;1209.0551427386256
ju;ADV;O;17;yes;843987;7442;932062911;2.5210383424048657
Eestimaa;PROPN;O;3;no;37579;7442;932062911;9.780640950512096
peal;ADP;O;7;yes;1;7442;932062911;940.598206188021
niivõrd;ADV;O;1;yes;53609;7442;932062911;2.3134068447642457
palju;ADV;O;18;yes;3;7442;932062911;2411.9414134001995
vahvaid;NOUN;O;1;no;5865;7442;932062911;18.563263266966214
paiku;ADV;O;1;yes;46085;7442;932062911;2.683614425211256
kust;ADV;O;3;yes;187128;7442;932062911;2.002886062700782
saab;AUX;O;5;yes;2;7442;932062911;671.4216807727672
teha;VERB;O;4;yes;1;7442;932062911;537.9128013621141
kindlasti;ADV;O;4;no;4;7442;932062911;536.1888377426578
täpselt;ADV;O;4;no;1;7442;932062911;537.9128013621141
sama;ADV;O;2;yes;1;7442;932062911;269.45586481150946
häid;ADJ;O;2;no;77274;7442;932062911;3.214830976636293
saateid;NOUN;O;1;no;5671;7442;932062911;19.10865759719319
kui;SCONJ;O;72;yes;1;7442;932062911;9665.448644082671
Tallinnast;PROPN;O;2;no;32858;7442;932062911;7.440627567615524
sellest;DET;O;1;yes;933385;7442;932062911;0.13504587817962585
ametlikust;ADJ;O;1;no;1862;7442;932062911;45.15849223089477
elust;NOUN;O;1;no;57364;7442;932062911;2.1643943339991214
mida;PRON;O;13;yes;1;7442;932062911;1745.9690158398348
inimesed;NOUN;O;7;no;1;7442;932062911;940.598206188021
sageli;ADV;O;5;no;155896;7442;932062911;3.9989659886766034
ehk;ADV;O;5;yes;1;7442;932062911;672.1412696374164
isegi;ADV;O;5;yes;2;7442;932062911;671.4216807727672
liiga;ADV;O;1;yes;4;7442;932062911;134.79400452286987
elavad;VERB;O;4;no;65245;7442;932062911;7.584296767266649
niisiis;ADV;O;2;yes;49572;7442;932062911;4.9781989629252035
täna;ADV;O;2;no;603123;7442;932062911;0.41621913140738453
Kärdlas;PROPN;O;1;no;4612;7442;932062911;22.758700664936363
selle;DET;O;10;yes;2;7442;932062911;1341.845502728935
tunni;NOUN;O;3;no;103935;7442;932062911;3.5918129916039088
esimene;ADJ;O;1;no;1;7442;932062911;135.22739653620712
külaline;NOUN;O;2;no;14450;7442;932062911;16.344964590364203
meil;PRON;O;9;yes;1;7442;932062911;1209.0551427386256
vappa;ADJ;O;1;no;1;7442;932062911;135.22739653620712
vahekirjaniku;NOUN;O;1;no;1;7442;932062911;135.22739653620712
härg;NOUN;O;1;no;1813;7442;932062911;45.964581632506246
trahvist;NOUN;O;1;no;397;7442;932062911;94.93581320698274
võib;AUX;O;12;yes;1;7442;932062911;1611.7405475645326
sulle;PRON;O;6;yes;1;7442;932062911;806.3697379127187
öelda;VERB;O;11;no;336497;7442;932062911;4.085634206626989
tere;NOUN;O;1;yes;149143;7442;932062911;0.8407503939135544
igal;DET;O;4;yes;1;7442;932062911;537.9128013621141
juhul;NOUN;O;2;yes;2;7442;932062911;269.1673875990666
Tarmo;PROPN;O;2;no;28631;7442;932062911;8.504506937050149
oled;AUX;O;22;yes;383406;7442;932062911;7.171528522809384
sa;PRON;O;43;yes;1;7442;932062911;5772.823064098904
kirjanikuhärra;NOUN;O;1;no;190;7442;932062911;112.44972721411405
Hiiumaalt;PROPN;O;8;no;3339;7442;932062911;234.8082729271692
?;PUNCT;O;35;no;1;7442;932062911;4698.995317896486
Zero;PROPN;O;1;no;2211;7442;932062911;40.144175230294884
pidigi;VERB;O;1;no;2751;7442;932062911;34.258352710235506
tingimata;ADV;O;2;no;20616;7442;932062911;11.66783643826765
sellepärast;ADV;O;8;yes;114027;7442;932062911;8.723808982956106
lausa;ADV;O;1;no;160435;7442;932062911;0.7819171148242027
formaalselt;ADV;O;1;no;2780;7442;932062911;33.99071386563166
võtta;VERB;O;3;no;507404;7442;932062911;0.7409721765520711
ma;PRON;O;89;yes;2;7442;932062911;11934.541889636383
kedagi;PRON;O;2;yes;1;7442;932062911;269.45586481150946
liidu;NOUN;O;1;no;115815;7442;932062911;1.080760964027099
liige;NOUN;O;1;no;1;7442;932062911;135.22739653620712
üle;ADP;O;2;yes;2;7442;932062911;269.1673875990666
10;NUM;O;4;no;1;7442;932062911;537.9128013621141
aasta;NOUN;O;4;no;2;7442;932062911;537.3369163815337
kõik;DET;O;7;yes;1;7442;932062911;940.598206188021
need;DET;O;17;yes;1283582;7442;932062911;1.658271727286653
asjad;NOUN;O;8;no;203710;7442;932062911;4.900658698555812
teisest;DET;O;2;yes;1;7442;932062911;269.45586481150946
küljest;NOUN;O;3;yes;53746;7442;932062911;6.888738534285165
põhitegevus;NOUN;O;2;no;1956;7442;932062911;87.05463882017544
mulju;NOUN;O;1;no;170;7442;932062911;114.49044060881631
kirjanduskann;NOUN;O;1;no;1;7442;932062911;135.22739653620712
uurin;VERB;O;1;no;10237;7442;932062911;11.29688938673261
test;NOUN;O;1;no;22142;7442;932062911;5.468290033952951
kirjutan;VERB;O;1;no;29224;7442;932062911;4.184089568701614
mõned;DET;O;5;yes;1;7442;932062911;672.1412696374164
raamatud;NOUN;O;1;no;29680;7442;932062911;4.121762999960558
ilmunud;VERB;O;1;no;67265;7442;932062911;1.8501627910822085
praegu;ADV;O;9;yes;1;7442;932062911;1209.0551427386256
ühte;PRON;O;2;yes;1;7442;932062911;269.45586481150946
teen;VERB;O;1;yes;121293;7442;932062911;1.0323223834288504
igasuguseid;PRON;O;1;yes;28512;7442;932062911;4.2852669022075345
lepingud;NOUN;O;1;no;12051;7442;932062911;9.718482389245871
nii;ADV;O;50;yes;1;7442;932062911;6712.4223420260205
kirjandus;NOUN;O;3;no;1;7442;932062911;403.68433308681176
ikkagi;ADV;O;16;yes;1;7442;932062911;2148.654420665742
minu;PRON;O;23;yes;1;7442;932062911;3088.253698592858
leib;NOUN;O;1;no;10102;7442;932062911;11.435105026747545
ütleme;VERB;O;16;no;25688;7442;932062911;75.31273517956096
ka;ADV;O;73;yes;3;7442;932062911;9778.716646496105
niimoodi;ADV;O;14;yes;68119;7442;932062911;25.406452324195506
armastus;NOUN;O;1;no;49371;7442;932062911;2.508309851474935
ülejäänud;ADJ;O;1;no;118786;7442;932062911;1.0539401088775167
rohkem;ADV;O;10;yes;2;7442;932062911;1341.845502728935
armukese;NOUN;O;1;no;1777;7442;932062911;46.57539245275383
staatuses;NOUN;O;1;no;2646;7442;932062911;35.26368076735718
jalgpallihuvi;NOUN;O;1;no;27;7442;932062911;131.56140938394054
see;DET;O;26;yes;1;7442;932062911;3490.9391034187647
niuke;ADJ;O;2;no;343;7442;932062911;197.18185780328878
salakirg;NOUN;O;1;no;36;7442;932062911;130.3382939531135
käin;VERB;O;2;no;33807;7442;932062911;7.2373648722527415
vaikselt;ADV;O;1;no;73598;7442;932062911;1.6929499765711626
Tallinnas;PROPN;O;4;no;1;7442;932062911;537.9128013621141
rahuldamased;ADJ;O;1;no;1;7442;932062911;135.22739653620712
tulla;VERB;O;3;yes;204607;7442;932062911;1.832561040322404
jälle;ADV;O;3;no;3;7442;932062911;402.8208952831348
rahunenult;ADV;O;1;no;104;7442;932062911;121.78379026930028
tagasi;ADV;O;6;yes;2;7442;932062911;805.5064451640008
aga;CCONJ;O;91;yes;1;7442;932062911;12215.789541313416
raamatute;NOUN;O;1;no;22476;7442;932062911;5.3902652576916905
sekka;ADP;O;1;yes;31181;7442;932062911;3.9291072486207645
suuremõisas;NOUN;O;1;no;62;7442;932062911;126.92925856382215
seal;ADV;O;26;yes;1;7442;932062911;3490.9391034187647
üksinda;ADV;O;1;no;28793;7442;932062911;4.24475697954982
elan;VERB;O;3;no;26209;7442;932062911;13.877970814562923
omaette;ADV;O;1;yes;56995;7442;932062911;2.178181698127573
ega;ADV;O;6;yes;706448;7442;932062911;1.063634295689518
mul;PRON;O;15;yes;1;7442;932062911;2014.4259523904395
muud;PRON;O;4;yes;302198;7442;932062911;1.655746313919581
pole;AUX;O;4;yes;1;7442;932062911;537.9128013621141
kuskil;ADV;O;6;yes;1;7442;932062911;806.3697379127187
11000;NUM;O;1;no;1;7442;932062911;135.22739653620712
raamatut;NOUN;O;1;no;57286;7442;932062911;2.1672941686829037
selle;PRON;O;6;yes;2;7442;932062911;805.5064451640008
videokassetid;NOUN;O;1;no;65;7442;932062911;126.54734908600439
olen;AUX;O;28;yes;1162614;7442;932062911;3.0147091932741144
natukene;ADV;O;7;no;1;7442;932062911;940.598206188021
filmilooga;NOUN;O;1;no;13;7442;932062911;133.5103375557447
tegelenud;VERB;O;2;no;26838;7442;932062911;9.053608355617364
viimasel;ADJ;O;1;no;147453;7442;932062911;0.8503259410598744
ajal;NOUN;O;7;no;1;7442;932062911;940.598206188021
mingid;DET;O;1;yes;58818;7442;932062911;2.111724441980391
plaanid;NOUN;O;2;no;30412;7442;932062911;8.021272619345575
