word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
härra;NOUN;O;1;no;39632;451;932062911;50.97098894392157
peaminister;NOUN;O;3;no;62055;451;932062911;98.44731273485746
,;PUNCT;O;31;no;1;451;932062911;68663.47362459969
ministrid;NOUN;O;1;no;6890;451;932062911;264.3280200737726
lugupeetud;ADJ;O;1;no;10966;451;932062911;173.77537987680253
laureaadid;NOUN;O;1;no;2325;451;932062911;634.8021081122802
keda;PRON;O;1;yes;174817;451;932062911;11.76444623892052
me;PRON;O;5;yes;1;451;932062911;11075.591621218773
täna;ADV;O;3;no;603123;451;932062911;10.265466612872318
austame;VERB;O;1;no;1680;451;932062911;791.5545959670494
daamid;NOUN;O;1;no;3830;451;932062911;434.17956478087353
ja;CCONJ;O;20;yes;1;451;932062911;44299.36970009238
härrad;NOUN;O;1;no;4056;451;932062911;414.50768345313674
.;PUNCT;O;25;no;1;451;932062911;55373.96239305025
lubage;VERB;O;1;no;5434;451;932062911;324.78321861766466
teid;PRON;O;1;yes;90143;451;932062911;22.70204747678958
kõiki;PRON;O;1;yes;3;451;932062911;2211.1778553444515
tervitada;VERB;O;1;no;3617;451;932062911;454.50908079497424
akadeemia;NOUN;O;1;no;12948;451;932062911;148.9611693703886
saalis;NOUN;O;2;no;39147;451;932062911;103.15233044704156
teadlastele;NOUN;O;2;no;3416;451;932062911;950.8254195090326
on;AUX;O;11;yes;1;451;932062911;24365.102852768217
see;DET;O;2;yes;1;451;932062911;4430.836005444053
saal;NOUN;O;1;no;11961;451;932062911;160.36456320965513
kodune;ADJ;O;1;no;18230;451;932062911;107.9001990422554
loodan;VERB;O;1;no;103320;451;932062911;19.832609009590747
et;SCONJ;O;2;yes;1;451;932062911;4430.836005444053
ta;PRON;O;1;yes;1;451;932062911;2215.917466852479
kunsti;NOUN;O;1;no;45765;451;932062911;44.27666909368033
spordiinimesed;NOUN;O;1;no;108;451;932062911;1987.947440765071
end;PRON;O;1;yes;467225;451;932062911;4.416446030528399
siin;ADV;O;1;yes;1;451;932062911;2215.917466852479
hästi;ADV;O;1;no;1;451;932062911;2215.917466852479
tunnevad;VERB;O;1;no;35632;451;932062911;56.54706390779955
