word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tervitan;VERB;O;1;no;2212;497;932062911;596.7788198161343
sind;PRON;O;1;yes;1;497;932062911;2010.914946178007
jumala;NOUN;O;5;no;33574;497;932062911;271.7731820003665
sõnaga;NOUN;O;1;no;1;497;932062911;2010.914946178007
,;PUNCT;O;28;no;1;497;932062911;56278.64742993977
Efesose;PROPN;O;1;no;272;497;932062911;1558.3157128359214
kirjast;NOUN;O;1;no;3163;497;932062911;458.18835857544155
mis;PRON;O;1;yes;1;497;932062911;2010.914946178007
on;AUX;O;13;yes;1;497;932062911;26129.907161183233
tänaseks;ADJ;O;1;no;65895;497;932062911;28.07710038002301
päevasõnaks;NOUN;O;1;no;1;497;932062911;2010.914946178007
luterliku;ADJ;O;1;no;4646;497;932062911;336.3730713316545
kirikukalendri;NOUN;O;1;no;175;497;932062911;1694.8541359401206
järele;ADP;O;2;yes;147161;497;932062911;25.333315215799026
.;PUNCT;O;28;no;1;497;932062911;56278.64742993977
järelikult;ADV;O;1;yes;32503;497;932062911;56.118038672418976
ei;AUX;O;2;yes;13;497;932062911;3969.776191965615
ole;AUX;O;1;yes;1;497;932062911;2010.914946178007
te;PRON;O;1;yes;1;497;932062911;2010.914946178007
nüüd;ADV;O;1;yes;1116542;497;932062911;1.6790637167600158
enam;ADV;O;3;yes;4;497;932062911;6011.418963848658
võõrad;ADJ;O;1;no;8561;497;932062911;197.65066038697609
ja;CCONJ;O;19;yes;1;497;932062911;38189.40326868585
majalised;ADJ;O;1;no;88;497;932062911;1839.4063083960707
vaid;CCONJ;O;1;yes;1232215;497;932062911;1.5215623585276128
pühade;ADJ;O;2;no;11738;497;932062911;296.10652057144466
kaaskodanikud;NOUN;O;1;no;644;497;932062911;1190.504605088229
kodakondsed;NOUN;O;1;no;248;497;932062911;1590.0085800207473
soovin;VERB;O;1;no;52216;497;932062911;35.30345323396389
sulle;PRON;O;1;yes;1;497;932062911;2010.914946178007
õnnistatud;ADJ;O;1;no;4641;497;932062911;336.6748560743565
pühakutepäeva;NOUN;O;3;no;58;497;932062911;5683.5442192832315
või;CCONJ;O;1;yes;1;497;932062911;2010.914946178007
täpsemalt;ADV;O;1;no;74810;497;932062911;24.772366652582466
kõikide;DET;O;3;yes;1;497;932062911;6030.746982012211
pühakute;NOUN;O;4;no;1340;497;932062911;3302.040796828992
päeva;NOUN;O;1;no;454271;497;932062911;4.121918999084394
pühitsemine;NOUN;O;2;no;712;497;932062911;2281.9614863250927
sai;VERB;O;2;yes;1;497;932062911;4020.8309640951093
alguse;NOUN;O;2;no;91155;497;932062911;40.74066568529217
neljandal;ADJ;O;1;no;11718;497;932062911;148.32417567051732
sajandil;NOUN;O;2;no;36948;497;932062911;99.04123582931182
sel;DET;O;1;yes;1;497;932062911;2010.914946178007
püha;ADJ;O;3;no;47198;497;932062911;116.9137539866944
seadis;VERB;O;1;no;8804;497;932062911;192.71754615865993
sisse;ADV;O;1;yes;1;497;932062911;2010.914946178007
Konstantinoopoli;PROPN;O;1;no;1459;497;932062911;784.718020099915
patriarh;NOUN;O;1;no;1688;497;932062911;716.1317178976163
Johannes;PROPN;O;2;no;26944;497;932062911;134.58458089923053
Sostumus;PROPN;O;1;no;1;497;932062911;2010.914946178007
tuntud;ADJ;O;1;no;141729;497;932062911;13.152223284813232
ka;ADV;O;3;yes;3;497;932062911;6017.847856378915
kult;NOUN;O;1;no;1012;497;932062911;965.1488863028154
suuna;NOUN;O;1;no;19955;497;932062911;89.83121090070142
keda;PRON;O;2;yes;174817;497;932062911;21.346846360696606
oli;AUX;O;3;yes;1;497;932062911;6030.746982012211
õnnistatud;VERB;O;1;no;4641;497;932062911;336.6748560743565
erilise;ADJ;O;1;no;1;497;932062911;2010.914946178007
sõnaseadmise;NOUN;O;1;no;118;497;932062911;1786.854991066587
oskuse;NOUN;O;1;no;6458;497;932062911;253.89637084975277
voorusliku;ADJ;O;1;no;125;497;932062911;1775.0222185728162
eluga;NOUN;O;1;no;25551;497;932062911;70.84943912114167
Püha;PROPN;O;2;no;14133;497;932062911;249.0323648936217
Johannese;PROPN;O;2;no;6664;497;932062911;493.8990484879515
kiriku;NOUN;O;2;no;1;497;932062911;4020.8309640951093
ajalukku;NOUN;O;2;no;8418;497;932062911;401.2473797993164
läinud;VERB;O;2;yes;5;497;932062911;4003.6674165172662
kui;SCONJ;O;2;yes;1;497;932062911;4020.8309640951093
kartmatu;ADJ;O;1;no;895;497;932062911;1026.9543222391314
õpetuse;NOUN;O;1;no;8970;497;932062911;189.48679384473562
moraalijutlustaja;NOUN;O;1;no;1;497;932062911;2010.914946178007
kes;PRON;O;8;yes;1;497;932062911;16080.327071597721
aga;ADV;O;3;yes;1;497;932062911;6030.746982012211
pidi;AUX;O;1;yes;192828;497;932062911;9.683678490113346
selle;PRON;O;1;yes;2;497;932062911;2008.7620773267804
eest;ADP;O;3;yes;1105733;497;932062911;5.0847058637047775
maksma;VERB;O;1;no;75969;497;932062911;24.39901455752012
kõrget;ADJ;O;1;no;13457;497;932062911;130.39835638079515
hinda;NOUN;O;1;no;44373;497;932062911;41.41502147652231
kahel;NUM;O;1;no;62449;497;932062911;29.603639751024428
korral;NOUN;O;1;yes;437555;497;932062911;4.2790547593307116
saadeti;VERB;O;1;no;31346;497;932062911;58.129577311618476
ta;PRON;O;1;yes;1;497;932062911;2010.914946178007
pagendusse;NOUN;O;2;no;249;497;932062911;3176.535482619621
ning;CCONJ;O;11;yes;5765046;497;932062911;3.5778996787357857
tema;PRON;O;3;yes;1;497;932062911;6030.746982012211
lahkuminegi;NOUN;O;1;no;5;497;932062911;2002.3310403481112
Armeenias;PROPN;O;1;no;1404;497;932062911;803.193332088418
