word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
selle;DET;O;5;yes;2;2127;932062911;2346.693243394784
looga;NOUN;O;1;no;11025;2127;932062911;36.726199236995285
,;PUNCT;O;238;no;1;2127;932062911;111775.76437035885
mis;PRON;O;13;yes;1;2127;932062911;6106.3432591318015
eesti;ADJ;O;5;no;1;2127;932062911;2349.2082862881725
keeles;NOUN;O;5;no;166248;2127;932062911;13.111366774136672
kannab;VERB;O;1;no;57594;2127;932062911;7.503280639711999
pealkirja;NOUN;O;1;no;18985;2127;932062911;22.048304849011718
šokolaad;NOUN;O;4;no;9445;2127;932062911;169.002898541037
ja;CCONJ;O;43;yes;1;2127;932062911;20195.59940729541
inglise;ADJ;O;2;no;114695;2127;932062911;7.587694995605401
perfect;X;O;1;no;1698;2127;932062911;166.96842988888974
world;X;O;1;no;1;2127;932062911;470.6407998663584
on;AUX;O;60;yes;1;2127;932062911;28179.51122458812
raadio;NOUN;O;2;no;31472;2127;932062911;27.07508897930573
kahe;NUM;O;1;no;331369;2127;932062911;1.32150487546375
kuulajaid;NOUN;O;1;no;3078;2127;932062911;109.50887417603231
hellitatud;VERB;O;1;no;1423;2127;932062911;186.4652840939215
läbi;ADP;O;2;yes;1;2127;932062911;940.282671471812
terve;ADJ;O;1;no;1;2127;932062911;470.6407998663584
pika;ADJ;O;1;no;80064;2127;932062911;5.421713833686031
suve;NOUN;O;1;no;55212;2127;932062911;7.821619098973954
.;PUNCT;O;79;no;1;2127;932062911;37102.70678509174
see;PRON;O;26;yes;1;2127;932062911;12211.687590002699
ansambel;NOUN;O;2;no;17762;2127;932062911;46.931632293271974
agente;NOUN;O;1;no;666;2127;932062911;274.7936090224879
tere;INTJ;O;3;yes;149143;2127;932062911;8.765935345528966
tulemast;VERB;O;2;yes;10169;2127;932062911;79.03233173617906
kahte;NUM;O;1;no;66073;2127;932062911;6.553795425010803
Merili;PROPN;O;3;no;2175;2127;932062911;423.4057488171723
Marten;PROPN;O;3;no;5410;2127;932062911;207.4322372571019
ansambli;NOUN;O;4;no;13403;2127;932062911;122.3401474545291
kaks;NUM;O;1;no;2;2127;932062911;470.13693573223657
liiget;NOUN;O;1;no;22055;2127;932062911;19.10367916331461
lauljatar;NOUN;O;2;no;7607;2127;932062911;102.74463319343327
kitarrist;NOUN;O;1;no;4124;2127;932062911;86.85364135863159
loomingu;NOUN;O;1;no;14357;2127;932062911;28.722327674034695
autor;NOUN;O;1;no;101658;2127;932062911;4.28050692531145
ehk;CCONJ;O;3;yes;1;2127;932062911;1409.9245430772655
siis;ADV;O;20;yes;1;2127;932062911;9393.836360369976
raskekahurvägi;NOUN;O;1;no;339;2127;932062911;345.48838689123926
kas;ADV;O;12;yes;1;2127;932062911;5636.701387526347
te;PRON;O;8;yes;1;2127;932062911;3758.133901104534
olete;AUX;O;3;yes;148316;2127;932062911;8.814508361415113
omavaheline;ADJ;O;1;no;10861;2127;932062911;37.23693141237011
trollid;NOUN;O;1;no;1893;2127;932062911;155.4434320909439
ansamblis;NOUN;O;2;no;1998;2127;932062911;299.428003171071
jõudnud;VERB;O;1;no;183493;2127;932062911;2.381116036113769
tänaseks;ADJ;O;1;no;65895;2127;932062911;6.571252059117341
päevaks;NOUN;O;1;no;36024;2127;932062911;11.882690962406691
ilusti;ADV;O;1;no;62731;2127;932062911;6.897837689219891
ära;ADV;O;11;yes;1;2127;932062911;5167.059515920894
jagada;VERB;O;1;no;81757;2127;932062911;5.310708082776627
et;SCONJ;O;49;yes;1;2127;932062911;23013.450636928133
kes;PRON;O;7;yes;1;2127;932062911;3288.49202949908
nii-öelda;ADV;O;5;no;15923;2127;932062911;130.04751947373873
front;NOUN;O;1;no;1714;2127;932062911;165.95881864075335
Line'i;PROPN;O;1;no;1294;2127;932062911;197.27091835037217
mehed;NOUN;O;2;no;141462;2127;932062911;6.161372663091353
naised;NOUN;O;2;no;113672;2127;932062911;7.655425683186106
ei;AUX;O;38;yes;13;2127;932062911;17620.771611385946
ole;AUX;O;18;yes;1;2127;932062911;8454.55261715907
ajame;VERB;O;1;no;3032;2127;932062911;110.77964316360791
jagasime;VERB;O;1;no;2729;2127;932062911;119.94808213736069
kohe;ADV;O;2;yes;5;2127;932062911;936.2689274192664
tegelikult;ADV;O;13;no;1;2127;932062911;6106.3432591318015
algusest;NOUN;O;1;no;65768;2127;932062911;6.583764026499162
peale;ADV;O;4;yes;1;2127;932062911;1879.5664146827194
käik;NOUN;O;1;no;18796;2127;932062911;22.259533373335806
viisaastaku;NOUN;O;1;no;480;2127;932062911;310.99002129280683
plaan;NOUN;O;1;no;73942;2127;932062911;5.865014635050045
tehtud;VERB;O;3;yes;464935;2127;932062911;2.823870591395174
kuidas;ADV;O;11;yes;2;2127;932062911;5161.527704888606
teil;PRON;O;5;yes;136063;2127;932062911;16.000278225890437
sügis;NOUN;O;1;no;14801;2127;932062911;27.91175991876594
läheb;VERB;O;1;yes;415837;2127;932062911;1.0536709987335349
agent;PROPN;O;2;no;5495;2127;932062911;136.50759277690625
M;NOUN;O;4;yes;2;2127;932062911;1877.5541664791476
?;PUNCT;O;25;no;1;2127;932062911;11742.045718397245
ma;PRON;O;23;yes;2;2127;932062911;10791.19662787625
loodan;VERB;O;3;no;103320;2127;932062911;12.618918625879875
leiate;VERB;O;1;no;39819;2127;932062911;10.77609866809476
ikka;ADV;O;7;yes;1;2127;932062911;3288.49202949908
suurte;ADJ;O;1;no;68929;2127;932062911;6.28586878671049
tegemiste;NOUN;O;1;no;6332;2127;932062911;60.453423950071404
kõrval;ADP;O;1;yes;1;2127;932062911;470.6407998663584
aega;NOUN;O;1;no;1;2127;932062911;470.6407998663584
ka;ADV;O;11;yes;3;2127;932062911;5156.007725811082
metsas;NOUN;O;2;no;39338;2127;932062911;21.78647916556133
seenel;NOUN;O;3;no;1403;2127;932062911;563.3888030411264
käia;VERB;O;2;no;111052;2127;932062911;7.834533448778503
need;DET;O;4;yes;1283582;2127;932062911;1.3653051850030258
suured;ADJ;O;1;no;139281;2127;932062911;3.1319298333666286
tegemised;NOUN;O;1;no;8737;2127;932062911;45.416756391055074
mingi;DET;O;5;yes;1;2127;932062911;2349.2082862881725
reaalse;ADJ;O;1;no;9973;2127;932062911;40.2691372202642
kuju;NOUN;O;1;no;50898;2127;932062911;8.472640203287767
võtnud;VERB;O;1;no;143292;2127;932062911;3.0448280674887274
räägin;VERB;O;1;no;29562;2127;932062911;14.4007532233517
