word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Jüri;PROPN;O;5;no;1;4234;932062911;1180.649685115888
Gerretz;PROPN;O;7;no;75;4234;932062911;1531.0818846423088
on;AUX;O;118;yes;1;4234;932062911;27840.756790038507
üks;DET;O;7;yes;2;4234;932062911;1650.74082438035
meie;PRON;O;5;yes;3;4234;932062911;1178.1244011564306
aktiivsemaid;ADJ;O;1;no;1075;4234;932062911;110.14589305112857
interpreetide;NOUN;O;1;no;813;4234;932062911;126.6829610258634
nii;ADV;O;30;yes;1;4234;932062911;7078.903469390804
solistina;NOUN;O;2;no;1774;4234;932062911;163.04403300429607
kui;CCONJ;O;4;yes;1;4234;932062911;944.7195337448914
Tallinna;PROPN;O;6;no;457387;4234;932062911;2.8839256597821814
trio;NOUN;O;2;no;3786;4234;932062911;93.51452468853812
koosseisus;NOUN;O;1;no;25010;4234;932062911;8.521671445340393
.;PUNCT;O;145;no;1;4234;932062911;34210.870877055415
viis;NUM;O;4;no;277376;4234;932062911;3.1672914863284434
aastat;NOUN;O;8;no;581405;4234;932062911;3.0257965116457615
tagasi;ADP;O;4;yes;2;4234;932062911;943.7081248530283
tema;PRON;O;2;yes;1;4234;932062911;472.85923100289807
interpreedi;NOUN;O;2;no;289;4234;932062911;361.3306133518173
juubeli;NOUN;O;1;no;5359;4234;932062911;35.14028390263744
puhul;ADP;O;1;yes;594480;4234;932062911;0.37128864279482604
oli;AUX;O;19;yes;1;4234;932062911;4483.671804309841
kavas;NOUN;O;2;no;53892;4234;932062911;8.047696342553643
saade;NOUN;O;1;no;23008;4234;932062911;9.234300576558446
,;PUNCT;O;433;no;1;4234;932062911;102158.75447190244
kus;ADV;O;9;yes;1;4234;932062911;2124.370290599875
ta;PRON;O;15;yes;1;4234;932062911;3539.9511988258546
rääkis;VERB;O;1;no;238346;4234;932062911;0.9239030693094509
oma;PRON;O;18;yes;1;4234;932062911;4247.741652938845
õpingutest;NOUN;O;1;no;1050;4234;932062911;111.5351765652875
ja;CCONJ;O;120;yes;1;4234;932062911;28312.617092780503
kujunemisteist;NOUN;O;1;no;1;4234;932062911;236.92907963190143
meenutuseks;NOUN;O;1;no;1728;4234;932062911;83.10695804513354
palju;ADV;O;20;yes;3;4234;932062911;4709.507229646557
et;SCONJ;O;102;yes;1;4234;932062911;24065.874368102563
lõpetas;VERB;O;2;no;74616;4234;932062911;5.840088991991145
muusikakeskkooli;NOUN;O;1;no;1048;4234;932062911;111.64783478028225
1961.;ADJ;O;1;no;1;4234;932062911;236.92907963190143
aastal;NOUN;O;5;no;1128701;4234;932062911;0.9752020087183451
Asmik;PROPN;O;1;no;14;4234;932062911;233.67339969835552
Matsava;PROPN;O;1;no;1;4234;932062911;236.92907963190143
ning;CCONJ;O;1;yes;5765046;4234;932062911;0.03834037076275034
1966.;ADJ;O;1;no;1;4234;932062911;236.92907963190143
Moskva;PROPN;O;2;no;38644;4234;932062911;11.148340135929836
konservatooriumi;NOUN;O;7;no;3042;4234;932062911;387.9897762713726
Kalina;PROPN;O;1;no;258;4234;932062911;185.76306739626872
paarina;NOUN;O;1;no;865;4234;932062911;123.01724964034538
viiuliklassis;NOUN;O;1;no;112;4234;932062911;211.73986204543257
68.;ADJ;O;1;no;1;4234;932062911;236.92907963190143
samas;ADV;O;2;yes;1;4234;932062911;472.85923100289807
aspirantuuri;NOUN;O;1;no;378;4234;932062911;168.7474203610156
samast;DET;O;1;yes;21001;4234;932062911;10.079291599123648
aastast;NOUN;O;2;no;178832;4234;932062911;2.454369374101343
pedagoog;NOUN;O;2;no;3481;4234;932062911;99.97759367377974
algul;ADV;O;1;yes;80524;4234;932062911;2.7139752259256205
muusikakeskkoolis;NOUN;O;1;no;804;4234;932062911;127.33970372914254
alates;ADP;O;2;yes;1;4234;932062911;472.85923100289807
72.-st;ADJ;O;1;no;1;4234;932062911;236.92907963190143
kuni;CCONJ;O;1;yes;1;4234;932062911;236.92907963190143
tänini;ADV;O;1;no;6667;4234;932062911;29.09171029784264
konservatooriumis;NOUN;O;4;no;2012;4234;932062911;299.4102996036728
eile;ADV;O;1;no;1;4234;932062911;236.92907963190143
sai;VERB;O;1;yes;1;4234;932062911;236.92907963190143
viiekümneseks;ADJ;O;1;no;52;4234;932062911;224.6500038470536
kuigi;SCONJ;O;11;yes;497733;4234;932062911;4.857862832638769
meil;PRON;O;13;yes;1;4234;932062911;3068.0908960838615
tava;NOUN;O;1;no;1;4234;932062911;236.92907963190143
anda;VERB;O;3;no;1;4234;932062911;708.7893823738948
juubelisaated;NOUN;O;1;no;1;4234;932062911;236.92907963190143
tähtpäeva;NOUN;O;1;no;3828;4234;932062911;46.44260819138
eelõhtul;NOUN;O;1;no;1784;4234;932062911;81.39345220854966
Tull;PROPN;O;1;no;241;4234;932062911;188.45514138149474
sil;NOUN;O;1;no;466;4234;932062911;158.12574312823094
loovutada;VERB;O;1;no;2776;4234;932062911;59.618658595593814
see;DET;O;21;yes;1;4234;932062911;4955.532107051834
õhtu;NOUN;O;1;no;55295;4234;932062911;3.9317318973572726
Mozartile;PROPN;O;1;no;73;4234;932062911;219.9561184900721
kes;PRON;O;17;yes;1;4234;932062911;4011.811501567848
suri;VERB;O;1;no;63643;4234;932062911;3.423453679736714
täpselt;ADV;O;2;no;1;4234;932062911;472.85923100289807
150;NUM;O;1;no;1;4234;932062911;236.92907963190143
enne;ADP;O;1;yes;1;4234;932062911;236.92907963190143
sündi;NOUN;O;1;no;13045;4234;932062911;15.816608836174735
ju;ADV;O;7;yes;843987;4234;932062911;1.8249035291202391
Mozart;PROPN;O;1;no;1314;4234;932062911;98.42544287571506
teasta;NOUN;O;1;no;1;4234;932062911;236.92907963190143
praegu;ADV;O;21;yes;1;4234;932062911;4955.532107051834
kõlabki;VERB;O;1;no;229;4234;932062911;190.40289259734416
allegro;NOUN;O;3;no;293;4234;932062911;539.8458140111617
Mozarti;PROPN;O;9;no;2636;4234;932062911;555.5314401206855
divertismendist;NOUN;O;2;no;1;4234;932062911;472.85923100289807
F-duur;NOUN;O;1;no;1;4234;932062911;236.92907963190143
