word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
võiks;AUX;O;2;yes;4;2913;932062911;684.6392440782058
ju;ADV;O;2;yes;843987;2913;932062911;0.7584932473753296
mõelda;VERB;O;1;no;1;2913;932062911;343.9197181355357
,;PUNCT;O;151;no;1;2913;932062911;51782.03819933017
et;SCONJ;O;21;yes;1;2913;932062911;7202.335515628153
Vello;PROPN;O;1;no;11181;2913;932062911;26.491956304662704
Lääne;PROPN;O;2;no;1;2913;932062911;686.8405080101666
kellest;PRON;O;1;yes;58440;2913;932062911;5.404877607754282
lauldi;VERB;O;1;no;3275;2913;932062911;76.27619081112485
oli;AUX;O;31;yes;1;2913;932062911;10631.543414374462
Heleene;PROPN;O;1;no;1;2913;932062911;343.9197181355357
bet;NOUN;O;1;no;2409;2913;932062911;96.04689941555021
Tillu;PROPN;O;1;no;148;2913;932062911;297.111149809534
iis;X;O;1;no;283;2913;932062911;264.1005090754864
Kärol;PROPN;O;1;no;127;2913;932062911;303.0025223438709
Linevand;PROPN;O;1;no;1;2913;932062911;343.9197181355357
Ellen;PROPN;O;2;no;5696;2913;932062911;96.68969839334177
van;ADJ;O;2;no;4;2913;932062911;684.6392440782058
niivelt;NOUN;O;3;no;1;2913;932062911;1029.7612978847976
vandeehaar;NOUN;O;1;no;1;2913;932062911;343.9197181355357
sündinud;VERB;O;1;no;94229;2913;932062911;3.3721642396319704
Rothschild;PROPN;O;2;no;217;2913;932062911;557.7287350080389
.;PUNCT;O;160;no;1;2913;932062911;54868.32530820185
sellel;DET;O;3;yes;240763;2913;932062911;3.975389743866374
ehmatu;NOUN;O;1;no;1;2913;932062911;343.9197181355357
pika;ADJ;O;2;no;80064;2913;932062911;7.912303151091181
nimega;NOUN;O;1;no;66577;2913;932062911;4.753417089745366
paruness-il;NOUN;O;1;no;1;2913;932062911;343.9197181355357
vägagi;ADV;O;1;no;47057;2913;932062911;6.686913931805207
tähtis;ADJ;O;3;no;99991;2913;932062911;9.520441081805519
roll;NOUN;O;2;no;65153;2913;932062911;9.697583320148606
Hollandi;PROPN;O;3;no;20034;2913;932062911;45.8279686710002
suurima;ADJ;O;1;no;43553;2913;932062911;7.213628853259248
lossiga;NOUN;O;2;no;322;2913;932062911;511.0313032746128
Steel;PROPN;O;1;no;1175;2913;932062911;152.29670252301375
tehaari;NOUN;O;20;no;1;2913;932062911;6859.414725753523
ajaloos;NOUN;O;1;no;1;2913;932062911;343.9197181355357
nii;ADV;O;17;yes;1;2913;932062911;5830.65235612963
ilma;ADP;O;2;yes;1;2913;932062911;686.8405080101666
paruness;NOUN;O;5;no;580;2913;932062911;1058.6632364830302
Helene;PROPN;O;1;no;2726;2913;932062911;87.72367812179554
abita;NOUN;O;1;no;6353;2913;932062911;44.048862346721116
seda;DET;O;3;yes;2;2913;932062911;1028.6588439860743
lossi;NOUN;O;41;no;15971;2913;932062911;776.1649838343633
tema;PRON;O;11;yes;1;2913;932062911;3773.1276168818445
praeguses;ADJ;O;1;yes;21771;2913;932062911;14.134600895562942
hiilguses;NOUN;O;1;no;1937;2913;932062911;111.84792502231835
vahest;ADV;O;1;no;48264;2913;932062911;6.522853951430553
ei;AUX;O;8;yes;13;2913;932062911;2709.5184845887356
olekski;AUX;O;1;no;13025;2913;932062911;22.991852612553036
mis;PRON;O;11;yes;1;2913;932062911;3773.1276168818445
siis;ADV;O;10;yes;1;2913;932062911;3430.2068270072136
muud;PRON;O;1;yes;302198;2913;932062911;1.0586173151953568
kui;SCONJ;O;17;yes;1;2913;932062911;5830.65235612963
ilusat;ADJ;O;1;no;29930;2913;932062911;10.397838092652782
pühapäeva;NOUN;O;1;no;21965;2913;932062911;14.014842628557357
taas;ADV;O;2;no;1;2913;932062911;686.8405080101666
kord;ADV;O;2;no;1;2913;932062911;686.8405080101666
siin;ADV;O;6;yes;1;2913;932062911;2058.5236675086903
