word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kunstiministeerium;NOUN;O;4;no;48;9349;932062911;407.84953770401825
.;PUNCT;O;194;no;1;9349;932062911;20729.641843602774
tere;INTJ;O;5;yes;149143;9349;932062911;3.327766326066288
tulemast;VERB;O;1;yes;10169;9349;932062911;9.06477148026867
kunstiministeeriumisse;NOUN;O;1;no;1;9349;932062911;107.84760308225465
te;PRON;O;4;yes;1;9349;932062911;428.39362754630423
kuulate;VERB;O;1;no;753;9349;932062911;59.71800685861817
kunstiministeeriumi;NOUN;O;1;no;22;9349;932062911;105.47375578286272
,;PUNCT;O;957;no;1;9349;932062911;102255.18073229272
mina;PRON;O;11;yes;1;9349;932062911;1176.3343512957533
olen;AUX;O;11;yes;1162614;9349;932062911;0.9433180078692488
Indrek;PROPN;O;6;no;1;9349;932062911;642.090977189004
Grigor;PROPN;O;4;no;685;9349;932062911;247.18778870824303
11.;ADJ;O;1;no;1;9349;932062911;107.84760308225465
veebruari;NOUN;O;1;no;24968;9349;932062911;3.8852646351512603
avas;VERB;O;1;no;30402;9349;932062911;3.2114762379242836
Eesti;PROPN;O;9;no;1;9349;932062911;962.6370016530535
kunstiväljal;NOUN;O;1;no;319;9349;932062911;80.43448302361278
leviva;ADJ;O;1;no;2307;9349;932062911;31.06719481568634
kontsertturismiga;NOUN;O;2;no;1;9349;932062911;214.6962779036045
seotud;ADJ;O;5;no;459660;9349;932062911;1.084288638369366
küsimuste;NOUN;O;2;no;27431;9349;932062911;7.0628879070712225
ringi;ADV;O;4;yes;1;9349;932062911;428.39362754630423
Pandora;PROPN;O;1;no;1243;9349;932062911;46.264684100579146
laegas;NOUN;O;1;no;1716;9349;932062911;38.00083376353785
sai;AUX;O;2;yes;1;9349;932062911;214.6962779036045
sellega;PRON;O;19;yes;441200;9349;932062911;4.286425703157414
avatud;VERB;O;3;no;202081;9349;932062911;1.4778441608874766
ja;CCONJ;O;246;yes;1;9349;932062911;26285.772934312972
võin;AUX;O;3;yes;1;9349;932062911;321.5449527249544
teile;PRON;O;1;yes;136281;9349;932062911;0.733374770167265
kallid;ADJ;O;1;no;27704;9349;932062911;3.5140514528499143
kuulajad;NOUN;O;1;no;3770;9349;932062911;21.40094685694032
lubada;VERB;O;1;no;1;9349;932062911;107.84760308225465
et;SCONJ;O;412;yes;1;9349;932062911;44022.652954657045
tänane;ADJ;O;1;no;36646;9349;932062911;2.67785486214737
ei;AUX;O;86;yes;13;9349;932062911;9073.294509519583
jää;VERB;O;1;no;84143;9349;932062911;1.1828213231128868
viimaseks;ADJ;O;1;no;21365;9349;932062911;4.513087615080331
teema;NOUN;O;2;no;1;9349;932062911;214.6962779036045
arenduseks;NOUN;O;1;no;798;9349;932062911;58.16470478413782
selles;DET;O;30;yes;1;9349;932062911;3206.4591729014005
küsimuses;NOUN;O;1;no;20312;9349;932062911;4.736786880074454
hiljuti;ADV;O;2;no;112312;9349;932062911;1.7689680932680802
oli;AUX;O;43;yes;1;9349;932062911;4595.491945578949
paralleelselt;ADV;O;2;no;16023;9349;932062911;11.815062857221044
kaks;NUM;O;4;no;2;9349;932062911;427.93499288422595
näitust;NOUN;O;8;no;11114;9349;932062911;66.28757904827522
mille;PRON;O;8;yes;1;9349;932062911;855.7883268317037
keskmes;NOUN;O;3;no;15023;9349;932062911;18.804167133685034
seisis;VERB;O;2;no;32432;9349;932062911;6.00421880800242
sittuitsionismil;NOUN;O;1;no;1;9349;932062911;107.84760308225465
Redi;PROPN;O;2;no;273;9349;932062911;166.23624560427803
Meidesteetikal;PROPN;O;1;no;1;9349;932062911;107.84760308225465
põhineb;VERB;O;1;no;49122;9349;932062911;2.0103982099360556
võttestik;NOUN;O;1;no;59;9349;932062911;101.53603505832446
kõnelusteks;NOUN;O;1;no;258;9349;932062911;84.5573772160866
näitusteks;NOUN;O;1;no;134;9349;932062911;94.39273933834578
olid;AUX;O;6;yes;1;9349;932062911;642.090977189004
Anneli;PROPN;O;4;no;15297;9349;932062911;24.629777293011593
porri;NOUN;O;4;no;1019;9349;932062911;204.87202279260813
kureeritud;ADJ;O;4;no;1641;9349;932062911;155.3472336270461
roomio;NOUN;O;1;no;1;9349;932062911;107.84760308225465
Juulia;PROPN;O;3;no;136;9349;932062911;280.9026196088025
