word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
pala;NOUN;O;1;no;7029;4334;932062911;27.130851800175595
pealkirjaga;NOUN;O;1;no;10879;4334;932062911;18.28712789338012
kas;ADV;O;18;yes;1;4334;932062911;4149.754972627863
tead;VERB;O;4;no;58121;4334;932062911;14.582909689303348
,;PUNCT;O;473;no;1;4334;932062911;109021.08831634819
mida;PRON;O;7;yes;1;4334;932062911;1614.404056625833
tähendab;VERB;O;4;no;307512;4334;932062911;2.791966475802606
tõi;VERB;O;1;no;130231;4334;932062911;1.6467320388574234
Birgit;PROPN;O;8;no;6552;4334;932062911;230.00860951805058
Õigemeelele;PROPN;O;1;no;10;4334;932062911;229.2738791520214
aastahitti;NOUN;O;1;no;23;4334;932062911;226.15307905116157
auhindade;NOUN;O;1;no;4879;4334;932062911;37.168831471667325
jagamisel;NOUN;O;1;no;6251;4334;932062911;30.069403635523237
teise;DET;O;2;yes;1;4334;932062911;461.9718220794557
koha;NOUN;O;1;no;284553;4334;932062911;0.7565734466379088
minule;PRON;O;1;yes;31165;4334;932062911;6.729289175433972
natukese;NOUN;O;1;no;6814;4334;932062911;27.883896695893423
üllatuslikult;ADV;O;1;no;7464;4334;932062911;25.725202431158333
aga;CCONJ;O;61;yes;1;4334;932062911;14060.672189726707
teisest;DET;O;1;yes;1;4334;932062911;231.48537517018025
küljest;NOUN;O;1;yes;53746;4334;932062911;3.950220737735079
jälle;ADV;O;2;no;3;4334;932062911;460.98371354334574
kui;SCONJ;O;29;yes;1;4334;932062911;6685.105888629893
järgi;ADV;O;1;yes;476833;4334;932062911;0.4520849990457571
mõelda;VERB;O;4;no;1;4334;932062911;922.9447158980066
siis;ADV;O;34;yes;1;4334;932062911;7837.53812317627
võib-olla;ADV;O;19;yes;1;4334;932062911;4380.241419537138
.;PUNCT;O;154;no;1;4334;932062911;35495.91175228933
mis;PRON;O;20;yes;1;4334;932062911;4610.727866446414
siin;ADV;O;11;yes;1;4334;932062911;2536.3498442629348
imestada;VERB;O;1;no;9828;4334;932062911;20.07334155912869
kuidas;ADV;O;8;yes;2;4334;932062911;1842.9153790742089
su;PRON;O;2;yes;217135;4334;932062911;1.9766798679053863
enda;PRON;O;7;yes;2;4334;932062911;1612.6756890420077
reaktsioon;NOUN;O;1;no;13523;4334;932062911;14.942198407580179
oli;AUX;O;29;yes;1;4334;932062911;6685.105888629893
sa;PRON;O;32;yes;1;4334;932062911;7376.5652293577195
esimest;ADJ;O;2;no;171652;4334;932062911;2.497616325858077
korda;NOUN;O;2;no;1;4334;932062911;461.9718220794557
kuulsid;VERB;O;1;no;4300;4334;932062911;41.28207586267984
et;SCONJ;O;146;yes;1;4334;932062911;33652.020177015125
sul;PRON;O;10;yes;307622;4334;932062911;6.972896722230953
tuleb;VERB;O;8;yes;1;4334;932062911;1844.8905035351083
võtta;VERB;O;2;no;507404;4334;932062911;0.8479602463004863
vastu;ADV;O;1;yes;1;4334;932062911;231.48537517018025
auhind;NOUN;O;1;no;12912;4334;932062911;15.601664005629244
oma;PRON;O;10;yes;1;4334;932062911;2305.8633973536594
esimese;ADJ;O;2;no;1;4334;932062911;461.9718220794557
loo;NOUN;O;3;no;1;4334;932062911;692.4582689887311
eest;ADP;O;2;yes;1105733;4334;932062911;0.38950246787007925
kohe;ADV;O;5;yes;5;4334;932062911;1148.5075609902967
väärt;ADJ;O;3;yes;62620;4334;932062911;10.166579944280835
teist;ADJ;O;1;yes;1;4334;932062911;231.48537517018025
kohta;NOUN;O;2;yes;1;4334;932062911;461.9718220794557
?;PUNCT;O;32;no;1;4334;932062911;7376.5652293577195
mina;PRON;O;5;yes;1;4334;932062911;1153.4311628072821
olin;AUX;O;1;yes;257637;4334;932062911;0.8353297010035569
väga;ADV;O;33;yes;2;4334;932062911;7598.907629879238
üllatunud;VERB;O;1;no;14661;4334;932062911;13.851699261589383
ma;PRON;O;126;yes;2;4334;932062911;29011.198802873943
üldse;ADV;O;13;no;2;4334;932062911;2994.113829235215
poleks;AUX;O;1;yes;128861;4334;932062911;1.6641137297015762
arvanud;VERB;O;1;no;14890;4334;932062911;13.651217241719607
seal;ADV;O;17;yes;1;4334;932062911;3919.2685257185876
10;NUM;O;1;no;1;4334;932062911;231.48537517018025
20;X;O;1;no;1;4334;932062911;231.48537517018025
30;X;O;1;no;1;4334;932062911;231.48537517018025
hulka;NOUN;O;1;yes;115932;4334;932062911;1.8482193125076185
kes;PRON;O;21;yes;1;4334;932062911;4841.214313355689
on;AUX;O;102;yes;1;4334;932062911;23510.616513007
või;ADV;O;2;yes;1;4334;932062911;461.9718220794557
või;CCONJ;O;17;yes;1;4334;932062911;3919.2685257185876
isegi;ADV;O;2;yes;2;4334;932062911;461.4772388810019
ei;AUX;O;75;yes;13;4334;932062911;17067.973473093116
mõelnudki;VERB;O;1;no;1943;4334;932062911;75.12545801479177
selle;PRON;O;11;yes;2;4334;932062911;2533.6344491708123
peale;ADP;O;5;yes;1;4334;932062911;1153.4311628072821
teadsin;VERB;O;1;no;1;4334;932062911;231.48537517018025
saastasid;VERB;O;1;no;29;4334;932062911;224.74118555410107
toimub;VERB;O;1;no;1;4334;932062911;231.48537517018025
iga;DET;O;4;yes;2;4334;932062911;921.9566189454042
aasta;NOUN;O;7;no;2;4334;932062911;1612.6756890420077
käisin;VERB;O;1;no;77901;4334;932062911;2.7398455677671913
näiteks;ADV;O;5;no;1;4334;932062911;1153.4311628072821
eelmine;ADJ;O;2;yes;1;4334;932062911;461.9718220794557
seda;PRON;O;27;yes;2;4334;932062911;6217.469489686031
lihtsalt;ADV;O;11;no;1;4334;932062911;2536.3498442629348
vaatamas;VERB;O;1;no;24641;4334;932062911;8.446012851957182
kujutanud;VERB;O;1;no;5147;4334;932062911;35.530215951439345
ette;ADV;O;8;yes;1;4334;932062911;1844.8905035351083
tõesti;ADV;O;20;yes;1;4334;932062911;4610.727866446414
minul;PRON;O;2;yes;1;4334;932062911;461.9718220794557
võiks;AUX;O;1;yes;4;4334;932062911;230.74348472953812
nii;ADV;O;17;yes;1;4334;932062911;3919.2685257185876
kaugele;ADV;O;2;no;47893;4334;932062911;8.828432518257305
jõuda;VERB;O;1;no;90747;4334;932062911;2.355940507593257
ja;CCONJ;O;107;yes;1;4334;932062911;24663.048747553377
see;PRON;O;49;yes;1;4334;932062911;11294.8348268154
eelmisel;ADJ;O;1;yes;153875;4334;932062911;1.3952232795372546
aastal;NOUN;O;5;no;1128701;4334;932062911;0.9527198465966551
veel;ADV;O;15;yes;3;4334;932062911;3450.8987057869012
VIP-looži;NOUN;O;1;no;12;4334;932062911;228.78816177772234
vist;ADV;O;5;yes;7;4334;932062911;1146.061489385217
pääsenud;VERB;O;2;no;24241;4334;932062911;17.123413810763306
tegelikult;ADV;O;15;no;1;4334;932062911;3458.2956319000364
pääsesime;VERB;O;1;no;1152;4334;932062911;103.63910651170143
ütle;VERB;O;1;no;36962;4334;932062911;5.699848509712512
sõbrad;NOUN;O;1;no;64678;4334;932062911;3.292031868696824
tuttavad;ADJ;O;1;no;23074;4334;932062911;8.997327833846711
käsi;NOUN;O;1;no;65962;4334;932062911;3.2288428690238553
sees;ADV;O;1;yes;1;4334;932062911;231.48537517018025
vähemalt;ADV;O;4;yes;1;4334;932062911;922.9447158980066
olid;AUX;O;5;yes;1;4334;932062911;1153.4311628072821
õigel;ADJ;O;1;no;1;4334;932062911;231.48537517018025
ajal;NOUN;O;2;no;1;4334;932062911;461.9718220794557
õiges;ADJ;O;1;no;17688;4334;932062911;11.59987584588755
kohas;NOUN;O;1;no;96959;4334;932062911;2.206436538610152
tere;INTJ;O;2;yes;149143;4334;932062911;2.872221172181408
tulemast;VERB;O;1;yes;10169;4334;932062911;19.45673308419786
ka;ADV;O;43;yes;3;4334;932062911;9890.715612157635
ütlemata;VERB;O;1;no;8516;4334;932062911;22.860814967557694
meil;PRON;O;10;yes;1;4334;932062911;2305.8633973536594
rõõm;NOUN;O;1;no;37974;4334;932062911;5.551587640833944
näha;VERB;O;6;no;425520;4334;932062911;3.02796563977645
sind;PRON;O;11;yes;1;4334;932062911;2536.3498442629348
raadio;NOUN;O;4;no;31472;4334;932062911;26.575849012301717
kahes;NUM;O;3;no;35977;4334;932062911;17.5053788216359
stuudios;NOUN;O;6;no;17679;4334;932062911;69.38250650601398
sellest;PRON;O;7;yes;933385;4334;932062911;1.6122370107555208
nüüd;ADV;O;16;yes;1116542;4334;932062911;3.0800408338180567
meie;PRON;O;9;yes;3;4334;932062911;2070.9379401360297
saates;NOUN;O;5;no;52531;4334;932062911;20.13023159931312
käisid;VERB;O;2;no;40600;4334;932062911;10.378698838849763
möödas;ADV;O;1;no;29330;4334;932062911;7.137332925565522
üle;ADP;O;2;yes;2;4334;932062911;461.4772388810019
poole;NUM;O;3;yes;1;4334;932062911;692.4582689887311
aastaga;NOUN;O;1;no;80709;4334;932062911;2.64561006813048
kuskil;ADV;O;3;yes;1;4334;932062911;692.4582689887311
kevade;NOUN;O;2;no;15513;4334;932062911;26.21143959389205
lõpus;NOUN;O;2;no;162169;4334;932062911;2.642832397386908
suve;NOUN;O;1;no;55212;4334;932062911;3.8470749498946164
alguses;NOUN;O;4;no;1;4334;932062911;922.9447158980066
selgus;VERB;O;1;no;95824;4334;932062911;2.2323192109303984
sinust;PRON;O;2;yes;22492;4334;932062911;18.401964456260462
saanud;VERB;O;7;yes;1;4334;932062911;1614.404056625833
Eestimaa;PROPN;O;1;no;37579;4334;932062911;5.608529126016973
esimene;ADJ;O;5;no;1;4334;932062911;1153.4311628072821
superstaar;NOUN;O;2;no;2989;4334;932062911;109.93161367041148
mäletan;VERB;O;4;no;49289;4334;932062911;17.147496157817073
me;PRON;O;21;yes;1;4334;932062911;4841.214313355689
olime;AUX;O;2;yes;77532;4334;932062911;5.4935821204971225
teises;DET;O;1;yes;116522;4334;932062911;1.8389352624939057
stuudiosse;NOUN;O;1;no;3351;4334;932062911;50.428962286661005
just;ADV;O;8;yes;1;4334;932062911;1844.8905035351083
mäletad;VERB;O;1;no;5350;4334;932062911;34.38208452704486
tõime;VERB;O;1;no;3816;4334;932062911;45.49021823401352
sulle;PRON;O;9;yes;1;4334;932062911;2075.376950444384
kinkisime;VERB;O;1;no;638;4334;932062911;137.56800220995444
ühe;DET;O;4;yes;2;4334;932062911;921.9566189454042
sihuke;DET;O;2;yes;5667;4334;932062911;65.3196944661513
pika;ADJ;O;1;no;80064;4334;932062911;2.666677987145497
lille;NOUN;O;2;no;5241;4334;932062911;69.82737408059293
vaata;VERB;O;1;no;227312;4334;932062911;0.9463134122986472
selle;DET;O;10;yes;2;4334;932062911;2303.3947591386113
illegaali;NOUN;O;1;no;200;4334;932062911;190.79365281865992
kaasas;ADP;O;1;yes;90862;4334;932062911;2.3529889751108577
mingisugune;DET;O;2;yes;13764;4334;932062911;29.33090146115196
väike;ADJ;O;2;no;261928;4334;932062911;1.6398412460830039
kotike;NOUN;O;1;no;1532;4334;932062911;87.65621082400015
mingi;DET;O;6;yes;1;4334;932062911;1383.9176097165575
väetisi;NOUN;O;1;no;1122;4334;932062911;105.15277640890889
asjaga;NOUN;O;1;no;28687;4334;932062911;7.292277229000397
kaua;ADV;O;1;no;149342;4334;932062911;1.4373100309275333
see;DET;O;15;yes;1;4334;932062911;3458.2956319000364
lill;NOUN;O;2;no;6895;4334;932062911;55.071586623335236
püsis;VERB;O;1;no;11232;4334;932062911;17.756437104159886
sest;SCONJ;O;11;yes;1;4334;932062911;2536.3498442629348
lillemüüja;NOUN;O;1;no;130;4334;932062911;203.36876071385146
all;ADP;O;1;yes;1;4334;932062911;231.48537517018025
ütles;VERB;O;1;no;618630;4334;932062911;0.34861788824736756
seda;DET;O;12;yes;2;4334;932062911;2763.874139203014
kotikest;NOUN;O;1;no;492;4334;932062911;151.67196360625917
sinna;ADV;O;2;yes;1;4334;932062911;461.9718220794557
panda;VERB;O;1;no;6319;4334;932062911;29.787414708891017
vajub;VERB;O;1;no;7163;4334;932062911;26.68174668744282
ära;ADV;O;5;yes;1;4334;932062911;1153.4311628072821
taha;VERB;O;2;yes;3;4334;932062911;460.98371354334574
rääkida;VERB;O;4;no;1;4334;932062911;922.9447158980066
jätsin;VERB;O;1;no;15873;4334;932062911;12.852699162990687
kuskile;ADV;O;1;no;35915;4334;932062911;5.861808267647178
elan;VERB;O;1;no;26209;4334;932062911;7.958067770539553
hästi;ADV;O;12;no;1;4334;932062911;2766.83629117221
mul;PRON;O;9;yes;1;4334;932062911;2075.376950444384
kiire;ADJ;O;3;no;1;4334;932062911;692.4582689887311
saame;VERB;O;1;yes;1;4334;932062911;231.48537517018025
aru;NOUN;O;1;no;1;4334;932062911;231.48537517018025
ilmselt;ADV;O;2;no;335103;4334;932062911;1.2827493933976637
muidugi;ADV;O;10;yes;423963;4334;932062911;5.063639947150478
pärast;ADV;O;1;yes;2;4334;932062911;231.2375488488007
eks;ADV;O;20;yes;278151;4334;932062911;15.415120932176583
ole;AUX;O;40;yes;1;4334;932062911;9220.456804631924
suurt;ADJ;O;4;no;1;4334;932062911;922.9447158980066
võitu;NOUN;O;1;no;51304;4334;932062911;4.134890839269812
saalis;NOUN;O;1;no;39147;4334;932062911;5.389108485142134
äsja;ADV;O;1;no;40629;4334;932062911;5.196941629542616
ärganud;VERB;O;1;no;4452;4334;932062911;40.116622257316614
kõik;DET;O;7;yes;1;4334;932062911;1614.404056625833
intervjuud;NOUN;O;1;no;12126;4334;932062911;16.540770210891466
ootused;NOUN;O;1;no;19891;4334;932062911;10.372653578072624
siinkohal;ADV;O;1;yes;68657;4334;932062911;3.1037983409325913
küll;ADV;O;19;yes;1;4334;932062911;4380.241419537138
talupojamõistus;NOUN;O;1;no;372;4334;932062911;165.62883292538908
võtnud;VERB;O;1;no;143292;4334;932062911;1.497603199152018
kinni;ADV;O;1;no;2;4334;932062911;231.2375488488007
olukorda;NOUN;O;1;no;86115;4334;932062911;2.481306212836288
nii-öelda;ADV;O;6;no;15923;4334;932062911;76.61093882144888
tuubeldada;VERB;O;1;no;1;4334;932062911;231.48537517018025
ehk;ADV;O;1;yes;1;4334;932062911;231.48537517018025
