word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
eestiaegne;ADJ;O;1;no;364;5861;932062911;123.41995742750515
sidetöötaja;NOUN;O;1;no;28;5861;932062911;166.6141119152018
Elmar;PROPN;O;2;no;8373;5861;932062911;34.2811218728983
Hanso;PROPN;O;2;no;5403;5861;932062911;50.35277473458019
oli;AUX;O;152;yes;1;5861;932062911;25907.34522710574
NKVD;PROPN;O;1;no;2226;5861;932062911;50.651311834803536
kinnivõtjate;NOUN;O;1;no;9;5861;932062911;169.97804018119294
eest;ADP;O;1;yes;1105733;5861;932062911;0.14454240461718873
põgenedes;VERB;O;1;no;1174;5861;932062911;75.95216100312798
sunnitud;VERB;O;1;no;39718;5861;932062911;3.9350499813298656
aastaid;NOUN;O;1;no;123301;5861;932062911;1.2875801783425644
elama;VERB;O;1;no;60554;5861;932062911;2.601565651235919
metsavenna;NOUN;O;1;no;418;5861;932062911;118.48338917814208
elu;NOUN;O;1;no;1;5861;932062911;171.4354170690945
.;PUNCT;O;235;no;1;5861;932062911;40053.57379818548
ükskord;ADV;O;15;no;1;5861;932062911;2557.54626038375
niisugune;DET;O;3;yes;18292;5861;932062911;24.86550134006504
asi;NOUN;O;7;no;431981;5861;932062911;2.573560197364536
,;PUNCT;O;564;no;1;5861;932062911;96127.1786160799
ma;PRON;O;37;yes;2;5861;932062911;6300.396632777309
ei;AUX;O;99;yes;13;5861;932062911;16659.94988488322
mäleta;VERB;O;3;no;44644;5861;932062911;10.488311880041612
kas;ADV;O;16;yes;1;5861;932062911;2727.98274919194
üle;ADP;O;10;yes;2;5861;932062911;1703.5380679951695
48.;ADJ;O;1;no;1;5861;932062911;171.4354170690945
49.;ADJ;O;2;no;1;5861;932062911;341.87190587728423
aastal;NOUN;O;2;no;1128701;5861;932062911;0.282381957611052
läksime;VERB;O;8;yes;34051;5861;932062911;36.393491251864596
vennaga;NOUN;O;2;no;5299;5861;932062911;51.19319131313082
uurimisreisile;NOUN;O;1;no;22;5861;932062911;167.66193031372163
kuresoosse;ADJ;O;1;no;1;5861;932062911;171.4354170690945
kuresoo;NOUN;O;1;no;151;5861;932062911;147.69227869810086
rabas;NOUN;O;1;no;5985;5861;932062911;23.125426406720795
see;PRON;O;35;yes;1;5861;932062911;5966.276036547544
on;AUX;O;32;yes;1;5861;932062911;5454.966570122975
111;NUM;O;1;no;1;5861;932062911;171.4354170690945
ruutkilomeetrit;NOUN;O;1;no;1297;5861;932062911;71.761110244855
ja;CCONJ;O;302;yes;1;5861;932062911;51472.818548334195
huvitav;ADJ;O;2;no;166761;5861;932062911;1.902213425824739
Jaan;PROPN;O;1;no;61596;5861;932062911;2.5582118148561435
pärast;ADP;O;5;yes;2;5861;932062911;852.2679634058845
Viktor;PROPN;O;1;no;16148;5861;932062911;9.365306798487845
Masing;PROPN;O;1;no;3658;5861;932062911;34.84920193918196
ütles;VERB;O;9;no;618630;5861;932062911;2.3116066107627837
et;SCONJ;O;108;yes;1;5861;932062911;18408.139719545394
seal;ADV;O;134;yes;1;5861;932062911;22839.488428558325
kõik;PRON;O;21;yes;1;5861;932062911;3580.1651932328887
10;NUM;O;3;no;1;5861;932062911;512.3083946854739
rabatüüpi;NOUN;O;1;no;1;5861;932062911;171.4354170690945
esitatud;VERB;O;1;no;124437;5861;932062911;1.2759130967784664
nii;ADV;O;34;yes;1;5861;932062911;5795.839547739354
loodusharuldus;NOUN;O;1;no;9;5861;932062911;169.97804018119294
lihtsalt;ADV;O;15;no;1;5861;932062911;2557.54626038375
siis;ADV;O;168;yes;1;5861;932062911;28634.329048036776
sinna;ADV;O;37;yes;1;5861;932062911;6307.149014163924
mind;PRON;O;6;yes;1;5861;932062911;1023.617861110043
tuldud;VERB;O;1;yes;4560;5861;932062911;29.125673156184355
koju;NOUN;O;4;no;194944;5861;932062911;3.2522806462186584
otsima;VERB;O;1;no;56299;5861;932062911;2.7949861694468643
metsavennad;NOUN;O;2;no;820;5861;932062911;182.06423621222172
üks;DET;O;38;yes;2;5861;932062911;6470.650653695166
meie;PRON;O;12;yes;3;5861;932062911;2041.8601113426696
tuttav;ADJ;O;3;no;45835;5861;932062911;10.221209807095496
lisal;NOUN;O;1;no;190;5861;932062911;142.55887769824736
