EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,1,2,4,3,2,4,2,0,15,b; one; pik; rakset; power; ameerika; singel; eric; euroopa
3,1,2,4,3,2,4,2,0,15,b; one; pik; rakset; power; ameerika; singel; eric; euroopa
3,1,2,4,3,2,4,2,0,15,b; one; pik; rakset; power; ameerika; singel; eric; euroopa
3,1,2,4,3,2,4,2,0,15,b; one; pik; rakset; power; ameerika; singel; eric; euroopa
3,1,2,4,3,2,5,2,0,15,b; one; pik; rakset; power; ameerika; singel; eric; euroopa
4,0,4,4,3,2,5,2,0,15,b; one; pik; edetabel; rakset; power; singel; ameerika; eric; euroopa
4,2,3,2,3,2,5,2,0,15,b; one; pik; edetabel; rakset; power; singel; ameerika; eric; euroopa
3,5,4,2,2,1,5,2,0,15,b; one; pik; edetabel; rakset; power; singel; ameerika; milli; eric; euroopa
4,6,4,1,2,1,4,2,0,15,b; one; pik; edetabel; power; singel; ameerika; eric; euroopa
5,6,3,2,2,0,3,4,0,15,b; one; pik; edetabel; power; ameerika; singel; eric; euroopa
5,4,5,2,3,2,3,4,0,15,b; one; pik; edetabel; power; ameerika; singel; eric; euroopa
