EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,2,3,4,5,2,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
7,2,3,4,5,2,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
7,2,3,4,5,2,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
7,2,3,4,5,2,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
7,2,3,4,5,2,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
4,1,3,4,5,4,6,4,0,20,obinitsa; tervise; jüri; donald; ametist; president; kool; deckarty; jevgeni; balti; trump; ossinovski; edendus; kultuuripealinna
5,1,2,4,3,4,6,4,0,20,obinitsa; jüri; donald; president; ametist; luik; kool; deckarty; jevgeni; balti; trump; ossinovski; kultuuripealinna
5,2,3,4,3,6,4,5,0,20,jüri; ametist; luik; obinitsa; tervise; donald; president; kool; deckarty; jevgeni; balti; trump; ossinovski; kultuuripealinna
3,3,5,4,3,5,4,5,0,20,jüri; ametist; luik; edendus; obinitsa; tervise; donald; president; kool; deckarty; jevgeni; balti; trump; ossinovski; kultuuripealinna
3,4,3,3,3,5,5,3,0,20,obinitsa; tervise; jüri; donald; president; ametist; kool; deckarty; jevgeni; balti; trump; ossinovski; kultuuripealinna
4,3,2,5,3,6,5,3,0,20,tervise; jüri; donald; president; ametist; luik; kool; deckarty; jevgeni; balti; trump; ossinovski; kultuuripealinna
