EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,0,2,0,15,kuraator; kunstimaailm; maria-kristiina
0,0,1,0,0,0,1,0,0,15,maria-kristiina
0,0,1,1,0,0,1,0,0,15,maria-kristiina
1,0,1,0,0,1,2,0,0,15,kriitik; maria-kristiina
0,0,1,0,0,1,1,2,0,15,võim; kuraator; publik; maria-kristiina
0,0,1,0,0,0,1,2,0,15,kuraator; võim; maria-kristiina
