model,total_f1,count,average_f1
EstBERT,52.335584817975324,1980,0.026432113544431982
est-roberta,50.81588266599328,1980,0.02566458720504711
LaBSE,117.10095406849099,1980,0.05914189599418737
bertMulti,13.875727955484006,1980,0.007007943411860609
distilbertMulti,33.84835782694438,1980,0.017095130215628473
MiniLM_multi,83.60701906294726,1980,0.042225767203508714
MiniLM-L12_multi,78.69122048293656,1980,0.03974304064794776
multi_e5,77.33839992547063,1980,0.03905979794215688
xml_roberta,44.608834995986875,1980,0.022529714644437815
