EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,8,2,5,1,2,5,1,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
3,8,2,5,1,2,6,1,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
3,8,2,5,1,2,6,1,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
3,8,2,5,1,2,6,1,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
3,8,3,5,1,2,6,1,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
2,6,2,5,1,3,5,0,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
5,5,1,5,1,3,5,0,0,11,partii; olümpia; keres; paide; treener; male; maleklubi; võistkond; paul
2,7,3,2,1,1,6,0,0,11,partii; keres; paide; treener; male; maleklubi; võistkond; paul
2,1,4,4,1,2,4,0,0,11,partii; olümpia; keres; paide; treener; male; paul
5,3,4,3,3,2,6,0,0,11,partii; keres; paide; treener; male; maleklubi; võistkond; paul
2,2,4,4,3,3,4,1,0,11,keres; paide; treener; male; võistkond; paul
