EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,6,2,1,3,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
4,6,2,1,3,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
4,6,2,1,3,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
4,6,2,1,3,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
4,6,3,1,3,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
4,5,3,2,4,2,3,1,0,13,eesti; tamberg; steinway; eino; nüüdismuusika; muusika; helilooja
3,2,3,4,4,5,3,1,0,13,eesti; tamberg; noor; steinway; eino; nüüdismuusika; muusika; helilooja
2,3,4,2,4,2,4,0,0,13,eesti; tamberg; steinway; eino; muusika; helilooja
3,2,6,2,4,2,3,0,0,13,eesti; tamberg; steinway; eino; muusika; helilooja
2,2,4,2,5,3,2,3,0,13,eesti; tamberg; steinway; eino; publik; muusika; helilooja
2,2,4,3,4,3,4,3,0,13,eesti; tamberg; steinway; eino; publik; muusika; helilooja
