EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,2,4,3,2,3,7,3,0,13,villem; kristus; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
5,2,4,3,2,3,7,3,0,13,villem; kristus; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
5,2,4,3,2,3,7,3,0,13,villem; kristus; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
5,4,4,3,2,3,7,3,0,13,villem; kristus; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
5,4,4,3,2,4,7,3,0,13,villem; kristus; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
6,3,4,3,2,5,7,2,0,13,villem; kristus; eesti; fresko; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
6,3,4,4,2,1,7,2,0,13,kristus; fresko; eesti; villem; stackelberg; ilus; kaarli; mõisavalitseja
6,3,5,5,1,4,6,3,0,13,villem; fresko; kristus; kirik; eesti; stackelberg; ilus; kaarli; mõisavalitseja
5,3,4,5,2,6,5,2,0,13,villem; kristus; eesti; fresko; kirik; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
6,2,4,4,2,5,6,7,0,13,kristus; villem; eesti; kirik; fresko; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
5,2,4,2,3,4,5,4,0,13,kristus; villem; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
