EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,0,2,0,1,2,2,2,3,15,töö; loominguline; tants; eesti
0,0,2,0,1,2,2,2,3,15,töö; loominguline; tants; eesti
0,0,2,0,1,2,2,2,3,15,töö; loominguline; tants; eesti
0,0,2,0,1,2,2,2,3,15,töö; loominguline; tants; eesti
0,0,2,0,1,2,2,2,3,15,töö; loominguline; tants; eesti
0,0,3,0,1,2,2,2,2,15,töö; loominguline; tants; eesti
0,0,3,1,1,2,2,2,2,15,töö; loominguline; tants; eesti
0,0,2,2,1,2,2,2,2,15,töö; loominguline; tants; eesti
1,0,1,1,1,2,2,2,2,15,töö; loominguline; tants; eesti; kirill
1,0,2,0,1,1,2,1,2,15,töö; loominguline; tants; eesti
1,1,2,0,1,2,2,3,2,15,harri; töö; loominguline; tants; ots; eesti
