EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,7,8,2,2,6,6,5,7,13,komisjon; salme; johanson; üleminek; inflatsioon; tartu; janek; euro; laevaliiklus; euroopa; rahvakultuurifestiva
5,7,9,2,3,7,6,5,7,13,komisjon; salme; johanson; üleminek; inflatsioon; tartu; janek; euro; laevaliiklus; euroopa; rahvakultuurifestiva
5,7,9,2,3,7,7,4,7,13,komisjon; salme; johanson; üleminek; inflatsioon; tartu; janek; euro; laevaliiklus; euroopa; rahvakultuurifestiva
5,7,9,2,4,8,7,5,7,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; üleminek; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
5,7,8,2,4,9,8,4,7,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; üleminek; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
5,7,7,2,4,9,9,6,7,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; üleminek; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
4,6,7,5,5,9,7,9,7,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; üleminek; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
5,7,8,6,7,7,7,7,7,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; üleminek; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
5,5,7,7,9,5,6,8,5,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; janek; üleminek; laevaliiklus; rahvakultuurifestiva; inflatsioon
4,3,7,7,7,5,5,7,5,13,euroopa; komisjon; salme; johanson; janek; inflatsioon; tartu; euro; laevaliiklus; ants; rahvakultuurifestiva
5,3,6,7,10,6,5,7,5,13,komisjon; salme; tartu; euro; euroopa; ants; johanson; janek; laevaliiklus; rahvakultuurifestiva; inflatsioon
