Diversity,Model,Score
diversity_3,LaBSE,0.08965511395400456
diversity_1,LaBSE,0.08956252136141198
diversity_2,LaBSE,0.08956252136141198
diversity_0,LaBSE,0.08913517093406155
diversity_4,MiniLM-L12_multi,0.08779891345229322
diversity_1,MiniLM-L12_multi,0.08779891345229322
diversity_3,MiniLM-L12_multi,0.08779891345229322
diversity_2,MiniLM-L12_multi,0.08779891345229322
diversity_0,MiniLM-L12_multi,0.08779891345229322
diversity_4,LaBSE,0.08708525065787708
diversity_5,MiniLM-L12_multi,0.08383496617952242
diversity_6,MiniLM-L12_multi,0.08307515070737465
diversity_5,LaBSE,0.07989036708141455
diversity_6,LaBSE,0.07869363942635356
diversity_7,MiniLM-L12_multi,0.07728528981624957
diversity_2,MiniLM_multi,0.07556087996683972
diversity_1,MiniLM_multi,0.07556087996683972
diversity_0,MiniLM_multi,0.07556087996683972
diversity_3,MiniLM_multi,0.07556087996683972
diversity_8,LaBSE,0.0755263869305407
diversity_7,LaBSE,0.07514545183727331
diversity_4,MiniLM_multi,0.07467056657652632
diversity_8,MiniLM-L12_multi,0.07378924712580544
diversity_5,MiniLM_multi,0.07375402998274515
diversity_10,LaBSE,0.07176180129353504
diversity_6,MiniLM_multi,0.07038352442764208
diversity_9,LaBSE,0.07035237590449149
diversity_10,MiniLM-L12_multi,0.06930209076364907
diversity_2,multi_e5,0.06885350237710919
diversity_3,multi_e5,0.06885350237710919
diversity_4,multi_e5,0.06848313200673882
diversity_0,multi_e5,0.06842615194975876
diversity_1,multi_e5,0.06842615194975876
diversity_7,MiniLM_multi,0.06838801391819968
diversity_9,MiniLM-L12_multi,0.0682657511333982
diversity_8,MiniLM_multi,0.06726805647148784
diversity_9,MiniLM_multi,0.06452143614230818
diversity_5,multi_e5,0.06400069916323786
diversity_10,MiniLM_multi,0.061306926647483925
diversity_6,multi_e5,0.05823658990648154
diversity_7,multi_e5,0.057768813526037466
diversity_9,multi_e5,0.056426994273356505
diversity_10,multi_e5,0.05613426061955474
diversity_8,multi_e5,0.0531644960598779
diversity_1,est-roberta,0.050331126060615225
diversity_3,est-roberta,0.050331126060615225
diversity_2,est-roberta,0.050331126060615225
diversity_0,est-roberta,0.050331126060615225
diversity_4,est-roberta,0.050331126060615225
diversity_5,est-roberta,0.049144540315205945
diversity_6,est-roberta,0.048218614389280025
diversity_7,est-roberta,0.043426457228701816
diversity_9,est-roberta,0.04204180702052219
diversity_8,est-roberta,0.041644079747794924
diversity_10,est-roberta,0.04033890344261861
diversity_5,EstBERT,0.03385927513700992
diversity_4,EstBERT,0.03385927513700992
diversity_3,EstBERT,0.03385927513700992
diversity_2,EstBERT,0.03385927513700992
diversity_1,EstBERT,0.03385927513700992
diversity_0,EstBERT,0.03385927513700992
diversity_6,EstBERT,0.03329101079423577
diversity_8,EstBERT,0.03219998535272013
diversity_7,EstBERT,0.03170471673245151
diversity_9,xml_roberta,0.031343331447820616
diversity_10,xml_roberta,0.031077116181605344
diversity_10,EstBERT,0.03063154810445832
diversity_0,xml_roberta,0.030111600788845373
diversity_9,EstBERT,0.029984573891307636
diversity_1,xml_roberta,0.029562977299045414
diversity_8,xml_roberta,0.02934217957824769
diversity_3,xml_roberta,0.02910510184116995
diversity_7,xml_roberta,0.029030569891638002
diversity_6,xml_roberta,0.028908192269260384
diversity_2,xml_roberta,0.028708276444344556
diversity_4,xml_roberta,0.02837261673368485
diversity_5,xml_roberta,0.02760542096648908
diversity_10,bertMulti,0.0223257931868613
diversity_8,bertMulti,0.020144078296813073
diversity_10,distilbertMulti,0.018468012895257478
diversity_1,distilbertMulti,0.018186928239172822
diversity_9,distilbertMulti,0.018186928239172822
diversity_0,distilbertMulti,0.018186928239172822
diversity_2,distilbertMulti,0.018186928239172822
diversity_3,distilbertMulti,0.018186928239172822
diversity_5,distilbertMulti,0.018186928239172822
diversity_7,distilbertMulti,0.018186928239172822
diversity_4,distilbertMulti,0.018186928239172822
diversity_8,distilbertMulti,0.018186928239172822
diversity_6,distilbertMulti,0.018186928239172822
diversity_3,bertMulti,0.017047027047027048
diversity_2,bertMulti,0.017047027047027048
diversity_4,bertMulti,0.017047027047027048
diversity_1,bertMulti,0.017047027047027048
diversity_5,bertMulti,0.017047027047027048
diversity_0,bertMulti,0.017047027047027048
diversity_7,bertMulti,0.01672768045317065
diversity_6,bertMulti,0.016676656676656677
diversity_9,bertMulti,0.016536934714179295
