Model,Average Score
multi_e5,0.14843739334914632
LaBSE,0.12748555230389827
MiniLM_multi,0.12465609577926634
MiniLM-L12_multi,0.12108337265129648
est-roberta,0.11832883590793575
EstBERT,0.09915675558201827
bertMulti,0.08856027229790012
xml_roberta,0.07547488643012379
distilbertMulti,0.04671560925184623
