Diversity,Model,Mean Score
7.0,multi_e5,0.14593665985048854
6.0,multi_e5,0.14361739573985874
8.0,multi_e5,0.13853772487243418
4.0,multi_e5,0.13778490534424487
5.0,multi_e5,0.13720485373886646
9.0,multi_e5,0.1369332929807646
3.0,multi_e5,0.1369173563078362
2.0,multi_e5,0.1369173563078362
1.0,multi_e5,0.13663245602293592
0.0,multi_e5,0.1364472708377507
