Diversity,Average Score
diversity_7,0.14784632261613112
diversity_8,0.14724413502850608
diversity_6,0.14712556184764072
diversity_10,0.14339840574303364
diversity_9,0.14265595884174603
diversity_5,0.14027818366555322
diversity_4,0.13892250237351145
diversity_3,0.1379298025521939
diversity_2,0.13768761393309897
diversity_1,0.13734436664540722
diversity_0,0.13728756781001364
